bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,norm_segment_id,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2025-01-08 16:00:00-05:00,0,21360.75,21389.5,21306.0,21325.5,16865,60,0,2025-01-08 16:00:00-05:00,2025-01-08 16:59:00-05:00,2025-01-08 17:00:00-05:00,2025-01-08 17:00:00-05:00,1h,False,True
2025-01-08 18:00:00-05:00,0,21334.75,21346.75,21312.75,21315.0,3412,60,0,2025-01-08 18:00:00-05:00,2025-01-08 18:59:00-05:00,2025-01-08 19:00:00-05:00,2025-01-08 19:00:00-05:00,1h,False,True
2025-01-08 19:00:00-05:00,0,21316.5,21324.25,21271.0,21306.75,5487,60,0,2025-01-08 19:00:00-05:00,2025-01-08 19:59:00-05:00,2025-01-08 20:00:00-05:00,2025-01-08 20:00:00-05:00,1h,False,True
2025-01-08 20:00:00-05:00,0,21306.25,21328.25,21300.5,21314.25,3757,60,0,2025-01-08 20:00:00-05:00,2025-01-08 20:59:00-05:00,2025-01-08 21:00:00-05:00,2025-01-08 21:00:00-05:00,1h,False,True
2025-01-08 21:00:00-05:00,0,21313.75,21347.25,21313.5,21345.0,2840,60,0,2025-01-08 21:00:00-05:00,2025-01-08 21:59:00-05:00,2025-01-08 22:00:00-05:00,2025-01-08 22:00:00-05:00,1h,False,True
2025-01-08 22:00:00-05:00,0,21344.75,21344.75,21310.0,21310.75,2835,60,0,2025-01-08 22:00:00-05:00,2025-01-08 22:59:00-05:00,2025-01-08 23:00:00-05:00,2025-01-08 23:00:00-05:00,1h,False,True
2025-01-08 23:00:00-05:00,0,21311.0,21317.25,21293.0,21310.75,3796,60,0,2025-01-08 23:00:00-05:00,2025-01-08 23:59:00-05:00,2025-01-09 00:00:00-05:00,2025-01-09 00:00:00-05:00,1h,False,True
2025-01-09 00:00:00-05:00,0,21310.25,21329.25,21302.25,21323.0,2490,60,0,2025-01-09 00:00:00-05:00,2025-01-09 00:59:00-05:00,2025-01-09 01:00:00-05:00,2025-01-09 01:00:00-05:00,1h,False,True
2025-01-09 01:00:00-05:00,0,21324.0,21328.75,21307.0,21314.25,2152,60,0,2025-01-09 01:00:00-05:00,2025-01-09 01:59:00-05:00,2025-01-09 02:00:00-05:00,2025-01-09 02:00:00-05:00,1h,False,True
2025-01-09 02:00:00-05:00,0,21315.5,21316.5,21241.0,21249.0,6416,60,0,2025-01-09 02:00:00-05:00,2025-01-09 02:59:00-05:00,2025-01-09 03:00:00-05:00,2025-01-09 03:00:00-05:00,1h,False,True
2025-01-09 03:00:00-05:00,0,21249.0,21306.75,21218.0,21293.5,8825,60,0,2025-01-09 03:00:00-05:00,2025-01-09 03:59:00-05:00,2025-01-09 04:00:00-05:00,2025-01-09 04:00:00-05:00,1h,False,True
2025-01-09 04:00:00-05:00,0,21294.75,21313.75,21278.25,21311.25,5674,60,0,2025-01-09 04:00:00-05:00,2025-01-09 04:59:00-05:00,2025-01-09 05:00:00-05:00,2025-01-09 05:00:00-05:00,1h,False,True
2025-01-09 05:00:00-05:00,0,21311.5,21334.5,21310.0,21327.5,4003,60,0,2025-01-09 05:00:00-05:00,2025-01-09 05:59:00-05:00,2025-01-09 06:00:00-05:00,2025-01-09 06:00:00-05:00,1h,False,True
2025-01-09 06:00:00-05:00,0,21327.75,21328.75,21276.5,21301.75,6816,60,0,2025-01-09 06:00:00-05:00,2025-01-09 06:59:00-05:00,2025-01-09 07:00:00-05:00,2025-01-09 07:00:00-05:00,1h,False,True
2025-01-09 07:00:00-05:00,0,21302.75,21317.75,21285.75,21311.75,4520,60,0,2025-01-09 07:00:00-05:00,2025-01-09 07:59:00-05:00,2025-01-09 08:00:00-05:00,2025-01-09 08:00:00-05:00,1h,False,True
2025-01-09 08:00:00-05:00,0,21311.5,21334.0,21293.0,21305.0,7619,60,0,2025-01-09 08:00:00-05:00,2025-01-09 08:59:00-05:00,2025-01-09 09:00:00-05:00,2025-01-09 09:00:00-05:00,1h,False,True
2025-01-09 09:00:00-05:00,0,21304.0,21310.25,21265.0,21301.5,6494,30,0,2025-01-09 09:00:00-05:00,2025-01-09 09:29:00-05:00,2025-01-09 10:00:00-05:00,2025-01-09 10:00:00-05:00,1h,False,False
2025-01-09 18:00:00-05:00,0,21302.75,21309.0,21211.25,21237.5,7534,60,0,2025-01-09 18:00:00-05:00,2025-01-09 18:59:00-05:00,2025-01-09 19:00:00-05:00,2025-01-09 19:00:00-05:00,1h,False,True
2025-01-09 19:00:00-05:00,0,21237.0,21245.25,21179.5,21196.0,7326,60,0,2025-01-09 19:00:00-05:00,2025-01-09 19:59:00-05:00,2025-01-09 20:00:00-05:00,2025-01-09 20:00:00-05:00,1h,False,True
2025-01-09 20:00:00-05:00,0,21197.25,21257.75,21193.75,21247.5,4915,60,0,2025-01-09 20:00:00-05:00,2025-01-09 20:59:00-05:00,2025-01-09 21:00:00-05:00,2025-01-09 21:00:00-05:00,1h,False,True
2025-01-09 21:00:00-05:00,0,21247.25,21278.75,21237.5,21273.25,3522,60,0,2025-01-09 21:00:00-05:00,2025-01-09 21:59:00-05:00,2025-01-09 22:00:00-05:00,2025-01-09 22:00:00-05:00,1h,False,True
2025-01-09 22:00:00-05:00,0,21274.25,21314.0,21271.75,21300.75,4463,60,0,2025-01-09 22:00:00-05:00,2025-01-09 22:59:00-05:00,2025-01-09 23:00:00-05:00,2025-01-09 23:00:00-05:00,1h,False,True
2025-01-09 23:00:00-05:00,0,21300.5,21308.5,21281.25,21302.0,2928,60,0,2025-01-09 23:00:00-05:00,2025-01-09 23:59:00-05:00,2025-01-10 00:00:00-05:00,2025-01-10 00:00:00-05:00,1h,False,True
2025-01-10 00:00:00-05:00,0,21302.75,21328.5,21295.0,21301.0,3502,60,0,2025-01-10 00:00:00-05:00,2025-01-10 00:59:00-05:00,2025-01-10 01:00:00-05:00,2025-01-10 01:00:00-05:00,1h,False,True
2025-01-10 01:00:00-05:00,0,21300.25,21300.5,21240.75,21245.75,4934,60,0,2025-01-10 01:00:00-05:00,2025-01-10 01:59:00-05:00,2025-01-10 02:00:00-05:00,2025-01-10 02:00:00-05:00,1h,False,True
2025-01-10 02:00:00-05:00,0,21244.0,21292.25,21233.75,21271.0,5695,60,0,2025-01-10 02:00:00-05:00,2025-01-10 02:59:00-05:00,2025-01-10 03:00:00-05:00,2025-01-10 03:00:00-05:00,1h,False,True
2025-01-10 03:00:00-05:00,0,21270.0,21299.5,21258.5,21283.25,5856,60,0,2025-01-10 03:00:00-05:00,2025-01-10 03:59:00-05:00,2025-01-10 04:00:00-05:00,2025-01-10 04:00:00-05:00,1h,False,True
2025-01-10 04:00:00-05:00,0,21283.5,21294.75,21248.5,21277.25,6074,60,0,2025-01-10 04:00:00-05:00,2025-01-10 04:59:00-05:00,2025-01-10 05:00:00-05:00,2025-01-10 05:00:00-05:00,1h,False,True
2025-01-10 05:00:00-05:00,0,21278.0,21321.5,21270.25,21315.75,5062,60,0,2025-01-10 05:00:00-05:00,2025-01-10 05:59:00-05:00,2025-01-10 06:00:00-05:00,2025-01-10 06:00:00-05:00,1h,False,True
2025-01-10 06:00:00-05:00,0,21316.75,21372.5,21312.5,21316.0,9151,60,0,2025-01-10 06:00:00-05:00,2025-01-10 06:59:00-05:00,2025-01-10 07:00:00-05:00,2025-01-10 07:00:00-05:00,1h,False,True
2025-01-10 07:00:00-05:00,0,21316.5,21323.5,21257.0,21322.0,10545,60,0,2025-01-10 07:00:00-05:00,2025-01-10 07:59:00-05:00,2025-01-10 08:00:00-05:00,2025-01-10 08:00:00-05:00,1h,False,True
2025-01-10 08:00:00-05:00,0,21320.75,21323.5,21045.0,21116.25,50203,60,0,2025-01-10 08:00:00-05:00,2025-01-10 08:59:00-05:00,2025-01-10 09:00:00-05:00,2025-01-10 09:00:00-05:00,1h,False,True
2025-01-10 09:00:00-05:00,0,21115.5,21197.25,21010.0,21052.75,92794,60,0,2025-01-10 09:00:00-05:00,2025-01-10 09:59:00-05:00,2025-01-10 10:00:00-05:00,2025-01-10 10:00:00-05:00,1h,False,True
2025-01-10 10:00:00-05:00,0,21053.0,21123.5,20874.75,20989.0,132341,60,0,2025-01-10 10:00:00-05:00,2025-01-10 10:59:00-05:00,2025-01-10 11:00:00-05:00,2025-01-10 11:00:00-05:00,1h,False,True
2025-01-10 11:00:00-05:00,0,20989.25,21002.0,20885.0,20901.0,77845,60,0,2025-01-10 11:00:00-05:00,2025-01-10 11:59:00-05:00,2025-01-10 12:00:00-05:00,2025-01-10 12:00:00-05:00,1h,False,True
2025-01-10 12:00:00-05:00,0,20900.25,21039.0,20886.0,21033.75,51593,60,0,2025-01-10 12:00:00-05:00,2025-01-10 12:59:00-05:00,2025-01-10 13:00:00-05:00,2025-01-10 13:00:00-05:00,1h,False,True
2025-01-10 13:00:00-05:00,0,21033.25,21176.5,21005.5,21167.25,61488,60,0,2025-01-10 13:00:00-05:00,2025-01-10 13:59:00-05:00,2025-01-10 14:00:00-05:00,2025-01-10 14:00:00-05:00,1h,False,True
2025-01-10 14:00:00-05:00,0,21168.25,21171.5,21042.5,21086.5,52210,60,0,2025-01-10 14:00:00-05:00,2025-01-10 14:59:00-05:00,2025-01-10 15:00:00-05:00,2025-01-10 15:00:00-05:00,1h,False,True
2025-01-10 15:00:00-05:00,0,21086.25,21099.25,20982.0,21015.5,73286,60,0,2025-01-10 15:00:00-05:00,2025-01-10 15:59:00-05:00,2025-01-10 16:00:00-05:00,2025-01-10 16:00:00-05:00,1h,False,True
2025-01-10 16:00:00-05:00,0,21016.25,21035.75,20988.75,20997.75,18340,60,0,2025-01-10 16:00:00-05:00,2025-01-10 16:59:00-05:00,2025-01-10 17:00:00-05:00,2025-01-10 17:00:00-05:00,1h,False,True
2025-01-12 18:00:00-05:00,0,21027.5,21027.75,20942.5,21001.0,8071,60,0,2025-01-12 18:00:00-05:00,2025-01-12 18:59:00-05:00,2025-01-12 19:00:00-05:00,2025-01-12 19:00:00-05:00,1h,False,True
2025-01-12 19:00:00-05:00,0,20997.0,21037.0,20980.25,20998.0,5256,60,0,2025-01-12 19:00:00-05:00,2025-01-12 19:59:00-05:00,2025-01-12 20:00:00-05:00,2025-01-12 20:00:00-05:00,1h,False,True
2025-01-12 20:00:00-05:00,0,20999.75,21002.0,20888.5,20926.5,9765,60,0,2025-01-12 20:00:00-05:00,2025-01-12 20:59:00-05:00,2025-01-12 21:00:00-05:00,2025-01-12 21:00:00-05:00,1h,False,True
2025-01-12 21:00:00-05:00,0,20925.75,20948.25,20911.25,20925.75,4608,60,0,2025-01-12 21:00:00-05:00,2025-01-12 21:59:00-05:00,2025-01-12 22:00:00-05:00,2025-01-12 22:00:00-05:00,1h,False,True
2025-01-12 22:00:00-05:00,0,20924.75,20937.0,20858.5,20881.25,7581,60,0,2025-01-12 22:00:00-05:00,2025-01-12 22:59:00-05:00,2025-01-12 23:00:00-05:00,2025-01-12 23:00:00-05:00,1h,False,True
2025-01-12 23:00:00-05:00,0,20880.25,20901.5,20876.5,20898.5,3314,60,0,2025-01-12 23:00:00-05:00,2025-01-12 23:59:00-05:00,2025-01-13 00:00:00-05:00,2025-01-13 00:00:00-05:00,1h,False,True
2025-01-13 00:00:00-05:00,0,20897.5,20900.0,20865.25,20887.25,2860,60,0,2025-01-13 00:00:00-05:00,2025-01-13 00:59:00-05:00,2025-01-13 01:00:00-05:00,2025-01-13 01:00:00-05:00,1h,False,True
2025-01-13 01:00:00-05:00,0,20886.5,20929.75,20885.75,20905.75,4073,60,0,2025-01-13 01:00:00-05:00,2025-01-13 01:59:00-05:00,2025-01-13 02:00:00-05:00,2025-01-13 02:00:00-05:00,1h,False,True
2025-01-13 02:00:00-05:00,0,20906.25,20916.25,20867.25,20880.25,5191,60,0,2025-01-13 02:00:00-05:00,2025-01-13 02:59:00-05:00,2025-01-13 03:00:00-05:00,2025-01-13 03:00:00-05:00,1h,False,True
2025-01-13 03:00:00-05:00,0,20882.75,20912.25,20795.5,20802.75,13563,60,0,2025-01-13 03:00:00-05:00,2025-01-13 03:59:00-05:00,2025-01-13 04:00:00-05:00,2025-01-13 04:00:00-05:00,1h,False,True
2025-01-13 04:00:00-05:00,0,20804.25,20812.0,20694.0,20721.25,20949,60,0,2025-01-13 04:00:00-05:00,2025-01-13 04:59:00-05:00,2025-01-13 05:00:00-05:00,2025-01-13 05:00:00-05:00,1h,False,True
2025-01-13 05:00:00-05:00,0,20721.0,20775.75,20709.25,20750.25,8807,60,0,2025-01-13 05:00:00-05:00,2025-01-13 05:59:00-05:00,2025-01-13 06:00:00-05:00,2025-01-13 06:00:00-05:00,1h,False,True
2025-01-13 06:00:00-05:00,0,20751.25,20776.75,20732.0,20764.75,8717,60,0,2025-01-13 06:00:00-05:00,2025-01-13 06:59:00-05:00,2025-01-13 07:00:00-05:00,2025-01-13 07:00:00-05:00,1h,False,True
2025-01-13 07:00:00-05:00,0,20765.0,20846.0,20725.5,20817.0,18906,60,0,2025-01-13 07:00:00-05:00,2025-01-13 07:59:00-05:00,2025-01-13 08:00:00-05:00,2025-01-13 08:00:00-05:00,1h,False,True
2025-01-13 08:00:00-05:00,0,20818.5,20842.25,20780.25,20810.0,17167,60,0,2025-01-13 08:00:00-05:00,2025-01-13 08:59:00-05:00,2025-01-13 09:00:00-05:00,2025-01-13 09:00:00-05:00,1h,False,True
2025-01-13 09:00:00-05:00,0,20810.0,20841.5,20702.0,20801.75,91928,60,0,2025-01-13 09:00:00-05:00,2025-01-13 09:59:00-05:00,2025-01-13 10:00:00-05:00,2025-01-13 10:00:00-05:00,1h,False,True
2025-01-13 10:00:00-05:00,0,20802.0,20880.25,20714.25,20798.25,91124,60,0,2025-01-13 10:00:00-05:00,2025-01-13 10:59:00-05:00,2025-01-13 11:00:00-05:00,2025-01-13 11:00:00-05:00,1h,False,True
2025-01-13 11:00:00-05:00,0,20798.75,20826.5,20727.0,20737.5,64758,60,0,2025-01-13 11:00:00-05:00,2025-01-13 11:59:00-05:00,2025-01-13 12:00:00-05:00,2025-01-13 12:00:00-05:00,1h,False,True
2025-01-13 12:00:00-05:00,0,20737.5,20895.0,20718.25,20890.0,62655,60,0,2025-01-13 12:00:00-05:00,2025-01-13 12:59:00-05:00,2025-01-13 13:00:00-05:00,2025-01-13 13:00:00-05:00,1h,False,True
2025-01-13 13:00:00-05:00,0,20890.0,20913.75,20856.25,20892.5,45278,60,0,2025-01-13 13:00:00-05:00,2025-01-13 13:59:00-05:00,2025-01-13 14:00:00-05:00,2025-01-13 14:00:00-05:00,1h,False,True
2025-01-13 14:00:00-05:00,0,20891.75,20926.5,20835.25,20906.25,44666,60,0,2025-01-13 14:00:00-05:00,2025-01-13 14:59:00-05:00,2025-01-13 15:00:00-05:00,2025-01-13 15:00:00-05:00,1h,False,True
2025-01-13 15:00:00-05:00,0,20905.5,20964.5,20873.75,20948.25,51908,60,0,2025-01-13 15:00:00-05:00,2025-01-13 15:59:00-05:00,2025-01-13 16:00:00-05:00,2025-01-13 16:00:00-05:00,1h,False,True
2025-01-13 16:00:00-05:00,0,20948.25,20996.5,20937.5,20992.25,15547,60,0,2025-01-13 16:00:00-05:00,2025-01-13 16:59:00-05:00,2025-01-13 17:00:00-05:00,2025-01-13 17:00:00-05:00,1h,False,True
2025-01-13 18:00:00-05:00,0,21020.0,21088.5,21011.0,21046.0,8024,60,0,2025-01-13 18:00:00-05:00,2025-01-13 18:59:00-05:00,2025-01-13 19:00:00-05:00,2025-01-13 19:00:00-05:00,1h,False,True
2025-01-13 19:00:00-05:00,0,21046.25,21056.0,21028.0,21053.0,4818,60,0,2025-01-13 19:00:00-05:00,2025-01-13 19:59:00-05:00,2025-01-13 20:00:00-05:00,2025-01-13 20:00:00-05:00,1h,False,True
2025-01-13 20:00:00-05:00,0,21052.0,21052.0,21021.25,21026.5,3130,60,0,2025-01-13 20:00:00-05:00,2025-01-13 20:59:00-05:00,2025-01-13 21:00:00-05:00,2025-01-13 21:00:00-05:00,1h,False,True
2025-01-13 21:00:00-05:00,0,21027.5,21044.5,20997.0,21043.25,4357,60,0,2025-01-13 21:00:00-05:00,2025-01-13 21:59:00-05:00,2025-01-13 22:00:00-05:00,2025-01-13 22:00:00-05:00,1h,False,True
2025-01-13 22:00:00-05:00,0,21042.25,21048.0,21017.0,21018.0,3513,60,0,2025-01-13 22:00:00-05:00,2025-01-13 22:59:00-05:00,2025-01-13 23:00:00-05:00,2025-01-13 23:00:00-05:00,1h,False,True
2025-01-13 23:00:00-05:00,0,21018.0,21047.0,21012.25,21043.0,2471,60,0,2025-01-13 23:00:00-05:00,2025-01-13 23:59:00-05:00,2025-01-14 00:00:00-05:00,2025-01-14 00:00:00-05:00,1h,False,True
2025-01-14 00:00:00-05:00,0,21043.75,21059.5,21026.75,21058.0,3269,60,0,2025-01-14 00:00:00-05:00,2025-01-14 00:59:00-05:00,2025-01-14 01:00:00-05:00,2025-01-14 01:00:00-05:00,1h,False,True
2025-01-14 01:00:00-05:00,0,21057.5,21067.75,21040.75,21046.5,3617,60,0,2025-01-14 01:00:00-05:00,2025-01-14 01:59:00-05:00,2025-01-14 02:00:00-05:00,2025-01-14 02:00:00-05:00,1h,False,True
2025-01-14 02:00:00-05:00,0,21047.0,21066.25,21021.25,21059.5,4036,60,0,2025-01-14 02:00:00-05:00,2025-01-14 02:59:00-05:00,2025-01-14 03:00:00-05:00,2025-01-14 03:00:00-05:00,1h,False,True
2025-01-14 03:00:00-05:00,0,21060.0,21143.75,21052.0,21122.75,10309,60,0,2025-01-14 03:00:00-05:00,2025-01-14 03:59:00-05:00,2025-01-14 04:00:00-05:00,2025-01-14 04:00:00-05:00,1h,False,True
2025-01-14 04:00:00-05:00,0,21122.75,21130.0,21084.0,21100.0,8238,60,0,2025-01-14 04:00:00-05:00,2025-01-14 04:59:00-05:00,2025-01-14 05:00:00-05:00,2025-01-14 05:00:00-05:00,1h,False,True
2025-01-14 05:00:00-05:00,0,21100.75,21108.0,21073.25,21095.25,4687,60,0,2025-01-14 05:00:00-05:00,2025-01-14 05:59:00-05:00,2025-01-14 06:00:00-05:00,2025-01-14 06:00:00-05:00,1h,False,True
2025-01-14 06:00:00-05:00,0,21094.75,21094.75,21034.5,21042.75,7152,60,0,2025-01-14 06:00:00-05:00,2025-01-14 06:59:00-05:00,2025-01-14 07:00:00-05:00,2025-01-14 07:00:00-05:00,1h,False,True
2025-01-14 07:00:00-05:00,0,21042.75,21058.5,20972.0,21005.0,13615,60,0,2025-01-14 07:00:00-05:00,2025-01-14 07:59:00-05:00,2025-01-14 08:00:00-05:00,2025-01-14 08:00:00-05:00,1h,False,True
2025-01-14 08:00:00-05:00,0,21005.5,21138.5,20944.0,21056.5,43242,60,0,2025-01-14 08:00:00-05:00,2025-01-14 08:59:00-05:00,2025-01-14 09:00:00-05:00,2025-01-14 09:00:00-05:00,1h,False,True
2025-01-14 09:00:00-05:00,0,21057.75,21129.75,20966.25,20981.25,86278,60,0,2025-01-14 09:00:00-05:00,2025-01-14 09:59:00-05:00,2025-01-14 10:00:00-05:00,2025-01-14 10:00:00-05:00,1h,False,True
2025-01-14 10:00:00-05:00,0,20980.75,21111.0,20934.75,20936.25,105300,60,0,2025-01-14 10:00:00-05:00,2025-01-14 10:59:00-05:00,2025-01-14 11:00:00-05:00,2025-01-14 11:00:00-05:00,1h,False,True
2025-01-14 11:00:00-05:00,0,20936.25,20956.25,20819.5,20822.75,79226,60,0,2025-01-14 11:00:00-05:00,2025-01-14 11:59:00-05:00,2025-01-14 12:00:00-05:00,2025-01-14 12:00:00-05:00,1h,False,True
2025-01-14 12:00:00-05:00,0,20822.75,20884.25,20791.75,20863.75,58701,60,0,2025-01-14 12:00:00-05:00,2025-01-14 12:59:00-05:00,2025-01-14 13:00:00-05:00,2025-01-14 13:00:00-05:00,1h,False,True
2025-01-14 13:00:00-05:00,0,20862.75,21010.0,20855.25,20997.25,47370,60,0,2025-01-14 13:00:00-05:00,2025-01-14 13:59:00-05:00,2025-01-14 14:00:00-05:00,2025-01-14 14:00:00-05:00,1h,False,True
2025-01-14 14:00:00-05:00,0,20997.5,21013.25,20855.75,20860.5,50317,60,0,2025-01-14 14:00:00-05:00,2025-01-14 14:59:00-05:00,2025-01-14 15:00:00-05:00,2025-01-14 15:00:00-05:00,1h,False,True
2025-01-14 15:00:00-05:00,0,20861.25,20929.25,20773.5,20923.0,93623,60,0,2025-01-14 15:00:00-05:00,2025-01-14 15:59:00-05:00,2025-01-14 16:00:00-05:00,2025-01-14 16:00:00-05:00,1h,False,True
2025-01-14 16:00:00-05:00,0,20923.75,20993.75,20920.5,20977.5,19170,60,0,2025-01-14 16:00:00-05:00,2025-01-14 16:59:00-05:00,2025-01-14 17:00:00-05:00,2025-01-14 17:00:00-05:00,1h,False,True
2025-01-14 18:00:00-05:00,0,20977.0,20977.0,20938.5,20948.0,3972,60,0,2025-01-14 18:00:00-05:00,2025-01-14 18:59:00-05:00,2025-01-14 19:00:00-05:00,2025-01-14 19:00:00-05:00,1h,False,True
2025-01-14 19:00:00-05:00,0,20947.75,20958.25,20937.25,20955.0,2689,60,0,2025-01-14 19:00:00-05:00,2025-01-14 19:59:00-05:00,2025-01-14 20:00:00-05:00,2025-01-14 20:00:00-05:00,1h,False,True
2025-01-14 20:00:00-05:00,0,20955.5,20963.5,20941.0,20953.0,2716,60,0,2025-01-14 20:00:00-05:00,2025-01-14 20:59:00-05:00,2025-01-14 21:00:00-05:00,2025-01-14 21:00:00-05:00,1h,False,True
2025-01-14 21:00:00-05:00,0,20953.0,20956.5,20931.5,20937.75,2478,60,0,2025-01-14 21:00:00-05:00,2025-01-14 21:59:00-05:00,2025-01-14 22:00:00-05:00,2025-01-14 22:00:00-05:00,1h,False,True
2025-01-14 22:00:00-05:00,0,20936.75,20944.25,20931.25,20935.25,1840,60,0,2025-01-14 22:00:00-05:00,2025-01-14 22:59:00-05:00,2025-01-14 23:00:00-05:00,2025-01-14 23:00:00-05:00,1h,False,True
2025-01-14 23:00:00-05:00,0,20936.0,20947.25,20927.0,20945.0,1902,60,0,2025-01-14 23:00:00-05:00,2025-01-14 23:59:00-05:00,2025-01-15 00:00:00-05:00,2025-01-15 00:00:00-05:00,1h,False,True
2025-01-15 00:00:00-05:00,0,20944.5,20951.0,20934.0,20943.0,1927,60,0,2025-01-15 00:00:00-05:00,2025-01-15 00:59:00-05:00,2025-01-15 01:00:00-05:00,2025-01-15 01:00:00-05:00,1h,False,True
2025-01-15 01:00:00-05:00,0,20943.25,20956.75,20939.25,20948.25,1544,60,0,2025-01-15 01:00:00-05:00,2025-01-15 01:59:00-05:00,2025-01-15 02:00:00-05:00,2025-01-15 02:00:00-05:00,1h,False,True
2025-01-15 02:00:00-05:00,0,20947.5,20959.25,20930.25,20934.75,2862,60,0,2025-01-15 02:00:00-05:00,2025-01-15 02:59:00-05:00,2025-01-15 03:00:00-05:00,2025-01-15 03:00:00-05:00,1h,False,True
2025-01-15 03:00:00-05:00,0,20935.25,20951.75,20909.0,20932.0,5332,60,0,2025-01-15 03:00:00-05:00,2025-01-15 03:59:00-05:00,2025-01-15 04:00:00-05:00,2025-01-15 04:00:00-05:00,1h,False,True
2025-01-15 04:00:00-05:00,0,20932.5,20972.0,20926.25,20960.25,4655,60,0,2025-01-15 04:00:00-05:00,2025-01-15 04:59:00-05:00,2025-01-15 05:00:00-05:00,2025-01-15 05:00:00-05:00,1h,False,True
2025-01-15 05:00:00-05:00,0,20960.75,20971.0,20932.75,20965.0,4085,60,0,2025-01-15 05:00:00-05:00,2025-01-15 05:59:00-05:00,2025-01-15 06:00:00-05:00,2025-01-15 06:00:00-05:00,1h,False,True
2025-01-15 06:00:00-05:00,0,20965.25,21014.5,20963.5,20997.5,6417,60,0,2025-01-15 06:00:00-05:00,2025-01-15 06:59:00-05:00,2025-01-15 07:00:00-05:00,2025-01-15 07:00:00-05:00,1h,False,True
2025-01-15 07:00:00-05:00,0,20996.75,21016.0,20977.5,20997.75,7849,60,0,2025-01-15 07:00:00-05:00,2025-01-15 07:59:00-05:00,2025-01-15 08:00:00-05:00,2025-01-15 08:00:00-05:00,1h,False,True
2025-01-15 08:00:00-05:00,0,20997.0,21329.0,20980.25,21281.25,50101,60,0,2025-01-15 08:00:00-05:00,2025-01-15 08:59:00-05:00,2025-01-15 09:00:00-05:00,2025-01-15 09:00:00-05:00,1h,False,True
2025-01-15 09:00:00-05:00,0,21281.5,21345.0,21186.75,21327.25,91045,60,0,2025-01-15 09:00:00-05:00,2025-01-15 09:59:00-05:00,2025-01-15 10:00:00-05:00,2025-01-15 10:00:00-05:00,1h,False,True
2025-01-15 10:00:00-05:00,0,21328.0,21408.0,21318.5,21319.75,91223,60,0,2025-01-15 10:00:00-05:00,2025-01-15 10:59:00-05:00,2025-01-15 11:00:00-05:00,2025-01-15 11:00:00-05:00,1h,False,True
2025-01-15 11:00:00-05:00,0,21319.75,21370.75,21246.25,21273.25,67974,60,0,2025-01-15 11:00:00-05:00,2025-01-15 11:59:00-05:00,2025-01-15 12:00:00-05:00,2025-01-15 12:00:00-05:00,1h,False,True
2025-01-15 12:00:00-05:00,0,21273.25,21365.0,21262.25,21322.0,47445,60,0,2025-01-15 12:00:00-05:00,2025-01-15 12:59:00-05:00,2025-01-15 13:00:00-05:00,2025-01-15 13:00:00-05:00,1h,False,True
2025-01-15 13:00:00-05:00,0,21322.5,21395.75,21321.25,21380.25,33173,60,0,2025-01-15 13:00:00-05:00,2025-01-15 13:59:00-05:00,2025-01-15 14:00:00-05:00,2025-01-15 14:00:00-05:00,1h,False,True
2025-01-15 14:00:00-05:00,0,21380.75,21435.5,21377.25,21419.5,34890,60,0,2025-01-15 14:00:00-05:00,2025-01-15 14:59:00-05:00,2025-01-15 15:00:00-05:00,2025-01-15 15:00:00-05:00,1h,False,True
2025-01-15 15:00:00-05:00,0,21419.25,21452.75,21387.75,21395.75,62259,60,0,2025-01-15 15:00:00-05:00,2025-01-15 15:59:00-05:00,2025-01-15 16:00:00-05:00,2025-01-15 16:00:00-05:00,1h,False,True
2025-01-15 16:00:00-05:00,0,21395.75,21406.0,21369.75,21376.75,15518,60,0,2025-01-15 16:00:00-05:00,2025-01-15 16:59:00-05:00,2025-01-15 17:00:00-05:00,2025-01-15 17:00:00-05:00,1h,False,True
2025-01-15 18:00:00-05:00,0,21389.0,21421.0,21378.25,21415.25,4009,60,0,2025-01-15 18:00:00-05:00,2025-01-15 18:59:00-05:00,2025-01-15 19:00:00-05:00,2025-01-15 19:00:00-05:00,1h,False,True
2025-01-15 19:00:00-05:00,0,21415.25,21447.75,21408.0,21425.5,4306,60,0,2025-01-15 19:00:00-05:00,2025-01-15 19:59:00-05:00,2025-01-15 20:00:00-05:00,2025-01-15 20:00:00-05:00,1h,False,True
2025-01-15 20:00:00-05:00,0,21426.0,21428.5,21397.5,21401.0,4185,60,0,2025-01-15 20:00:00-05:00,2025-01-15 20:59:00-05:00,2025-01-15 21:00:00-05:00,2025-01-15 21:00:00-05:00,1h,False,True
2025-01-15 21:00:00-05:00,0,21401.5,21406.5,21384.5,21398.5,3488,60,0,2025-01-15 21:00:00-05:00,2025-01-15 21:59:00-05:00,2025-01-15 22:00:00-05:00,2025-01-15 22:00:00-05:00,1h,False,True
2025-01-15 22:00:00-05:00,0,21397.75,21412.25,21384.75,21393.25,2772,60,0,2025-01-15 22:00:00-05:00,2025-01-15 22:59:00-05:00,2025-01-15 23:00:00-05:00,2025-01-15 23:00:00-05:00,1h,False,True
2025-01-15 23:00:00-05:00,0,21392.5,21399.5,21382.0,21389.25,1618,60,0,2025-01-15 23:00:00-05:00,2025-01-15 23:59:00-05:00,2025-01-16 00:00:00-05:00,2025-01-16 00:00:00-05:00,1h,False,True
