tf,bucket_open_et,bucket_close_et,open,high,low,close,volume,segment_id,norm_segment_id,n_source_minutes,source_first_ts,source_last_ts,availability_et,complete,spans_segment_boundary
1m,2026-07-08 09:35:00-04:00,2026-07-08 09:36:00-04:00,29303.75,29330.5,29277.5,29305.75,2895,6,0,1,2026-07-08 09:35:00-04:00,2026-07-08 09:35:00-04:00,2026-07-08 09:36:00-04:00,True,False
1m,2026-07-08 09:36:00-04:00,2026-07-08 09:37:00-04:00,29306.5,29338.0,29273.5,29297.5,2487,6,0,1,2026-07-08 09:36:00-04:00,2026-07-08 09:36:00-04:00,2026-07-08 09:37:00-04:00,True,False
1m,2026-07-08 09:37:00-04:00,2026-07-08 09:38:00-04:00,29294.0,29315.5,29260.0,29297.25,1983,6,0,1,2026-07-08 09:37:00-04:00,2026-07-08 09:37:00-04:00,2026-07-08 09:38:00-04:00,True,False
1m,2026-07-08 09:38:00-04:00,2026-07-08 09:39:00-04:00,29298.75,29299.0,29254.5,29269.25,1436,6,0,1,2026-07-08 09:38:00-04:00,2026-07-08 09:38:00-04:00,2026-07-08 09:39:00-04:00,True,False
1m,2026-07-08 09:39:00-04:00,2026-07-08 09:40:00-04:00,29269.25,29329.25,29266.75,29320.0,1721,6,0,1,2026-07-08 09:39:00-04:00,2026-07-08 09:39:00-04:00,2026-07-08 09:40:00-04:00,True,False
1m,2026-07-08 09:40:00-04:00,2026-07-08 09:41:00-04:00,29321.5,29381.25,29311.5,29374.25,3599,6,0,1,2026-07-08 09:40:00-04:00,2026-07-08 09:40:00-04:00,2026-07-08 09:41:00-04:00,True,False
1m,2026-07-08 09:41:00-04:00,2026-07-08 09:42:00-04:00,29374.25,29385.0,29356.0,29366.5,1830,6,0,1,2026-07-08 09:41:00-04:00,2026-07-08 09:41:00-04:00,2026-07-08 09:42:00-04:00,True,False
1m,2026-07-08 09:42:00-04:00,2026-07-08 09:43:00-04:00,29367.25,29374.0,29329.75,29342.25,2276,6,0,1,2026-07-08 09:42:00-04:00,2026-07-08 09:42:00-04:00,2026-07-08 09:43:00-04:00,True,False
1m,2026-07-08 09:43:00-04:00,2026-07-08 09:44:00-04:00,29342.5,29362.75,29330.75,29345.0,1116,6,0,1,2026-07-08 09:43:00-04:00,2026-07-08 09:43:00-04:00,2026-07-08 09:44:00-04:00,True,False
1m,2026-07-08 09:44:00-04:00,2026-07-08 09:45:00-04:00,29344.75,29369.5,29336.0,29347.75,1608,6,0,1,2026-07-08 09:44:00-04:00,2026-07-08 09:44:00-04:00,2026-07-08 09:45:00-04:00,True,False
1m,2026-07-08 09:45:00-04:00,2026-07-08 09:46:00-04:00,29349.5,29389.5,29340.25,29384.25,1787,6,0,1,2026-07-08 09:45:00-04:00,2026-07-08 09:45:00-04:00,2026-07-08 09:46:00-04:00,True,False
1m,2026-07-08 09:46:00-04:00,2026-07-08 09:47:00-04:00,29384.0,29397.0,29369.5,29389.5,1603,6,0,1,2026-07-08 09:46:00-04:00,2026-07-08 09:46:00-04:00,2026-07-08 09:47:00-04:00,True,False
1m,2026-07-08 09:47:00-04:00,2026-07-08 09:48:00-04:00,29390.0,29399.0,29355.5,29365.0,1629,6,0,1,2026-07-08 09:47:00-04:00,2026-07-08 09:47:00-04:00,2026-07-08 09:48:00-04:00,True,False
1m,2026-07-08 09:48:00-04:00,2026-07-08 09:49:00-04:00,29365.25,29379.0,29345.0,29346.75,1339,6,0,1,2026-07-08 09:48:00-04:00,2026-07-08 09:48:00-04:00,2026-07-08 09:49:00-04:00,True,False
1m,2026-07-08 09:49:00-04:00,2026-07-08 09:50:00-04:00,29348.0,29348.5,29301.0,29304.25,2306,6,0,1,2026-07-08 09:49:00-04:00,2026-07-08 09:49:00-04:00,2026-07-08 09:50:00-04:00,True,False
1m,2026-07-08 09:50:00-04:00,2026-07-08 09:51:00-04:00,29302.75,29337.75,29287.75,29329.0,2116,6,0,1,2026-07-08 09:50:00-04:00,2026-07-08 09:50:00-04:00,2026-07-08 09:51:00-04:00,True,False
1m,2026-07-08 09:51:00-04:00,2026-07-08 09:52:00-04:00,29328.5,29374.25,29323.75,29333.75,1845,6,0,1,2026-07-08 09:51:00-04:00,2026-07-08 09:51:00-04:00,2026-07-08 09:52:00-04:00,True,False
1m,2026-07-08 09:52:00-04:00,2026-07-08 09:53:00-04:00,29332.5,29350.75,29311.5,29332.5,1219,6,0,1,2026-07-08 09:52:00-04:00,2026-07-08 09:52:00-04:00,2026-07-08 09:53:00-04:00,True,False
1m,2026-07-08 09:53:00-04:00,2026-07-08 09:54:00-04:00,29331.75,29363.0,29325.0,29338.75,1099,6,0,1,2026-07-08 09:53:00-04:00,2026-07-08 09:53:00-04:00,2026-07-08 09:54:00-04:00,True,False
1m,2026-07-08 09:54:00-04:00,2026-07-08 09:55:00-04:00,29337.75,29348.0,29320.5,29321.75,782,6,0,1,2026-07-08 09:54:00-04:00,2026-07-08 09:54:00-04:00,2026-07-08 09:55:00-04:00,True,False
1m,2026-07-08 09:55:00-04:00,2026-07-08 09:56:00-04:00,29321.5,29331.25,29292.25,29307.75,1554,6,0,1,2026-07-08 09:55:00-04:00,2026-07-08 09:55:00-04:00,2026-07-08 09:56:00-04:00,True,False
1m,2026-07-08 09:56:00-04:00,2026-07-08 09:57:00-04:00,29309.0,29330.75,29291.0,29327.75,1085,6,0,1,2026-07-08 09:56:00-04:00,2026-07-08 09:56:00-04:00,2026-07-08 09:57:00-04:00,True,False
1m,2026-07-08 09:57:00-04:00,2026-07-08 09:58:00-04:00,29327.75,29355.5,29327.25,29336.25,1093,6,0,1,2026-07-08 09:57:00-04:00,2026-07-08 09:57:00-04:00,2026-07-08 09:58:00-04:00,True,False
1m,2026-07-08 09:58:00-04:00,2026-07-08 09:59:00-04:00,29338.5,29380.5,29334.0,29375.75,1218,6,0,1,2026-07-08 09:58:00-04:00,2026-07-08 09:58:00-04:00,2026-07-08 09:59:00-04:00,True,False
1m,2026-07-08 09:59:00-04:00,2026-07-08 10:00:00-04:00,29376.75,29394.75,29364.5,29367.5,1855,6,0,1,2026-07-08 09:59:00-04:00,2026-07-08 09:59:00-04:00,2026-07-08 10:00:00-04:00,True,False
1m,2026-07-08 10:00:00-04:00,2026-07-08 10:01:00-04:00,29366.25,29389.25,29335.75,29370.25,2265,6,0,1,2026-07-08 10:00:00-04:00,2026-07-08 10:00:00-04:00,2026-07-08 10:01:00-04:00,True,False
1m,2026-07-08 10:01:00-04:00,2026-07-08 10:02:00-04:00,29368.5,29375.5,29340.5,29343.75,1437,6,0,1,2026-07-08 10:01:00-04:00,2026-07-08 10:01:00-04:00,2026-07-08 10:02:00-04:00,True,False
1m,2026-07-08 10:02:00-04:00,2026-07-08 10:03:00-04:00,29340.5,29340.5,29307.75,29323.0,1657,6,0,1,2026-07-08 10:02:00-04:00,2026-07-08 10:02:00-04:00,2026-07-08 10:03:00-04:00,True,False
1m,2026-07-08 10:03:00-04:00,2026-07-08 10:04:00-04:00,29323.5,29325.5,29297.5,29316.25,1113,6,0,1,2026-07-08 10:03:00-04:00,2026-07-08 10:03:00-04:00,2026-07-08 10:04:00-04:00,True,False
1m,2026-07-08 10:04:00-04:00,2026-07-08 10:05:00-04:00,29318.25,29335.0,29308.0,29316.25,998,6,0,1,2026-07-08 10:04:00-04:00,2026-07-08 10:04:00-04:00,2026-07-08 10:05:00-04:00,True,False
1m,2026-07-08 10:05:00-04:00,2026-07-08 10:06:00-04:00,29316.75,29345.25,29312.5,29340.0,1136,6,0,1,2026-07-08 10:05:00-04:00,2026-07-08 10:05:00-04:00,2026-07-08 10:06:00-04:00,True,False
1m,2026-07-08 10:06:00-04:00,2026-07-08 10:07:00-04:00,29338.25,29348.0,29317.25,29320.75,707,6,0,1,2026-07-08 10:06:00-04:00,2026-07-08 10:06:00-04:00,2026-07-08 10:07:00-04:00,True,False
1m,2026-07-08 10:07:00-04:00,2026-07-08 10:08:00-04:00,29322.25,29332.5,29306.5,29310.25,835,6,0,1,2026-07-08 10:07:00-04:00,2026-07-08 10:07:00-04:00,2026-07-08 10:08:00-04:00,True,False
1m,2026-07-08 10:08:00-04:00,2026-07-08 10:09:00-04:00,29310.0,29342.5,29307.25,29322.75,946,6,0,1,2026-07-08 10:08:00-04:00,2026-07-08 10:08:00-04:00,2026-07-08 10:09:00-04:00,True,False
1m,2026-07-08 10:09:00-04:00,2026-07-08 10:10:00-04:00,29322.5,29340.0,29301.5,29321.25,1266,6,0,1,2026-07-08 10:09:00-04:00,2026-07-08 10:09:00-04:00,2026-07-08 10:10:00-04:00,True,False
1m,2026-07-08 10:10:00-04:00,2026-07-08 10:11:00-04:00,29322.0,29335.5,29283.25,29287.75,1279,6,0,1,2026-07-08 10:10:00-04:00,2026-07-08 10:10:00-04:00,2026-07-08 10:11:00-04:00,True,False
1m,2026-07-08 10:11:00-04:00,2026-07-08 10:12:00-04:00,29287.75,29295.25,29265.75,29270.75,1391,6,0,1,2026-07-08 10:11:00-04:00,2026-07-08 10:11:00-04:00,2026-07-08 10:12:00-04:00,True,False
1m,2026-07-08 10:12:00-04:00,2026-07-08 10:13:00-04:00,29270.5,29278.0,29245.75,29250.5,1835,6,0,1,2026-07-08 10:12:00-04:00,2026-07-08 10:12:00-04:00,2026-07-08 10:13:00-04:00,True,False
1m,2026-07-08 10:13:00-04:00,2026-07-08 10:14:00-04:00,29251.0,29299.25,29247.25,29269.75,1659,6,0,1,2026-07-08 10:13:00-04:00,2026-07-08 10:13:00-04:00,2026-07-08 10:14:00-04:00,True,False
1m,2026-07-08 10:14:00-04:00,2026-07-08 10:15:00-04:00,29271.5,29286.0,29265.0,29271.25,837,6,0,1,2026-07-08 10:14:00-04:00,2026-07-08 10:14:00-04:00,2026-07-08 10:15:00-04:00,True,False
1m,2026-07-08 10:15:00-04:00,2026-07-08 10:16:00-04:00,29271.75,29275.5,29235.25,29252.5,1809,6,0,1,2026-07-08 10:15:00-04:00,2026-07-08 10:15:00-04:00,2026-07-08 10:16:00-04:00,True,False
1m,2026-07-08 10:16:00-04:00,2026-07-08 10:17:00-04:00,29250.5,29279.0,29238.75,29256.0,1295,6,0,1,2026-07-08 10:16:00-04:00,2026-07-08 10:16:00-04:00,2026-07-08 10:17:00-04:00,True,False
1m,2026-07-08 10:17:00-04:00,2026-07-08 10:18:00-04:00,29256.25,29306.75,29247.75,29295.5,1267,6,0,1,2026-07-08 10:17:00-04:00,2026-07-08 10:17:00-04:00,2026-07-08 10:18:00-04:00,True,False
1m,2026-07-08 10:18:00-04:00,2026-07-08 10:19:00-04:00,29295.75,29316.0,29272.5,29285.75,1396,6,0,1,2026-07-08 10:18:00-04:00,2026-07-08 10:18:00-04:00,2026-07-08 10:19:00-04:00,True,False
1m,2026-07-08 10:19:00-04:00,2026-07-08 10:20:00-04:00,29285.75,29292.0,29253.75,29285.75,970,6,0,1,2026-07-08 10:19:00-04:00,2026-07-08 10:19:00-04:00,2026-07-08 10:20:00-04:00,True,False
1m,2026-07-08 10:20:00-04:00,2026-07-08 10:21:00-04:00,29285.5,29323.75,29268.25,29300.75,1374,6,0,1,2026-07-08 10:20:00-04:00,2026-07-08 10:20:00-04:00,2026-07-08 10:21:00-04:00,True,False
1m,2026-07-08 10:21:00-04:00,2026-07-08 10:22:00-04:00,29301.25,29373.0,29297.0,29366.5,1969,6,0,1,2026-07-08 10:21:00-04:00,2026-07-08 10:21:00-04:00,2026-07-08 10:22:00-04:00,True,False
1m,2026-07-08 10:22:00-04:00,2026-07-08 10:23:00-04:00,29366.75,29370.0,29335.0,29359.75,1359,6,0,1,2026-07-08 10:22:00-04:00,2026-07-08 10:22:00-04:00,2026-07-08 10:23:00-04:00,True,False
1m,2026-07-08 10:23:00-04:00,2026-07-08 10:24:00-04:00,29359.25,29367.75,29337.5,29343.5,1029,6,0,1,2026-07-08 10:23:00-04:00,2026-07-08 10:23:00-04:00,2026-07-08 10:24:00-04:00,True,False
1m,2026-07-08 10:24:00-04:00,2026-07-08 10:25:00-04:00,29343.75,29348.25,29303.5,29313.0,1128,6,0,1,2026-07-08 10:24:00-04:00,2026-07-08 10:24:00-04:00,2026-07-08 10:25:00-04:00,True,False
1m,2026-07-08 10:25:00-04:00,2026-07-08 10:26:00-04:00,29313.75,29346.5,29313.25,29341.25,789,6,0,1,2026-07-08 10:25:00-04:00,2026-07-08 10:25:00-04:00,2026-07-08 10:26:00-04:00,True,False
1m,2026-07-08 10:26:00-04:00,2026-07-08 10:27:00-04:00,29343.0,29358.0,29316.75,29320.0,894,6,0,1,2026-07-08 10:26:00-04:00,2026-07-08 10:26:00-04:00,2026-07-08 10:27:00-04:00,True,False
1m,2026-07-08 10:27:00-04:00,2026-07-08 10:28:00-04:00,29318.75,29324.0,29254.25,29321.0,2297,6,0,1,2026-07-08 10:27:00-04:00,2026-07-08 10:27:00-04:00,2026-07-08 10:28:00-04:00,True,False
1m,2026-07-08 10:28:00-04:00,2026-07-08 10:29:00-04:00,29321.25,29323.25,29283.5,29294.0,819,6,0,1,2026-07-08 10:28:00-04:00,2026-07-08 10:28:00-04:00,2026-07-08 10:29:00-04:00,True,False
1m,2026-07-08 10:29:00-04:00,2026-07-08 10:30:00-04:00,29295.75,29318.75,29292.0,29292.5,655,6,0,1,2026-07-08 10:29:00-04:00,2026-07-08 10:29:00-04:00,2026-07-08 10:30:00-04:00,True,False
1m,2026-07-08 10:30:00-04:00,2026-07-08 10:31:00-04:00,29292.75,29317.5,29286.75,29299.0,917,6,0,1,2026-07-08 10:30:00-04:00,2026-07-08 10:30:00-04:00,2026-07-08 10:31:00-04:00,True,False
1m,2026-07-08 10:31:00-04:00,2026-07-08 10:32:00-04:00,29300.5,29312.75,29280.0,29306.5,1002,6,0,1,2026-07-08 10:31:00-04:00,2026-07-08 10:31:00-04:00,2026-07-08 10:32:00-04:00,True,False
1m,2026-07-08 10:32:00-04:00,2026-07-08 10:33:00-04:00,29306.75,29308.25,29281.5,29298.0,689,6,0,1,2026-07-08 10:32:00-04:00,2026-07-08 10:32:00-04:00,2026-07-08 10:33:00-04:00,True,False
1m,2026-07-08 10:33:00-04:00,2026-07-08 10:34:00-04:00,29296.25,29320.25,29264.0,29315.0,1465,6,0,1,2026-07-08 10:33:00-04:00,2026-07-08 10:33:00-04:00,2026-07-08 10:34:00-04:00,True,False
1m,2026-07-08 10:34:00-04:00,2026-07-08 10:35:00-04:00,29314.25,29335.25,29299.75,29309.75,1356,6,0,1,2026-07-08 10:34:00-04:00,2026-07-08 10:34:00-04:00,2026-07-08 10:35:00-04:00,True,False
1m,2026-07-08 10:35:00-04:00,2026-07-08 10:36:00-04:00,29311.5,29312.0,29266.25,29269.0,959,6,0,1,2026-07-08 10:35:00-04:00,2026-07-08 10:35:00-04:00,2026-07-08 10:36:00-04:00,True,False
1m,2026-07-08 10:36:00-04:00,2026-07-08 10:37:00-04:00,29269.25,29283.25,29248.0,29257.0,1227,6,0,1,2026-07-08 10:36:00-04:00,2026-07-08 10:36:00-04:00,2026-07-08 10:37:00-04:00,True,False
1m,2026-07-08 10:37:00-04:00,2026-07-08 10:38:00-04:00,29256.25,29310.75,29244.0,29290.75,1722,6,0,1,2026-07-08 10:37:00-04:00,2026-07-08 10:37:00-04:00,2026-07-08 10:38:00-04:00,True,False
1m,2026-07-08 10:38:00-04:00,2026-07-08 10:39:00-04:00,29291.25,29296.25,29262.0,29269.75,881,6,0,1,2026-07-08 10:38:00-04:00,2026-07-08 10:38:00-04:00,2026-07-08 10:39:00-04:00,True,False
1m,2026-07-08 10:39:00-04:00,2026-07-08 10:40:00-04:00,29270.25,29274.5,29251.0,29253.75,908,6,0,1,2026-07-08 10:39:00-04:00,2026-07-08 10:39:00-04:00,2026-07-08 10:40:00-04:00,True,False
1m,2026-07-08 10:40:00-04:00,2026-07-08 10:41:00-04:00,29253.5,29279.25,29244.75,29265.5,1224,6,0,1,2026-07-08 10:40:00-04:00,2026-07-08 10:40:00-04:00,2026-07-08 10:41:00-04:00,True,False
1m,2026-07-08 10:41:00-04:00,2026-07-08 10:42:00-04:00,29265.75,29282.25,29248.25,29280.25,1243,6,0,1,2026-07-08 10:41:00-04:00,2026-07-08 10:41:00-04:00,2026-07-08 10:42:00-04:00,True,False
1m,2026-07-08 10:42:00-04:00,2026-07-08 10:43:00-04:00,29279.25,29279.25,29242.5,29245.0,1026,6,0,1,2026-07-08 10:42:00-04:00,2026-07-08 10:42:00-04:00,2026-07-08 10:43:00-04:00,True,False
1m,2026-07-08 10:43:00-04:00,2026-07-08 10:44:00-04:00,29244.25,29247.25,29209.25,29233.5,1891,6,0,1,2026-07-08 10:43:00-04:00,2026-07-08 10:43:00-04:00,2026-07-08 10:44:00-04:00,True,False
1m,2026-07-08 10:44:00-04:00,2026-07-08 10:45:00-04:00,29233.25,29266.0,29224.25,29252.5,1554,6,0,1,2026-07-08 10:44:00-04:00,2026-07-08 10:44:00-04:00,2026-07-08 10:45:00-04:00,True,False
1m,2026-07-08 10:45:00-04:00,2026-07-08 10:46:00-04:00,29252.25,29257.5,29210.5,29224.25,1118,6,0,1,2026-07-08 10:45:00-04:00,2026-07-08 10:45:00-04:00,2026-07-08 10:46:00-04:00,True,False
1m,2026-07-08 10:46:00-04:00,2026-07-08 10:47:00-04:00,29224.75,29240.0,29206.0,29206.5,1137,6,0,1,2026-07-08 10:46:00-04:00,2026-07-08 10:46:00-04:00,2026-07-08 10:47:00-04:00,True,False
1m,2026-07-08 10:47:00-04:00,2026-07-08 10:48:00-04:00,29209.0,29209.25,29179.0,29184.25,1901,6,0,1,2026-07-08 10:47:00-04:00,2026-07-08 10:47:00-04:00,2026-07-08 10:48:00-04:00,True,False
1m,2026-07-08 10:48:00-04:00,2026-07-08 10:49:00-04:00,29183.5,29207.0,29180.0,29195.25,996,6,0,1,2026-07-08 10:48:00-04:00,2026-07-08 10:48:00-04:00,2026-07-08 10:49:00-04:00,True,False
1m,2026-07-08 10:49:00-04:00,2026-07-08 10:50:00-04:00,29196.25,29198.5,29171.25,29173.25,844,6,0,1,2026-07-08 10:49:00-04:00,2026-07-08 10:49:00-04:00,2026-07-08 10:50:00-04:00,True,False
1m,2026-07-08 10:50:00-04:00,2026-07-08 10:51:00-04:00,29173.0,29193.0,29151.0,29174.5,1847,6,0,1,2026-07-08 10:50:00-04:00,2026-07-08 10:50:00-04:00,2026-07-08 10:51:00-04:00,True,False
1m,2026-07-08 10:51:00-04:00,2026-07-08 10:52:00-04:00,29173.75,29200.75,29170.75,29198.5,1280,6,0,1,2026-07-08 10:51:00-04:00,2026-07-08 10:51:00-04:00,2026-07-08 10:52:00-04:00,True,False
1m,2026-07-08 10:52:00-04:00,2026-07-08 10:53:00-04:00,29199.0,29243.75,29191.5,29238.5,1811,6,0,1,2026-07-08 10:52:00-04:00,2026-07-08 10:52:00-04:00,2026-07-08 10:53:00-04:00,True,False
1m,2026-07-08 10:53:00-04:00,2026-07-08 10:54:00-04:00,29237.75,29297.5,29210.75,29265.0,2550,6,0,1,2026-07-08 10:53:00-04:00,2026-07-08 10:53:00-04:00,2026-07-08 10:54:00-04:00,True,False
1m,2026-07-08 10:54:00-04:00,2026-07-08 10:55:00-04:00,29265.5,29272.0,29238.25,29246.5,1430,6,0,1,2026-07-08 10:54:00-04:00,2026-07-08 10:54:00-04:00,2026-07-08 10:55:00-04:00,True,False
1m,2026-07-08 10:55:00-04:00,2026-07-08 10:56:00-04:00,29243.75,29266.75,29224.25,29256.25,1422,6,0,1,2026-07-08 10:55:00-04:00,2026-07-08 10:55:00-04:00,2026-07-08 10:56:00-04:00,True,False
1m,2026-07-08 10:56:00-04:00,2026-07-08 10:57:00-04:00,29258.5,29289.5,29253.5,29257.5,1545,6,0,1,2026-07-08 10:56:00-04:00,2026-07-08 10:56:00-04:00,2026-07-08 10:57:00-04:00,True,False
1m,2026-07-08 10:57:00-04:00,2026-07-08 10:58:00-04:00,29256.75,29261.25,29216.0,29232.5,1194,6,0,1,2026-07-08 10:57:00-04:00,2026-07-08 10:57:00-04:00,2026-07-08 10:58:00-04:00,True,False
1m,2026-07-08 10:58:00-04:00,2026-07-08 10:59:00-04:00,29230.5,29231.75,29193.25,29206.25,989,6,0,1,2026-07-08 10:58:00-04:00,2026-07-08 10:58:00-04:00,2026-07-08 10:59:00-04:00,True,False
1m,2026-07-08 10:59:00-04:00,2026-07-08 11:00:00-04:00,29206.5,29215.5,29194.75,29212.0,739,6,0,1,2026-07-08 10:59:00-04:00,2026-07-08 10:59:00-04:00,2026-07-08 11:00:00-04:00,True,False
1m,2026-07-08 11:00:00-04:00,2026-07-08 11:01:00-04:00,29212.25,29224.25,29198.0,29216.5,930,6,0,1,2026-07-08 11:00:00-04:00,2026-07-08 11:00:00-04:00,2026-07-08 11:01:00-04:00,True,False
1m,2026-07-08 11:01:00-04:00,2026-07-08 11:02:00-04:00,29217.75,29218.25,29190.0,29200.0,729,6,0,1,2026-07-08 11:01:00-04:00,2026-07-08 11:01:00-04:00,2026-07-08 11:02:00-04:00,True,False
1m,2026-07-08 11:02:00-04:00,2026-07-08 11:03:00-04:00,29197.5,29210.25,29187.0,29204.75,580,6,0,1,2026-07-08 11:02:00-04:00,2026-07-08 11:02:00-04:00,2026-07-08 11:03:00-04:00,True,False
1m,2026-07-08 11:03:00-04:00,2026-07-08 11:04:00-04:00,29205.5,29212.5,29188.5,29198.5,572,6,0,1,2026-07-08 11:03:00-04:00,2026-07-08 11:03:00-04:00,2026-07-08 11:04:00-04:00,True,False
1m,2026-07-08 11:04:00-04:00,2026-07-08 11:05:00-04:00,29200.5,29207.5,29180.75,29183.0,778,6,0,1,2026-07-08 11:04:00-04:00,2026-07-08 11:04:00-04:00,2026-07-08 11:05:00-04:00,True,False
1m,2026-07-08 11:05:00-04:00,2026-07-08 11:06:00-04:00,29183.5,29222.0,29178.75,29219.0,800,6,0,1,2026-07-08 11:05:00-04:00,2026-07-08 11:05:00-04:00,2026-07-08 11:06:00-04:00,True,False
1m,2026-07-08 11:06:00-04:00,2026-07-08 11:07:00-04:00,29216.75,29223.25,29183.5,29184.0,988,6,0,1,2026-07-08 11:06:00-04:00,2026-07-08 11:06:00-04:00,2026-07-08 11:07:00-04:00,True,False
1m,2026-07-08 11:07:00-04:00,2026-07-08 11:08:00-04:00,29185.5,29200.75,29185.0,29195.25,503,6,0,1,2026-07-08 11:07:00-04:00,2026-07-08 11:07:00-04:00,2026-07-08 11:08:00-04:00,True,False
1m,2026-07-08 11:08:00-04:00,2026-07-08 11:09:00-04:00,29197.75,29214.75,29192.5,29208.5,613,6,0,1,2026-07-08 11:08:00-04:00,2026-07-08 11:08:00-04:00,2026-07-08 11:09:00-04:00,True,False
1m,2026-07-08 11:09:00-04:00,2026-07-08 11:10:00-04:00,29207.5,29216.5,29190.0,29193.5,632,6,0,1,2026-07-08 11:09:00-04:00,2026-07-08 11:09:00-04:00,2026-07-08 11:10:00-04:00,True,False
1m,2026-07-08 11:10:00-04:00,2026-07-08 11:11:00-04:00,29194.25,29210.25,29179.25,29204.25,682,6,0,1,2026-07-08 11:10:00-04:00,2026-07-08 11:10:00-04:00,2026-07-08 11:11:00-04:00,True,False
1m,2026-07-08 11:11:00-04:00,2026-07-08 11:12:00-04:00,29202.0,29206.5,29189.5,29191.75,465,6,0,1,2026-07-08 11:11:00-04:00,2026-07-08 11:11:00-04:00,2026-07-08 11:12:00-04:00,True,False
1m,2026-07-08 11:12:00-04:00,2026-07-08 11:13:00-04:00,29191.75,29198.0,29159.5,29192.75,1256,6,0,1,2026-07-08 11:12:00-04:00,2026-07-08 11:12:00-04:00,2026-07-08 11:13:00-04:00,True,False
1m,2026-07-08 11:13:00-04:00,2026-07-08 11:14:00-04:00,29192.25,29197.25,29159.25,29163.5,697,6,0,1,2026-07-08 11:13:00-04:00,2026-07-08 11:13:00-04:00,2026-07-08 11:14:00-04:00,True,False
1m,2026-07-08 11:14:00-04:00,2026-07-08 11:15:00-04:00,29162.5,29162.5,29131.0,29136.75,1694,6,0,1,2026-07-08 11:14:00-04:00,2026-07-08 11:14:00-04:00,2026-07-08 11:15:00-04:00,True,False
1m,2026-07-08 11:15:00-04:00,2026-07-08 11:16:00-04:00,29138.25,29161.75,29131.75,29139.75,1005,6,0,1,2026-07-08 11:15:00-04:00,2026-07-08 11:15:00-04:00,2026-07-08 11:16:00-04:00,True,False
1m,2026-07-08 11:16:00-04:00,2026-07-08 11:17:00-04:00,29140.0,29141.0,29108.0,29110.75,1576,6,0,1,2026-07-08 11:16:00-04:00,2026-07-08 11:16:00-04:00,2026-07-08 11:17:00-04:00,True,False
1m,2026-07-08 11:17:00-04:00,2026-07-08 11:18:00-04:00,29111.75,29121.5,29093.0,29104.75,1179,6,0,1,2026-07-08 11:17:00-04:00,2026-07-08 11:17:00-04:00,2026-07-08 11:18:00-04:00,True,False
1m,2026-07-08 11:18:00-04:00,2026-07-08 11:19:00-04:00,29103.25,29121.75,29097.75,29119.5,852,6,0,1,2026-07-08 11:18:00-04:00,2026-07-08 11:18:00-04:00,2026-07-08 11:19:00-04:00,True,False
1m,2026-07-08 11:19:00-04:00,2026-07-08 11:20:00-04:00,29118.5,29161.25,29116.25,29141.75,1586,6,0,1,2026-07-08 11:19:00-04:00,2026-07-08 11:19:00-04:00,2026-07-08 11:20:00-04:00,True,False
1m,2026-07-08 11:20:00-04:00,2026-07-08 11:21:00-04:00,29141.25,29151.5,29122.0,29137.75,956,6,0,1,2026-07-08 11:20:00-04:00,2026-07-08 11:20:00-04:00,2026-07-08 11:21:00-04:00,True,False
1m,2026-07-08 11:21:00-04:00,2026-07-08 11:22:00-04:00,29137.0,29137.25,29115.25,29123.5,642,6,0,1,2026-07-08 11:21:00-04:00,2026-07-08 11:21:00-04:00,2026-07-08 11:22:00-04:00,True,False
1m,2026-07-08 11:22:00-04:00,2026-07-08 11:23:00-04:00,29123.0,29125.25,29084.75,29089.75,1173,6,0,1,2026-07-08 11:22:00-04:00,2026-07-08 11:22:00-04:00,2026-07-08 11:23:00-04:00,True,False
1m,2026-07-08 11:23:00-04:00,2026-07-08 11:24:00-04:00,29090.75,29092.75,29064.75,29067.25,1130,6,0,1,2026-07-08 11:23:00-04:00,2026-07-08 11:23:00-04:00,2026-07-08 11:24:00-04:00,True,False
1m,2026-07-08 11:24:00-04:00,2026-07-08 11:25:00-04:00,29067.0,29078.5,29056.0,29062.0,1073,6,0,1,2026-07-08 11:24:00-04:00,2026-07-08 11:24:00-04:00,2026-07-08 11:25:00-04:00,True,False
1m,2026-07-08 11:25:00-04:00,2026-07-08 11:26:00-04:00,29062.0,29074.5,29045.5,29054.0,1257,6,0,1,2026-07-08 11:25:00-04:00,2026-07-08 11:25:00-04:00,2026-07-08 11:26:00-04:00,True,False
1m,2026-07-08 11:26:00-04:00,2026-07-08 11:27:00-04:00,29054.0,29071.5,29034.5,29048.0,1358,6,0,1,2026-07-08 11:26:00-04:00,2026-07-08 11:26:00-04:00,2026-07-08 11:27:00-04:00,True,False
1m,2026-07-08 11:27:00-04:00,2026-07-08 11:28:00-04:00,29047.0,29059.25,29039.25,29046.25,1167,6,0,1,2026-07-08 11:27:00-04:00,2026-07-08 11:27:00-04:00,2026-07-08 11:28:00-04:00,True,False
1m,2026-07-08 11:28:00-04:00,2026-07-08 11:29:00-04:00,29046.25,29070.25,29043.25,29054.0,1260,6,0,1,2026-07-08 11:28:00-04:00,2026-07-08 11:28:00-04:00,2026-07-08 11:29:00-04:00,True,False
1m,2026-07-08 11:29:00-04:00,2026-07-08 11:30:00-04:00,29053.75,29071.0,29053.5,29057.75,954,6,0,1,2026-07-08 11:29:00-04:00,2026-07-08 11:29:00-04:00,2026-07-08 11:30:00-04:00,True,False
