week,episode_id,variant_id,role,structure_id
application,EP-04225,,context/component,FVG2-001144
application,EP-04225,,context/component,IFVG2-000580
application,EP-04226,,context/component,FVG2-001145
application,EP-04227,,context/component,IFVG2-000580
application,EP-04228,,context/component,RB2-001582
application,EP-04228,,context/component,RB2-003655
application,EP-04229,,context/component,RB2-003655
application,EP-04230,,context/component,FVG2-001144
application,EP-04231,,context/component,FVG2-001145
application,EP-04232,,context/component,FVG2-000400
application,EP-04233,,context/component,IFVG2-000205
application,EP-04234,,context/component,RB2-001583
application,EP-04235,,context/component,RB2-004491
application,EP-04236,,context/component,RB2-004491
application,EP-04237,,context/component,RB2-001584
application,EP-04238,,context/component,RB2-001585
application,EP-04238,,context/component,RB2-003656
application,EP-04239,,context/component,RB2-003656
application,EP-04240,,context/component,RB2-001586
application,EP-04241,,context/component,RB2-001587
application,EP-04242,,context/component,RB2-004492
application,EP-04243,,context/component,RB2-001588
application,EP-04244,,context/component,RB2-004492
application,EP-04245,,context/component,RB2-003657
application,EP-04246,,context/component,RB2-003657
application,EP-04247,,context/component,RB2-001589
application,EP-04248,,context/component,RB2-001590
application,EP-04249,,context/component,RB2-001591
application,EP-04250,,context/component,RB2-004493
application,EP-04251,,context/component,RB2-004493
application,EP-04252,,context/component,RB2-004490
application,EP-04253,,context/component,RB2-001592
application,EP-04254,,context/component,RB2-004490
application,EP-04255,,context/component,IFVG2-000206
application,EP-04256,,context/component,RB2-001593
application,EP-04257,,context/component,RB2-003659
application,EP-04258,,context/component,RB2-003659
application,EP-04259,,context/component,RB2-004906
application,EP-04260,,context/component,RB2-004906
application,EP-04261,,context/component,RB2-001594
application,EP-04262,,context/component,RB2-003660
application,EP-04263,,context/component,RB2-003658
application,EP-04264,,context/component,RB2-003660
application,EP-04265,,context/component,RB2-003658
application,EP-04266,,context/component,RB2-001595
application,EP-04267,,context/component,FVG2-000401
application,EP-04268,,context/component,RB2-004494
application,EP-04269,,context/component,RB2-004494
application,EP-04270,,context/component,RB2-003661
application,EP-04271,,context/component,RB2-001596
application,EP-04272,,context/component,RB2-003661
application,EP-04273,,context/component,RB2-001597
application,EP-04274,,context/component,RB2-001598
application,EP-04275,,context/component,RB2-003662
application,EP-04276,,context/component,RB2-003662
application,EP-04277,,context/component,IFVG2-000201
application,EP-04278,,context/component,FVG2-000403
application,EP-04279,,context/component,RB2-001599
application,EP-04280,,context/component,RB2-001600
application,EP-04280,,context/component,RB2-004495
application,EP-04281,,context/component,RB2-004495
application,EP-04282,,context/component,RB2-001601
application,EP-04283,,context/component,RB2-003663
application,EP-04284,,context/component,RB2-003663
application,EP-04285,,context/component,RB2-001602
application,EP-04285,,context/component,RB2-004496
application,EP-04286,,context/component,RB2-004496
application,EP-04287,,context/component,RB2-001603
application,EP-04288,,context/component,RB2-005055
application,EP-04289,,context/component,RB2-001604
application,EP-04290,,context/component,RB2-001606
application,EP-04291,,context/component,RB2-003648
application,EP-04292,,context/component,RB2-003648
application,EP-04292,,context/component,RB2-005055
application,EP-04293,,context/component,FVG2-000405
application,EP-04293,,context/component,RB2-001609
application,EP-04294,,context/component,RB2-001610
application,EP-04295,,context/component,RB2-003667
application,EP-04296,,context/component,RB2-003667
application,EP-04297,,context/component,RB2-001611
application,EP-04298,,context/component,RB2-003668
application,EP-04299,,context/component,RB2-003668
application,EP-04300,,context/component,RB2-001612
application,EP-04301,,context/component,FVG2-001146
application,EP-04302,,context/component,RB2-004497
application,EP-04303,,context/component,FVG2-001146
application,EP-04304,,context/component,RB2-001614
application,EP-04305,,context/component,RB2-001613
application,EP-04305,,context/component,RB2-004497
application,EP-04306,,context/component,RB2-004498
application,EP-04307,,context/component,RB2-004498
application,EP-04308,,context/component,RB2-003561
application,EP-04309,,context/component,RB2-003669
application,EP-04310,,context/component,RB2-001301
application,EP-04311,,context/component,RB2-003561
application,EP-04312,,context/component,RB2-003669
application,EP-04313,,context/component,RB2-001616
application,EP-04314,,context/component,RB2-003670
application,EP-04315,,context/component,RB2-003670
application,EP-04316,,context/component,RB2-001615
application,EP-04316,,context/component,RB2-004499
application,EP-04317,,context/component,RB2-004499
application,EP-04318,,context/component,RB2-001617
application,EP-04319,,context/component,RB2-001619
application,EP-04320,,context/component,FVG2-000402
application,EP-04320,,context/component,IFVG2-000207
application,EP-04320,,context/component,RB2-003664
application,EP-04320,,context/component,RB2-005056
application,EP-04321,,context/component,FVG2-000404
application,EP-04321,,context/component,FVG2-001232
application,EP-04321,,context/component,RB2-001608
application,EP-04322,,context/component,FVG2-000943
application,EP-04322,,context/component,RB2-001607
application,EP-04322,,context/component,RB2-003666
application,EP-04323,,context/component,RB2-001605
application,EP-04323,,context/component,RB2-003665
application,EP-04324,,context/component,RB2-003671
application,EP-04325,,context/component,RB2-001618
application,EP-04325,,context/component,RB2-005057
application,EP-04326,,context/component,FVG2-000943
application,EP-04326,,context/component,RB2-003666
application,EP-04327,,context/component,RB2-003664
application,EP-04328,,context/component,RB2-003665
application,EP-04329,,context/component,RB2-003671
application,EP-04330,,context/component,FVG2-001232
application,EP-04331,,context/component,RB2-005056
application,EP-04332,,context/component,RB2-005057
application,EP-04333,,context/component,RB2-001620
application,EP-04334,,context/component,RB2-001621
application,EP-04335,,context/component,RB2-001622
application,EP-04336,,context/component,RB2-001528
application,EP-04337,,context/component,RB2-003672
application,EP-04338,,context/component,IFVG2-000210
application,EP-04339,,context/component,RB2-003672
application,EP-04340,,context/component,RB2-001623
application,EP-04341,,context/component,RB2-001624
application,EP-04342,,context/component,FVG2-000944
application,EP-04343,,context/component,FVG2-000944
application,EP-04344,,context/component,RB2-001625
application,EP-04345,,context/component,IFVG2-000211
application,EP-04346,,context/component,RB2-001627
application,EP-04347,,context/component,RB2-004907
application,EP-04348,,context/component,RB2-001628
application,EP-04349,,context/component,RB2-004907
application,EP-04350,,context/component,FVG2-000407
application,EP-04350,,context/component,RB2-001629
application,EP-04351,,context/component,RB2-001630
application,EP-04352,,context/component,RB2-003673
application,EP-04353,,context/component,RB2-003673
application,EP-04354,,context/component,RB2-001492
application,EP-04355,,context/component,FVG2-000409
application,EP-04356,,context/component,RB2-001632
application,EP-04356,,context/component,RB2-003674
application,EP-04357,,context/component,RB2-003674
application,EP-04358,,context/component,RB2-004501
application,EP-04359,,context/component,RB2-004501
application,EP-04360,,context/component,RB2-001634
application,EP-04361,,context/component,RB2-003675
application,EP-04362,,context/component,RB2-001635
application,EP-04363,,context/component,RB2-001633
application,EP-04363,,context/component,RB2-003675
application,EP-04364,,context/component,RB2-003676
application,EP-04364,,context/component,RB2-004908
application,EP-04365,,context/component,RB2-003676
application,EP-04366,,context/component,RB2-004908
application,EP-04367,,context/component,FVG2-001286
application,EP-04368,,context/component,RB2-001636
application,EP-04369,,context/component,RB2-004502
application,EP-04370,,context/component,RB2-004502
application,EP-04371,,context/component,FVG2-000410
application,EP-04372,,context/component,FVG2-001286
application,EP-04373,,context/component,RB2-001637
application,EP-04374,,context/component,RB2-001631
application,EP-04375,,context/component,FVG2-000408
application,EP-04376,,context/component,RB2-004500
application,EP-04377,,context/component,IFVG2-000212
application,EP-04378,,context/component,RB2-004500
application,EP-04379,,context/component,RB2-001641
application,EP-04380,,context/component,RB2-001642
application,EP-04381,,context/component,FVG2-000411
application,EP-04381,,context/component,IFVG2-000214
application,EP-04382,,context/component,RB2-001643
