episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr,rejection_reason
EP-00078,EP-00078-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,GLOBEX_EVENING,1,1,False,2026-07-12 19:53:00-04:00,29879.25,29880.5,,,,,NO_STRUCTURAL_STOP
EP-00079,EP-00079-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:55:00-04:00,29876.5,29872.0,29888.0,ifvg,3,2.5556,authorized_pattern_but_target_or_rr_family_mismatch
EP-00080,EP-00080-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:58:00-04:00,29887.0,29882.75,,,,,NO_STRUCTURAL_STOP
EP-00081,EP-00081-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,GLOBEX_EVENING,1,1,False,2026-07-12 19:59:00-04:00,29882.75,29892.5,29866.25,rb,3,1.6923,authorized_pattern_but_target_or_rr_family_mismatch
EP-00082,EP-00082-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,5,1,True,2026-07-12 20:01:00-04:00,29878.5,29865.75,29888.0,ifvg,3,0.7451,authorized_pattern_but_target_or_rr_family_mismatch
EP-00082,EP-00082-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,5,1,True,2026-07-12 20:02:00-04:00,29903.75,29865.75,29908.25,ifvg,1,0.1184,INSUFFICIENT_NATURAL_RR
EP-00082,EP-00082-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,ASIA,5,1,True,2026-07-12 20:02:00-04:00,29903.75,29865.75,29908.25,ifvg,1,0.1184,INSUFFICIENT_NATURAL_RR
EP-00083,EP-00083-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,ASIA,3,1,True,2026-07-12 20:01:00-04:00,29878.5,29878.5,,,,,NO_STRUCTURAL_STOP
EP-00083,EP-00083-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,F,ASIA,3,1,True,2026-07-12 20:02:00-04:00,29903.75,29878.5,29908.25,ifvg,1,0.1782,INSUFFICIENT_NATURAL_RR
EP-00083,EP-00083-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,F,ASIA,3,1,True,2026-07-12 20:02:00-04:00,29903.75,29878.5,29908.25,ifvg,1,0.1782,INSUFFICIENT_NATURAL_RR
EP-00084,EP-00084-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:03:00-04:00,29954.0,29878.5,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00084,EP-00084-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:06:00-04:00,29965.5,29878.5,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00085,EP-00085-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,5,5,False,2026-07-12 20:05:00-04:00,29967.0,29865.75,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00086,EP-00086-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,ASIA,1,1,False,2026-07-12 20:02:00-04:00,29903.75,29910.75,29888.75,ifvg,1,2.1429,authorized_pattern_but_target_or_rr_family_mismatch
EP-00088,EP-00088-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,ASIA,1,1,False,2026-07-12 20:03:00-04:00,29954.0,29935.0,,,,,NO_STRUCTURAL_STOP
EP-00089,EP-00089-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,ASIA,5,1,True,2026-07-12 20:06:00-04:00,29965.5,29986.25,29954.0,rb,1,0.5542,authorized_pattern_but_target_or_rr_family_mismatch
EP-00090,EP-00090-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,5,5,False,2026-07-12 20:10:00-04:00,29996.5,29986.25,,,,,NO_STRUCTURAL_STOP
EP-00091,EP-00091-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,1,True,2026-07-12 20:07:00-04:00,29996.0,29986.25,,,,,NO_STRUCTURAL_STOP
EP-00092,EP-00092-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:07:00-04:00,29996.0,29942.25,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00092,EP-00092-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:10:00-04:00,29996.5,29942.25,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00093,EP-00093-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 20:09:00-04:00,29985.0,29986.25,29954.0,rb,1,24.8,authorized_pattern_but_target_or_rr_family_mismatch
EP-00094,EP-00094-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:10:00-04:00,29996.5,30007.75,29967.0,rb,5,2.6222,authorized_pattern_but_target_or_rr_family_mismatch
EP-00095,EP-00095-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:10:00-04:00,29996.5,29992.25,,,,,NO_STRUCTURAL_STOP
EP-00096,EP-00096-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:12:00-04:00,30022.0,30041.0,29967.0,rb,5,2.8947,authorized_pattern_but_target_or_rr_family_mismatch
EP-00096,EP-00096-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:13:00-04:00,30014.25,30041.0,29967.0,rb,5,1.7664,authorized_pattern_but_target_or_rr_family_mismatch
EP-00096,EP-00096-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:13:00-04:00,30014.25,30041.0,29967.0,rb,5,1.7664,authorized_pattern_but_target_or_rr_family_mismatch
EP-00096,EP-00096-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,NEW_FVG,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:19:00-04:00,29970.25,30041.0,29967.0,rb,5,0.0459,INSUFFICIENT_NATURAL_RR
EP-00097,EP-00097-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,1,True,2026-07-12 20:13:00-04:00,30014.25,30041.0,29967.0,rb,5,1.7664,authorized_pattern_but_target_or_rr_family_mismatch
EP-00098,EP-00098-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 20:15:00-04:00,30018.0,30041.0,29996.5,fvg,5,0.9348,authorized_pattern_but_target_or_rr_family_mismatch
EP-00099,EP-00099-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:15:00-04:00,30018.0,30003.5,30019.0,rb,5,0.069,INSUFFICIENT_NATURAL_RR
EP-00100,EP-00100-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,5,1,True,2026-07-12 20:16:00-04:00,30010.75,30041.0,29996.5,fvg,5,0.4711,INSUFFICIENT_NATURAL_RR
EP-00100,EP-00100-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,5,1,True,2026-07-12 20:17:00-04:00,30000.25,30041.0,29996.5,fvg,5,0.092,INSUFFICIENT_NATURAL_RR
EP-00101,EP-00101-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,1,True,2026-07-12 20:16:00-04:00,30010.75,30003.5,30019.0,rb,5,1.1379,authorized_pattern_but_target_or_rr_family_mismatch
EP-00102,EP-00102-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:18:00-04:00,29981.25,30003.5,,,,,NO_STRUCTURAL_STOP
EP-00103,EP-00103-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,5,5,False,2026-07-12 20:20:00-04:00,29975.0,30041.0,29970.25,rb,1,0.072,INSUFFICIENT_NATURAL_RR
EP-00105,EP-00105-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,5,5,False,2026-07-12 20:20:00-04:00,29975.0,29953.5,29986.25,ifvg,5,0.5233,authorized_pattern_but_target_or_rr_family_mismatch
EP-00106,EP-00106-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,ASIA,5,1,True,2026-07-12 20:18:00-04:00,29981.25,29986.25,,,,,NO_STRUCTURAL_STOP
EP-00108,EP-00108-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,F,ASIA,5,1,True,2026-07-12 20:21:00-04:00,29997.5,29996.5,,,,,NO_STRUCTURAL_STOP
EP-00109,EP-00109-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:21:00-04:00,29997.5,29958.0,30010.75,rb,1,0.3354,INSUFFICIENT_NATURAL_RR
EP-00109,EP-00109-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:23:00-04:00,29993.0,29958.0,30010.75,rb,1,0.5071,authorized_pattern_but_target_or_rr_family_mismatch
EP-00112,EP-00112-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:24:00-04:00,30004.0,29958.0,30010.75,rb,1,0.1467,INSUFFICIENT_NATURAL_RR
EP-00113,EP-00113-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:24:00-04:00,30004.0,29979.75,30010.75,rb,1,0.2784,INSUFFICIENT_NATURAL_RR
EP-00113,EP-00113-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:26:00-04:00,29997.75,29979.75,30010.75,rb,1,0.7222,authorized_pattern_but_target_or_rr_family_mismatch
EP-00114,EP-00114-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:24:00-04:00,30004.0,30015.75,29991.25,rb,1,1.0851,authorized_pattern_but_target_or_rr_family_mismatch
EP-00114,EP-00114-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:25:00-04:00,29989.5,30015.75,29981.25,rb,3,0.3143,INSUFFICIENT_NATURAL_RR
EP-00115,EP-00115-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,5,1,True,2026-07-12 20:26:00-04:00,29997.75,30014.25,29991.25,rb,1,0.3939,INSUFFICIENT_NATURAL_RR
EP-00115,EP-00115-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,5,1,True,2026-07-12 20:28:00-04:00,29983.25,30014.25,29981.25,rb,3,0.0645,INSUFFICIENT_NATURAL_RR
EP-00115,EP-00115-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,ASIA,5,1,True,2026-07-12 20:28:00-04:00,29983.25,30014.25,29981.25,rb,3,0.0645,INSUFFICIENT_NATURAL_RR
EP-00116,EP-00116-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,5,5,False,2026-07-12 20:30:00-04:00,29968.0,30014.25,29967.0,rb,5,0.0216,INSUFFICIENT_NATURAL_RR
EP-00117,EP-00117-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:28:00-04:00,29983.25,30004.5,29981.25,rb,3,0.0941,INSUFFICIENT_NATURAL_RR
EP-00117,EP-00117-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:29:00-04:00,29977.0,30004.5,29970.25,rb,1,0.2455,INSUFFICIENT_NATURAL_RR
EP-00117,EP-00117-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,NEW_FVG,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:30:00-04:00,29968.0,30004.5,29967.0,rb,5,0.0274,INSUFFICIENT_NATURAL_RR
EP-00118,EP-00118-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,1,True,2026-07-12 20:28:00-04:00,29983.25,29984.0,,,,,NO_STRUCTURAL_STOP
EP-00119,EP-00119-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:30:00-04:00,29968.0,29984.0,,,,,NO_STRUCTURAL_STOP
EP-00120,EP-00120-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:30:00-04:00,29968.0,29971.0,,,,,NO_STRUCTURAL_STOP
EP-00121,EP-00121-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,B,ASIA,3,3,False,2026-07-12 20:33:00-04:00,29943.5,29895.0,29947.25,fvg,1,0.0773,INSUFFICIENT_NATURAL_RR
EP-00123,EP-00123-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,ASIA,5,1,True,2026-07-12 20:32:00-04:00,29944.75,29895.0,29960.75,fvg,1,0.3216,INSUFFICIENT_NATURAL_RR
EP-00124,EP-00124-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,ASIA,3,1,True,2026-07-12 20:34:00-04:00,29933.0,29936.25,,,,,NO_STRUCTURAL_STOP
EP-00125,EP-00125-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,1,C,ASIA,1,1,False,2026-07-12 20:34:00-04:00,29933.0,29932.0,29947.25,fvg,1,14.25,authorized_pattern_but_target_or_rr_family_mismatch
EP-00126,EP-00126-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:36:00-04:00,29921.25,29936.25,,,,,NO_STRUCTURAL_STOP
EP-00127,EP-00127-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:35:00-04:00,29912.0,29923.0,,,,,NO_STRUCTURAL_STOP
EP-00128,EP-00128-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,ASIA,1,1,False,2026-07-12 20:36:00-04:00,29921.25,29942.25,29920.0,rb,3,0.0595,INSUFFICIENT_NATURAL_RR
EP-00129,EP-00129-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,NEW_FVG,PATTERN_NEAR,,-1,A,ASIA,1,1,False,2026-07-12 20:39:00-04:00,29898.75,29928.5,29888.75,ifvg,1,0.3361,INSUFFICIENT_NATURAL_RR
EP-00130,EP-00130-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,1,True,2026-07-12 20:37:00-04:00,29912.0,29911.75,29913.75,ifvg,1,7.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-00131,EP-00131-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:39:00-04:00,29898.75,29911.75,,,,,NO_STRUCTURAL_STOP
EP-00132,EP-00132-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:39:00-04:00,29898.75,29895.5,29904.5,fvg,1,1.7692,authorized_pattern_but_target_or_rr_family_mismatch
EP-00133,EP-00133-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,1,True,2026-07-12 20:40:00-04:00,29893.75,29890.0,29895.0,ifvg,5,0.3333,INSUFFICIENT_NATURAL_RR
EP-00134,EP-00134-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:42:00-04:00,29870.5,29890.0,,,,,NO_STRUCTURAL_STOP
EP-00138,EP-00138-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,5,5,False,2026-07-12 20:45:00-04:00,29883.75,29845.0,29888.0,ifvg,3,0.1097,INSUFFICIENT_NATURAL_RR
EP-00139,EP-00139-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,ASIA,5,1,True,2026-07-12 20:42:00-04:00,29870.5,29845.0,29888.0,ifvg,3,0.6863,authorized_pattern_but_target_or_rr_family_mismatch
EP-00139,EP-00139-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,F,ASIA,5,1,True,2026-07-12 20:43:00-04:00,29880.75,29845.0,29888.0,ifvg,3,0.2028,INSUFFICIENT_NATURAL_RR
EP-00141,EP-00141-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,F,ASIA,3,1,True,2026-07-12 20:46:00-04:00,29898.25,29942.25,29888.75,ifvg,1,0.2159,INSUFFICIENT_NATURAL_RR
EP-00142,EP-00142-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,1,True,2026-07-12 20:46:00-04:00,29898.25,29891.0,,,,,NO_STRUCTURAL_STOP
EP-00143,EP-00143-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,F,ASIA,3,3,False,2026-07-12 20:51:00-04:00,29864.5,29911.75,29863.5,rb,5,0.0212,INSUFFICIENT_NATURAL_RR
EP-00143,EP-00143-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,F,ASIA,3,3,False,2026-07-12 20:51:00-04:00,29864.5,29911.75,29863.5,rb,5,0.0212,INSUFFICIENT_NATURAL_RR
EP-00143,EP-00143-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,F,ASIA,3,3,False,2026-07-12 20:51:00-04:00,29864.5,29911.75,29863.5,rb,5,0.0212,INSUFFICIENT_NATURAL_RR
EP-00144,EP-00144-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 20:48:00-04:00,29887.0,29891.0,29883.75,rb,1,0.8125,authorized_pattern_but_target_or_rr_family_mismatch
EP-00145,EP-00145-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,ASIA,5,5,False,2026-07-12 20:50:00-04:00,29862.25,29911.75,29854.75,rb,1,0.1515,INSUFFICIENT_NATURAL_RR
EP-00146,EP-00146-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,ASIA,5,1,True,2026-07-12 20:47:00-04:00,29898.75,29911.75,29888.75,ifvg,1,0.7692,authorized_pattern_but_target_or_rr_family_mismatch
EP-00147,EP-00147-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,ASIA,1,1,False,2026-07-12 20:48:00-04:00,29887.0,29885.0,29888.0,ifvg,3,0.5,authorized_pattern_but_target_or_rr_family_mismatch
EP-00148,EP-00148-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:48:00-04:00,29887.0,29878.0,29888.0,ifvg,3,0.1111,INSUFFICIENT_NATURAL_RR
EP-00148,EP-00148-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:49:00-04:00,29903.25,29878.0,29903.5,fvg,3,0.0099,INSUFFICIENT_NATURAL_RR
EP-00148,EP-00148-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:49:00-04:00,29903.25,29878.0,29903.5,fvg,3,0.0099,INSUFFICIENT_NATURAL_RR
EP-00149,EP-00149-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:50:00-04:00,29862.25,29870.0,,,,,NO_STRUCTURAL_STOP
EP-00150,EP-00150-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,1,True,2026-07-12 20:55:00-04:00,29830.0,29807.5,29864.5,rb,1,1.5333,authorized_pattern_but_target_or_rr_family_mismatch
EP-00151,EP-00151-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,3,3,False,2026-07-12 20:57:00-04:00,29833.0,29807.5,29864.5,rb,1,1.2353,authorized_pattern_but_target_or_rr_family_mismatch
EP-00152,EP-00152-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,5,1,True,2026-07-12 20:59:00-04:00,29830.75,29807.5,29831.75,rb,3,0.043,INSUFFICIENT_NATURAL_RR
EP-00152,EP-00152-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,ASIA,5,1,True,2026-07-12 20:59:00-04:00,29830.75,29807.5,29831.75,rb,3,0.043,INSUFFICIENT_NATURAL_RR
EP-00154,EP-00154-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:57:00-04:00,29833.0,29821.5,29864.5,rb,1,2.7391,authorized_pattern_but_target_or_rr_family_mismatch
EP-00154,EP-00154-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:59:00-04:00,29830.75,29821.5,29831.75,rb,3,0.1081,INSUFFICIENT_NATURAL_RR
EP-00154,EP-00154-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,ASIA,1,1,False,2026-07-12 20:59:00-04:00,29830.75,29821.5,29831.75,rb,3,0.1081,INSUFFICIENT_NATURAL_RR
EP-00155,EP-00155-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,1,True,2026-07-12 20:58:00-04:00,29831.25,29845.5,29830.5,rb,3,0.0526,INSUFFICIENT_NATURAL_RR
EP-00156,EP-00156-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 21:00:00-04:00,29836.75,29845.5,29831.75,rb,5,0.5714,authorized_pattern_but_target_or_rr_family_mismatch
EP-00156,EP-00156-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 21:06:00-04:00,29819.5,29845.5,,,,,NO_CAUSAL_OPPOSING_TARGET
EP-00156,EP-00156-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,ASIA,3,3,False,2026-07-12 21:06:00-04:00,29819.5,29845.5,,,,,NO_CAUSAL_OPPOSING_TARGET
