episode_id,role,structure_id
EP-00758,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000094
EP-00759,context/component,FVG2-000264
EP-00759,context/component,IFVG2-000130
EP-00759,target:NEAREST_VALID_STRUCTURE,FVG2-000221
EP-00759,target:BRANCH_SEMANTIC_TARGET,FVG2-000221
EP-00759,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000221
EP-00760,context/component,FVG2-000849
EP-00760,context/component,IFVG2-000440
EP-00760,target:NEAREST_VALID_STRUCTURE,FVG2-000228
EP-00760,target:BRANCH_SEMANTIC_TARGET,RB2-004272
EP-00760,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004272
EP-00761,context/component,RB2-000987
EP-00761,target:NEAREST_VALID_STRUCTURE,RB2-004282
EP-00761,target:BRANCH_SEMANTIC_TARGET,RB2-004282
EP-00761,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004282
EP-00762,context/component,IFVG2-000131
EP-00762,target:NEAREST_VALID_STRUCTURE,FVG2-000220
EP-00762,target:BRANCH_SEMANTIC_TARGET,FVG2-000220
EP-00762,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000220
EP-00763,context/component,IFVG2-000131
EP-00763,context/component,RB2-000989
EP-00763,target:NEAREST_VALID_STRUCTURE,RB2-000851
EP-00763,target:BRANCH_SEMANTIC_TARGET,RB2-000890
EP-00763,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000890
EP-00764,context/component,RB2-000990
EP-00764,target:NEAREST_VALID_STRUCTURE,FVG2-000216
EP-00764,target:BRANCH_SEMANTIC_TARGET,FVG2-000216
EP-00764,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000216
EP-00765,context/component,IFVG2-000132
EP-00766,context/component,FVG2-001066
EP-00766,target:NEAREST_VALID_STRUCTURE,RB2-000117
EP-00766,target:BRANCH_SEMANTIC_TARGET,RB2-000748
EP-00766,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004270
EP-00767,context/component,FVG2-000269
EP-00767,target:NEAREST_VALID_STRUCTURE,RB2-000866
EP-00767,target:BRANCH_SEMANTIC_TARGET,RB2-000866
EP-00767,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000866
EP-00768,context/component,IFVG2-000133
EP-00768,target:NEAREST_VALID_STRUCTURE,RB2-000872
EP-00768,target:BRANCH_SEMANTIC_TARGET,RB2-000931
EP-00768,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000931
EP-00769,context/component,IFVG2-000134
EP-00769,target:NEAREST_VALID_STRUCTURE,RB2-003403
EP-00769,target:BRANCH_SEMANTIC_TARGET,IFVG2-000553
EP-00769,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000553
EP-00770,context/component,IFVG2-000442
EP-00770,target:NEAREST_VALID_STRUCTURE,FVG2-000256
EP-00770,target:BRANCH_SEMANTIC_TARGET,FVG2-000256
EP-00770,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004241
EP-00771,context/component,IFVG2-000135
EP-00771,target:NEAREST_VALID_STRUCTURE,FVG2-000256
EP-00771,target:BRANCH_SEMANTIC_TARGET,FVG2-000256
EP-00771,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000256
EP-00772,context/component,FVG2-000262
EP-00772,target:NEAREST_VALID_STRUCTURE,RB2-000873
EP-00772,target:BRANCH_SEMANTIC_TARGET,RB2-000873
EP-00772,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000873
EP-00773,context/component,IFVG2-000560
EP-00773,target:NEAREST_VALID_STRUCTURE,RB2-000973
EP-00773,target:BRANCH_SEMANTIC_TARGET,RB2-000973
EP-00773,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004246
EP-00774,context/component,IFVG2-000136
EP-00774,target:NEAREST_VALID_STRUCTURE,RB2-000973
EP-00774,target:BRANCH_SEMANTIC_TARGET,RB2-000973
EP-00774,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000973
EP-00775,context/component,IFVG2-000129
EP-00775,target:NEAREST_VALID_STRUCTURE,FVG2-000203
EP-00775,target:BRANCH_SEMANTIC_TARGET,RB2-003340
EP-00775,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003340
EP-00776,context/component,RB2-000973
EP-00776,target:NEAREST_VALID_STRUCTURE,FVG2-000203
EP-00776,target:BRANCH_SEMANTIC_TARGET,RB2-003340
EP-00776,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003340
EP-00777,context/component,IFVG2-000136
EP-00777,target:NEAREST_VALID_STRUCTURE,RB2-000969
EP-00777,target:BRANCH_SEMANTIC_TARGET,RB2-003335
EP-00777,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003335
EP-00778,context/component,FVG2-000848
EP-00778,target:NEAREST_VALID_STRUCTURE,RB2-003416
EP-00778,target:BRANCH_SEMANTIC_TARGET,RB2-003416
EP-00778,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003416
EP-00779,context/component,RB2-003406
EP-00779,target:NEAREST_VALID_STRUCTURE,RB2-003416
EP-00779,target:BRANCH_SEMANTIC_TARGET,RB2-003416
EP-00779,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003416
EP-00780,context/component,RB2-001004
EP-00780,target:NEAREST_VALID_STRUCTURE,RB2-000757
EP-00780,target:BRANCH_SEMANTIC_TARGET,RB2-000919
EP-00780,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000919
EP-00781,context/component,RB2-001006
EP-00781,context/component,RB2-004296
EP-00781,target:NEAREST_VALID_STRUCTURE,FVG2-000213
EP-00781,target:BRANCH_SEMANTIC_TARGET,FVG2-000213
EP-00781,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004292
EP-00782,context/component,RB2-003416
EP-00782,target:NEAREST_VALID_STRUCTURE,FVG2-000205
EP-00782,target:BRANCH_SEMANTIC_TARGET,IFVG2-000096
EP-00782,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000830
EP-00783,context/component,IFVG2-000135
EP-00783,target:NEAREST_VALID_STRUCTURE,RB2-001003
EP-00783,target:BRANCH_SEMANTIC_TARGET,IFVG2-000553
EP-00783,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000553
EP-00784,context/component,IFVG2-000137
EP-00784,target:NEAREST_VALID_STRUCTURE,RB2-000757
EP-00784,target:BRANCH_SEMANTIC_TARGET,RB2-000919
EP-00784,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000919
EP-00785,context/component,RB2-001007
EP-00785,target:NEAREST_VALID_STRUCTURE,RB2-000757
EP-00785,target:BRANCH_SEMANTIC_TARGET,RB2-000919
EP-00785,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000919
EP-00786,context/component,IFVG2-000138
EP-00786,target:NEAREST_VALID_STRUCTURE,RB2-004247
EP-00786,target:BRANCH_SEMANTIC_TARGET,RB2-004247
EP-00786,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004247
EP-00787,context/component,IFVG2-000137
EP-00788,context/component,RB2-001014
EP-00788,target:NEAREST_VALID_STRUCTURE,RB2-004251
EP-00788,target:BRANCH_SEMANTIC_TARGET,RB2-004251
EP-00788,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004251
EP-00789,context/component,IFVG2-000139
EP-00789,target:NEAREST_VALID_STRUCTURE,FVG2-000215
EP-00789,target:BRANCH_SEMANTIC_TARGET,RB2-004985
EP-00789,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004985
EP-00790,context/component,IFVG2-000140
EP-00790,target:NEAREST_VALID_STRUCTURE,FVG2-000215
EP-00790,target:BRANCH_SEMANTIC_TARGET,RB2-004985
EP-00790,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004985
EP-00791,context/component,IFVG2-000133
EP-00791,context/component,RB2-000996
EP-00791,target:NEAREST_VALID_STRUCTURE,FVG2-000212
EP-00791,target:BRANCH_SEMANTIC_TARGET,FVG2-000212
EP-00791,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000212
EP-00792,context/component,IFVG2-000442
EP-00793,context/component,IFVG2-000443
EP-00794,context/component,RB2-003422
EP-00795,context/component,RB2-001024
EP-00795,target:NEAREST_VALID_STRUCTURE,RB2-000800
EP-00795,target:BRANCH_SEMANTIC_TARGET,RB2-000800
EP-00795,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000800
EP-00796,context/component,RB2-004777
EP-00796,target:NEAREST_VALID_STRUCTURE,RB2-000793
EP-00796,target:BRANCH_SEMANTIC_TARGET,FVG2-000277
EP-00796,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004787
EP-00797,context/component,RB2-001026
EP-00797,target:NEAREST_VALID_STRUCTURE,RB2-000793
EP-00797,target:BRANCH_SEMANTIC_TARGET,FVG2-000277
EP-00797,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000277
EP-00798,context/component,IFVG2-000560
EP-00798,context/component,RB2-004299
EP-00798,target:NEAREST_VALID_STRUCTURE,RB2-001024
EP-00798,target:BRANCH_SEMANTIC_TARGET,RB2-001024
EP-00799,context/component,RB2-001029
EP-00799,target:NEAREST_VALID_STRUCTURE,RB2-001024
EP-00799,target:BRANCH_SEMANTIC_TARGET,RB2-001024
EP-00799,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001024
EP-00800,context/component,RB2-001032
EP-00801,context/component,RB2-003425
EP-00801,target:NEAREST_VALID_STRUCTURE,RB2-001035
EP-00801,target:BRANCH_SEMANTIC_TARGET,RB2-001035
EP-00802,context/component,RB2-001035
EP-00802,target:NEAREST_VALID_STRUCTURE,RB2-001034
EP-00802,target:BRANCH_SEMANTIC_TARGET,FVG2-000280
EP-00802,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000280
EP-00803,context/component,RB2-003426
EP-00803,target:NEAREST_VALID_STRUCTURE,RB2-001024
EP-00803,target:BRANCH_SEMANTIC_TARGET,RB2-004301
EP-00803,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301
EP-00804,context/component,RB2-001039
EP-00804,target:NEAREST_VALID_STRUCTURE,RB2-001024
EP-00804,target:BRANCH_SEMANTIC_TARGET,RB2-004301
EP-00804,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301
EP-00805,context/component,RB2-003427
EP-00805,target:NEAREST_VALID_STRUCTURE,RB2-001035
EP-00805,target:BRANCH_SEMANTIC_TARGET,RB2-001035
EP-00806,context/component,RB2-001042
EP-00807,context/component,RB2-001043
EP-00807,target:NEAREST_VALID_STRUCTURE,RB2-001045
EP-00807,target:BRANCH_SEMANTIC_TARGET,RB2-001045
EP-00807,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001045
EP-00808,context/component,RB2-003428
EP-00808,context/component,RB2-004303
EP-00809,context/component,RB2-001046
EP-00810,context/component,RB2-001049
EP-00810,target:NEAREST_VALID_STRUCTURE,RB2-001045
EP-00810,target:BRANCH_SEMANTIC_TARGET,RB2-001046
EP-00810,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001046
EP-00811,context/component,RB2-003430
EP-00812,context/component,RB2-001058
EP-00812,target:NEAREST_VALID_STRUCTURE,RB2-001059
EP-00812,target:BRANCH_SEMANTIC_TARGET,RB2-001059
EP-00812,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001059
EP-00813,context/component,RB2-001061
EP-00813,target:NEAREST_VALID_STRUCTURE,RB2-001059
EP-00813,target:BRANCH_SEMANTIC_TARGET,RB2-001059
EP-00813,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001059
EP-00814,context/component,RB2-001062
EP-00814,target:NEAREST_VALID_STRUCTURE,RB2-001061
EP-00814,target:BRANCH_SEMANTIC_TARGET,RB2-001061
EP-00814,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001061
EP-00815,context/component,RB2-004308
EP-00815,target:NEAREST_VALID_STRUCTURE,RB2-001052
EP-00815,target:BRANCH_SEMANTIC_TARGET,RB2-004306
EP-00815,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004306
EP-00816,context/component,RB2-003432
EP-00816,target:NEAREST_VALID_STRUCTURE,FVG2-000284
EP-00816,target:BRANCH_SEMANTIC_TARGET,RB2-001069
EP-00816,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003435
EP-00817,context/component,RB2-001072
EP-00817,target:NEAREST_VALID_STRUCTURE,RB2-001049
EP-00817,target:BRANCH_SEMANTIC_TARGET,FVG2-001181
EP-00817,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001181
EP-00818,context/component,RB2-001073
EP-00818,target:NEAREST_VALID_STRUCTURE,RB2-001049
EP-00818,target:BRANCH_SEMANTIC_TARGET,FVG2-001181
EP-00818,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001181
EP-00819,context/component,RB2-001051
EP-00819,target:NEAREST_VALID_STRUCTURE,FVG2-001181
EP-00819,target:BRANCH_SEMANTIC_TARGET,RB2-001076
EP-00819,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001076
EP-00820,context/component,RB2-004795
EP-00820,target:NEAREST_VALID_STRUCTURE,RB2-001074
EP-00820,target:BRANCH_SEMANTIC_TARGET,RB2-001074
EP-00820,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001181
EP-00821,context/component,RB2-004310
EP-00821,target:NEAREST_VALID_STRUCTURE,FVG2-000284
EP-00821,target:BRANCH_SEMANTIC_TARGET,FVG2-000284
EP-00821,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004796
EP-00822,context/component,RB2-004978
EP-00823,context/component,RB2-001087
EP-00823,target:NEAREST_VALID_STRUCTURE,RB2-001067
EP-00823,target:BRANCH_SEMANTIC_TARGET,RB2-001054
EP-00823,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001054
EP-00824,context/component,RB2-004312
EP-00824,target:NEAREST_VALID_STRUCTURE,RB2-004307
EP-00824,target:BRANCH_SEMANTIC_TARGET,RB2-004307
EP-00824,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004307
EP-00825,context/component,RB2-001089
EP-00825,target:NEAREST_VALID_STRUCTURE,RB2-001073
EP-00825,target:BRANCH_SEMANTIC_TARGET,FVG2-000856
EP-00825,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000856
EP-00826,context/component,RB2-001090
EP-00826,target:NEAREST_VALID_STRUCTURE,FVG2-000855
EP-00826,target:BRANCH_SEMANTIC_TARGET,FVG2-000855
EP-00826,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000855
EP-00827,context/component,RB2-001050
EP-00827,target:NEAREST_VALID_STRUCTURE,RB2-001047
EP-00827,target:BRANCH_SEMANTIC_TARGET,RB2-001047
EP-00827,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001047
EP-00828,context/component,FVG2-000288
EP-00828,target:NEAREST_VALID_STRUCTURE,FVG2-000281
EP-00828,target:BRANCH_SEMANTIC_TARGET,FVG2-000281
EP-00828,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000281
EP-00829,context/component,RB2-001096
EP-00829,target:NEAREST_VALID_STRUCTURE,RB2-004302
EP-00829,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-00829,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001037
EP-00830,context/component,IFVG2-000444
EP-00830,target:NEAREST_VALID_STRUCTURE,RB2-001098
EP-00830,target:BRANCH_SEMANTIC_TARGET,RB2-001098
EP-00830,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003428
EP-00831,context/component,IFVG2-000142
EP-00831,target:NEAREST_VALID_STRUCTURE,RB2-001098
EP-00831,target:BRANCH_SEMANTIC_TARGET,RB2-001098
EP-00831,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001098
EP-00832,context/component,IFVG2-000444
EP-00832,target:NEAREST_VALID_STRUCTURE,RB2-001037
EP-00832,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-00832,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003428
EP-00833,context/component,FVG2-000290
EP-00833,context/component,IFVG2-000142
EP-00833,context/component,IFVG2-000445
EP-00833,target:NEAREST_VALID_STRUCTURE,RB2-001037
EP-00833,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-00833,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003428
EP-00834,context/component,FVG2-000858
EP-00834,context/component,IFVG2-000445
EP-00834,target:NEAREST_VALID_STRUCTURE,RB2-001037
EP-00834,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-00834,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003428
EP-00835,context/component,FVG2-000292
EP-00835,target:NEAREST_VALID_STRUCTURE,RB2-004303
EP-00835,target:BRANCH_SEMANTIC_TARGET,RB2-004303
EP-00835,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004303
EP-00836,context/component,RB2-001105
EP-00836,target:NEAREST_VALID_STRUCTURE,RB2-001106
EP-00836,target:BRANCH_SEMANTIC_TARGET,RB2-001106
EP-00836,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001106
EP-00837,context/component,IFVG2-000446
EP-00837,target:NEAREST_VALID_STRUCTURE,RB2-001030
EP-00837,target:BRANCH_SEMANTIC_TARGET,RB2-001030
EP-00837,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000443
EP-00838,context/component,IFVG2-000619
EP-00838,target:NEAREST_VALID_STRUCTURE,RB2-001110
EP-00838,target:BRANCH_SEMANTIC_TARGET,RB2-001110
EP-00838,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004787
EP-00839,context/component,RB2-004316
EP-00839,target:NEAREST_VALID_STRUCTURE,RB2-001110
EP-00839,target:BRANCH_SEMANTIC_TARGET,RB2-001110
EP-00839,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004252
EP-00840,context/component,RB2-001112
EP-00840,target:NEAREST_VALID_STRUCTURE,RB2-001021
EP-00840,target:BRANCH_SEMANTIC_TARGET,RB2-001021
EP-00840,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001021
EP-00841,context/component,FVG2-000293
EP-00841,context/component,RB2-001107
EP-00841,target:NEAREST_VALID_STRUCTURE,RB2-001115
EP-00841,target:BRANCH_SEMANTIC_TARGET,RB2-001115
EP-00841,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001115
EP-00842,context/component,IFVG2-000446
EP-00842,target:NEAREST_VALID_STRUCTURE,RB2-001023
EP-00842,target:BRANCH_SEMANTIC_TARGET,RB2-004301
EP-00842,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004301
EP-00843,context/component,RB2-001114
EP-00843,target:NEAREST_VALID_STRUCTURE,RB2-001109
EP-00843,target:BRANCH_SEMANTIC_TARGET,RB2-001109
EP-00843,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001109
EP-00844,context/component,RB2-001115
EP-00844,target:NEAREST_VALID_STRUCTURE,FVG2-001069
EP-00844,target:BRANCH_SEMANTIC_TARGET,FVG2-001069
EP-00844,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001069
EP-00845,context/component,FVG2-001069
EP-00845,target:NEAREST_VALID_STRUCTURE,RB2-001114
EP-00845,target:BRANCH_SEMANTIC_TARGET,RB2-001114
EP-00845,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004317
EP-00846,context/component,FVG2-000296
EP-00846,target:NEAREST_VALID_STRUCTURE,RB2-001110
EP-00846,target:BRANCH_SEMANTIC_TARGET,RB2-001110
EP-00846,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001110
EP-00847,context/component,RB2-001120
EP-00847,target:NEAREST_VALID_STRUCTURE,RB2-004799
EP-00847,target:BRANCH_SEMANTIC_TARGET,RB2-004799
EP-00847,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004799
EP-00848,context/component,RB2-001121
EP-00848,target:NEAREST_VALID_STRUCTURE,FVG2-000279
EP-00848,target:BRANCH_SEMANTIC_TARGET,FVG2-000279
EP-00848,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000279
EP-00849,context/component,IFVG2-000143
EP-00849,target:NEAREST_VALID_STRUCTURE,FVG2-000295
EP-00849,target:BRANCH_SEMANTIC_TARGET,FVG2-000295
EP-00849,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000295
EP-00850,context/component,RB2-005086
EP-00850,target:NEAREST_VALID_STRUCTURE,RB2-001128
EP-00850,target:BRANCH_SEMANTIC_TARGET,RB2-001128
EP-00850,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001245
EP-00851,context/component,IFVG2-000637
EP-00851,target:NEAREST_VALID_STRUCTURE,RB2-001128
EP-00851,target:BRANCH_SEMANTIC_TARGET,RB2-001128
EP-00851,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004985
EP-00852,context/component,FVG2-000295
EP-00852,context/component,RB2-004318
EP-00852,target:NEAREST_VALID_STRUCTURE,RB2-001128
EP-00852,target:BRANCH_SEMANTIC_TARGET,RB2-001128
EP-00852,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004319
EP-00853,context/component,IFVG2-000144
EP-00853,target:NEAREST_VALID_STRUCTURE,FVG2-000279
EP-00853,target:BRANCH_SEMANTIC_TARGET,FVG2-000279
EP-00853,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000279
EP-00854,context/component,RB2-001127
EP-00854,target:NEAREST_VALID_STRUCTURE,FVG2-000279
EP-00854,target:BRANCH_SEMANTIC_TARGET,FVG2-000279
EP-00854,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000279
EP-00855,context/component,IFVG2-000144
EP-00855,target:NEAREST_VALID_STRUCTURE,RB2-001020
EP-00855,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00855,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001029
EP-00856,context/component,RB2-003451
EP-00856,target:NEAREST_VALID_STRUCTURE,RB2-001029
EP-00856,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00856,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004321
EP-00857,context/component,IFVG2-000145
EP-00857,target:NEAREST_VALID_STRUCTURE,RB2-001029
EP-00857,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00857,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001029
EP-00858,context/component,FVG2-000299
EP-00858,target:NEAREST_VALID_STRUCTURE,FVG2-000297
EP-00858,target:BRANCH_SEMANTIC_TARGET,FVG2-000297
EP-00858,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000297
EP-00859,context/component,IFVG2-000145
EP-00860,context/component,RB2-004799
EP-00860,target:NEAREST_VALID_STRUCTURE,RB2-001110
EP-00860,target:BRANCH_SEMANTIC_TARGET,RB2-001110
EP-00860,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004800
EP-00861,context/component,RB2-001142
EP-00861,target:NEAREST_VALID_STRUCTURE,RB2-001113
EP-00861,target:BRANCH_SEMANTIC_TARGET,RB2-001113
EP-00861,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001113
EP-00862,context/component,FVG2-000301
EP-00862,target:NEAREST_VALID_STRUCTURE,RB2-000806
EP-00862,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00862,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001029
EP-00863,context/component,IFVG2-000146
EP-00863,target:NEAREST_VALID_STRUCTURE,RB2-000806
EP-00863,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00863,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001029
EP-00864,context/component,RB2-004322
EP-00864,target:NEAREST_VALID_STRUCTURE,RB2-000806
EP-00864,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00864,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004321
EP-00865,context/component,RB2-001143
EP-00865,target:NEAREST_VALID_STRUCTURE,RB2-000806
EP-00865,target:BRANCH_SEMANTIC_TARGET,RB2-001029
EP-00865,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001029
EP-00866,context/component,RB2-003452
EP-00866,target:NEAREST_VALID_STRUCTURE,FVG2-000278
EP-00866,target:BRANCH_SEMANTIC_TARGET,FVG2-000278
EP-00866,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004321
EP-00867,context/component,RB2-003453
EP-00867,target:NEAREST_VALID_STRUCTURE,FVG2-000278
EP-00867,target:BRANCH_SEMANTIC_TARGET,FVG2-000278
EP-00867,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004321
EP-00868,context/component,RB2-001146
EP-00868,target:NEAREST_VALID_STRUCTURE,FVG2-000278
EP-00868,target:BRANCH_SEMANTIC_TARGET,FVG2-000278
EP-00868,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000278
EP-00869,context/component,RB2-001149
EP-00869,target:NEAREST_VALID_STRUCTURE,RB2-004301
EP-00869,target:BRANCH_SEMANTIC_TARGET,IFVG2-000144
EP-00869,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000144
EP-00870,context/component,RB2-001140
EP-00870,target:NEAREST_VALID_STRUCTURE,RB2-001141
EP-00870,target:BRANCH_SEMANTIC_TARGET,RB2-001144
EP-00870,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001144
EP-00871,context/component,RB2-001153
EP-00871,target:NEAREST_VALID_STRUCTURE,RB2-001028
EP-00871,target:BRANCH_SEMANTIC_TARGET,RB2-001142
EP-00871,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001142
EP-00872,context/component,IFVG2-000147
EP-00872,target:NEAREST_VALID_STRUCTURE,FVG2-000294
EP-00872,target:BRANCH_SEMANTIC_TARGET,IFVG2-000144
EP-00872,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000144
EP-00873,context/component,RB2-001159
EP-00873,target:NEAREST_VALID_STRUCTURE,RB2-001161
EP-00873,target:BRANCH_SEMANTIC_TARGET,RB2-001161
EP-00873,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001161
EP-00874,context/component,RB2-001162
EP-00874,target:NEAREST_VALID_STRUCTURE,RB2-001143
EP-00874,target:BRANCH_SEMANTIC_TARGET,RB2-001143
EP-00874,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001143
EP-00875,context/component,RB2-004327
