episode_id,policy,structure_id,family,timeframe,surface,distance,freshness_bars,availability_seq,natural_rr
EP-01156,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003581,rb,3,29978.25,3.25,294,3042,0.0769
EP-01157,NEAREST_VALID_STRUCTURE,FVG2-000345,fvg,1,29975.25,0.25,247,3089,0.0047
EP-01157,BRANCH_SEMANTIC_TARGET,IFVG2-000186,ifvg,1,29975.25,0.25,124,3212,0.0047
EP-01157,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003581,rb,3,29978.25,3.25,294,3042,0.0616
EP-01158,NEAREST_VALID_STRUCTURE,RB2-000054,rb,1,29979.75,0.25,3197,142,0.0073
EP-01158,BRANCH_SEMANTIC_TARGET,RB2-000048,rb,1,29980.5,1.0,3210,129,0.0292
EP-01158,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004451,rb,5,29984.0,4.5,289,3050,0.1314
EP-01159,NEAREST_VALID_STRUCTURE,RB2-000054,rb,1,29979.75,0.25,3197,142,0.0204
EP-01159,BRANCH_SEMANTIC_TARGET,RB2-000048,rb,1,29980.5,1.0,3210,129,0.0816
EP-01159,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000048,rb,1,29980.5,1.0,3210,129,0.0816
EP-01160,NEAREST_VALID_STRUCTURE,RB2-001346,rb,1,29976.75,0.25,291,3049,0.0047
EP-01160,BRANCH_SEMANTIC_TARGET,FVG2-000012,fvg,1,29977.25,0.75,3190,150,0.0141
EP-01160,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004887,rb,15,29978.5,2.0,250,3090,0.0376
EP-01161,NEAREST_VALID_STRUCTURE,RB2-001359,rb,1,29979.25,0.25,264,3081,0.0074
EP-01161,BRANCH_SEMANTIC_TARGET,RB2-001359,rb,1,29979.25,0.25,264,3081,0.0074
EP-01161,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004451,rb,5,29984.0,5.0,295,3050,0.1481
EP-01163,NEAREST_VALID_STRUCTURE,RB2-004891,rb,15,29983.25,0.25,183,3165,0.0159
EP-01163,BRANCH_SEMANTIC_TARGET,RB2-001482,rb,1,29983.5,0.5,5,3343,0.0317
EP-01163,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004451,rb,5,29984.0,1.0,298,3050,0.0635
EP-01164,NEAREST_VALID_STRUCTURE,RB2-000050,rb,1,30003.5,0.25,3217,134,0.0182
EP-01164,BRANCH_SEMANTIC_TARGET,RB2-001393,rb,1,30003.5,0.25,202,3149,0.0182
EP-01164,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001393,rb,1,30003.5,0.25,202,3149,0.0182
EP-01165,NEAREST_VALID_STRUCTURE,RB2-000050,rb,1,30003.5,0.25,3217,134,0.0076
EP-01165,BRANCH_SEMANTIC_TARGET,RB2-001393,rb,1,30003.5,0.25,202,3149,0.0076
EP-01165,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001393,rb,1,30003.5,0.25,202,3149,0.0076
EP-01166,NEAREST_VALID_STRUCTURE,RB2-004460,rb,5,30002.75,0.75,208,3145,0.0638
EP-01166,BRANCH_SEMANTIC_TARGET,RB2-001393,rb,1,30003.5,1.5,204,3149,0.1277
EP-01166,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001393,rb,1,30003.5,1.5,204,3149,0.1277
EP-01167,NEAREST_VALID_STRUCTURE,FVG2-001064,fvg,5,29986.25,0.25,3223,135,0.0159
EP-01167,BRANCH_SEMANTIC_TARGET,IFVG2-000548,ifvg,5,29986.25,0.25,3218,140,0.0159
EP-01167,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000548,ifvg,5,29986.25,0.25,3218,140,0.0159
EP-01168,NEAREST_VALID_STRUCTURE,RB2-001424,rb,1,29997.5,0.25,140,3220,0.0093
EP-01168,BRANCH_SEMANTIC_TARGET,FVG2-000359,fvg,1,29997.75,0.5,128,3232,0.0185
EP-01168,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004893,rb,15,30000.0,2.75,150,3210,0.1019
EP-01169,NEAREST_VALID_STRUCTURE,RB2-001351,rb,1,29963.0,0.5,301,3062,0.0256
EP-01169,BRANCH_SEMANTIC_TARGET,RB2-005046,rb,30,29961.0,2.5,273,3090,0.1282
EP-01169,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005046,rb,30,29961.0,2.5,273,3090,0.1282
EP-01170,NEAREST_VALID_STRUCTURE,RB2-004883,rb,15,29944.0,1.75,379,2985,0.047
EP-01170,BRANCH_SEMANTIC_TARGET,RB2-000058,rb,1,29943.25,2.5,3211,153,0.0671
EP-01170,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000058,rb,1,29943.25,2.5,3211,153,0.0671
EP-01171,NEAREST_VALID_STRUCTURE,RB2-001309,rb,1,29932.25,0.75,397,2968,0.0104
EP-01171,BRANCH_SEMANTIC_TARGET,RB2-001309,rb,1,29932.25,0.75,397,2968,0.0104
EP-01171,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004446,rb,5,29920.5,12.5,370,2995,0.173
EP-01172,NEAREST_VALID_STRUCTURE,RB2-000045,rb,1,29942.25,4.25,3245,124,0.1619
EP-01172,BRANCH_SEMANTIC_TARGET,FVG2-000804,fvg,3,29944.5,6.5,3213,156,0.2476
EP-01172,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000804,fvg,3,29944.5,6.5,3213,156,0.2476
EP-01173,NEAREST_VALID_STRUCTURE,RB2-001280,rb,1,29918.0,0.25,465,2910,0.0023
EP-01173,BRANCH_SEMANTIC_TARGET,RB2-001280,rb,1,29918.0,0.25,465,2910,0.0023
EP-01173,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005044,rb,30,29918.0,0.25,435,2940,0.0023
EP-01174,NEAREST_VALID_STRUCTURE,RB2-001292,rb,1,29907.0,0.25,441,2936,0.0105
EP-01174,BRANCH_SEMANTIC_TARGET,RB2-001292,rb,1,29907.0,0.25,441,2936,0.0105
EP-01174,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001292,rb,1,29907.0,0.25,441,2936,0.0105
EP-01175,NEAREST_VALID_STRUCTURE,RB2-000026,rb,1,29891.5,0.5,3306,77,0.0225
EP-01175,BRANCH_SEMANTIC_TARGET,RB2-003115,rb,3,29891.25,0.75,3308,75,0.0337
EP-01175,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003115,rb,3,29891.25,0.75,3308,75,0.0337
EP-01176,NEAREST_VALID_STRUCTURE,RB2-001298,rb,1,29878.75,0.5,437,2947,0.0093
EP-01176,BRANCH_SEMANTIC_TARGET,RB2-001298,rb,1,29878.75,0.5,437,2947,0.0093
EP-01176,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004172,rb,5,29876.5,2.75,3264,120,0.0514
EP-01177,NEAREST_VALID_STRUCTURE,RB2-000014,rb,1,29884.25,0.25,3342,44,0.025
EP-01177,BRANCH_SEMANTIC_TARGET,RB2-003118,rb,3,29884.25,0.25,3290,96,0.025
EP-01177,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003118,rb,3,29884.25,0.25,3290,96,0.025
EP-01178,NEAREST_VALID_STRUCTURE,RB2-000014,rb,1,29884.25,0.25,3342,44,0.0145
EP-01178,BRANCH_SEMANTIC_TARGET,RB2-003118,rb,3,29884.25,0.25,3290,96,0.0145
EP-01178,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003118,rb,3,29884.25,0.25,3290,96,0.0145
EP-01179,NEAREST_VALID_STRUCTURE,FVG2-000328,fvg,1,29912.5,0.25,475,2915,0.0027
EP-01179,BRANCH_SEMANTIC_TARGET,IFVG2-000169,ifvg,1,29912.5,0.25,454,2936,0.0027
EP-01179,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004881,rb,15,29889.0,23.75,495,2895,0.2568
EP-01180,NEAREST_VALID_STRUCTURE,FVG2-000010,fvg,1,29913.75,0.25,3267,124,0.0147
EP-01180,BRANCH_SEMANTIC_TARGET,IFVG2-000004,ifvg,1,29913.75,0.25,3236,155,0.0147
EP-01180,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000004,ifvg,1,29913.75,0.25,3236,155,0.0147
EP-01181,NEAREST_VALID_STRUCTURE,RB2-001280,rb,1,29914.25,0.25,483,2910,0.0222
EP-01181,BRANCH_SEMANTIC_TARGET,RB2-001275,rb,1,29914.5,0.5,490,2903,0.0444
EP-01181,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001275,rb,1,29914.5,0.5,490,2903,0.0444
EP-01184,NEAREST_VALID_STRUCTURE,RB2-001504,rb,1,29904.75,0.25,5,3393,0.0238
EP-01184,BRANCH_SEMANTIC_TARGET,RB2-001504,rb,1,29904.75,0.25,5,3393,0.0238
EP-01184,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001504,rb,1,29904.75,0.25,5,3393,0.0238
EP-01185,NEAREST_VALID_STRUCTURE,RB2-001493,rb,1,29925.75,0.75,39,3366,0.0236
EP-01185,BRANCH_SEMANTIC_TARGET,FVG2-000805,fvg,3,29928.0,3.0,3246,159,0.0945
EP-01185,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000805,fvg,3,29928.0,3.0,3246,159,0.0945
EP-01186,NEAREST_VALID_STRUCTURE,RB2-001323,rb,1,29926.75,1.25,417,2993,0.0806
EP-01186,BRANCH_SEMANTIC_TARGET,RB2-001315,rb,1,29925.5,2.5,432,2978,0.1613
EP-01186,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001315,rb,1,29925.5,2.5,432,2978,0.1613
EP-01187,NEAREST_VALID_STRUCTURE,RB2-004481,rb,5,29929.0,0.5,2,3410,0.0435
EP-01187,BRANCH_SEMANTIC_TARGET,RB2-004481,rb,5,29929.0,0.5,2,3410,0.0435
EP-01187,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004481,rb,5,29929.0,0.5,2,3410,0.0435
EP-01188,NEAREST_VALID_STRUCTURE,RB2-001281,rb,1,29920.25,0.25,502,2911,0.0164
EP-01188,BRANCH_SEMANTIC_TARGET,RB2-001281,rb,1,29920.25,0.25,502,2911,0.0164
EP-01188,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001281,rb,1,29920.25,0.25,502,2911,0.0164
EP-01189,NEAREST_VALID_STRUCTURE,RB2-001515,rb,1,29916.25,0.5,0,3415,0.0625
EP-01189,BRANCH_SEMANTIC_TARGET,RB2-001515,rb,1,29916.25,0.5,0,3415,0.0625
EP-01189,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001515,rb,1,29916.25,0.5,0,3415,0.0625
EP-01190,NEAREST_VALID_STRUCTURE,RB2-001513,rb,1,29928.0,0.25,6,3411,0.0156
EP-01190,BRANCH_SEMANTIC_TARGET,RB2-001513,rb,1,29928.0,0.25,6,3411,0.0156
EP-01190,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001513,rb,1,29928.0,0.25,6,3411,0.0156
EP-01192,NEAREST_VALID_STRUCTURE,FVG2-001285,fvg,60,29938.0,0.25,360,3060,0.0038
EP-01192,BRANCH_SEMANTIC_TARGET,RB2-001510,rb,1,29941.75,4.0,13,3407,0.0608
EP-01192,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005133,rb,60,29960.75,23.0,360,3060,0.3498
EP-01193,NEAREST_VALID_STRUCTURE,FVG2-001285,fvg,60,29938.0,0.25,360,3060,0.0417
EP-01193,BRANCH_SEMANTIC_TARGET,RB2-001510,rb,1,29941.75,4.0,13,3407,0.6667
EP-01193,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001510,rb,1,29941.75,4.0,13,3407,0.6667
EP-01194,NEAREST_VALID_STRUCTURE,FVG2-000804,fvg,3,29944.5,1.5,3267,156,0.0368
EP-01194,BRANCH_SEMANTIC_TARGET,FVG2-000804,fvg,3,29944.5,1.5,3267,156,0.0368
EP-01194,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000804,fvg,3,29944.5,1.5,3267,156,0.0368
EP-01195,NEAREST_VALID_STRUCTURE,RB2-001327,rb,1,29949.0,1.0,424,3000,0.1111
EP-01195,BRANCH_SEMANTIC_TARGET,RB2-001355,rb,1,29951.25,3.25,351,3073,0.3611
EP-01195,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001355,rb,1,29951.25,3.25,351,3073,0.3611
EP-01196,NEAREST_VALID_STRUCTURE,RB2-001518,rb,1,29944.0,2.75,7,3422,0.3438
EP-01196,BRANCH_SEMANTIC_TARGET,RB2-001518,rb,1,29944.0,2.75,7,3422,0.3438
EP-01196,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001518,rb,1,29944.0,2.75,7,3422,0.3438
EP-01198,NEAREST_VALID_STRUCTURE,RB2-001523,rb,1,29949.25,0.25,4,3432,0.0435
EP-01198,BRANCH_SEMANTIC_TARGET,RB2-001523,rb,1,29949.25,0.25,4,3432,0.0435
EP-01198,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001523,rb,1,29949.25,0.25,4,3432,0.0435
EP-01199,NEAREST_VALID_STRUCTURE,RB2-004174,rb,5,29953.5,0.25,3310,130,0.0192
EP-01199,BRANCH_SEMANTIC_TARGET,RB2-004901,rb,15,29954.0,0.75,5,3435,0.0577
EP-01199,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004901,rb,15,29954.0,0.75,5,3435,0.0577
EP-01200,NEAREST_VALID_STRUCTURE,RB2-001354,rb,1,29957.5,0.75,371,3070,0.0556
EP-01200,BRANCH_SEMANTIC_TARGET,RB2-001354,rb,1,29957.5,0.75,371,3070,0.0556
EP-01200,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003582,rb,3,29957.75,1.0,372,3069,0.0741
EP-01201,NEAREST_VALID_STRUCTURE,FVG2-000013,fvg,1,29960.75,0.25,3290,152,0.0233
EP-01201,BRANCH_SEMANTIC_TARGET,FVG2-000013,fvg,1,29960.75,0.25,3290,152,0.0233
EP-01201,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000013,fvg,1,29960.75,0.25,3290,152,0.0233
EP-01202,NEAREST_VALID_STRUCTURE,RB2-001354,rb,1,29957.5,0.75,375,3070,0.5
EP-01202,BRANCH_SEMANTIC_TARGET,RB2-001354,rb,1,29957.5,0.75,375,3070,0.5
EP-01202,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001354,rb,1,29957.5,0.75,375,3070,0.5
EP-01203,NEAREST_VALID_STRUCTURE,RB2-000045,rb,1,29942.25,0.25,3329,124,0.0556
EP-01203,BRANCH_SEMANTIC_TARGET,FVG2-000388,fvg,1,29942.5,0.5,1,3452,0.1111
EP-01203,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000388,fvg,1,29942.5,0.5,1,3452,0.1111
EP-01204,NEAREST_VALID_STRUCTURE,RB2-000045,rb,1,29942.25,0.25,3329,124,0.0345
EP-01204,BRANCH_SEMANTIC_TARGET,FVG2-000388,fvg,1,29942.5,0.5,1,3452,0.069
EP-01204,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000388,fvg,1,29942.5,0.5,1,3452,0.069
EP-01205,NEAREST_VALID_STRUCTURE,FVG2-000924,fvg,3,29935.25,0.5,455,3000,0.018
EP-01205,BRANCH_SEMANTIC_TARGET,FVG2-000924,fvg,3,29935.25,0.5,455,3000,0.018
EP-01205,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001132,fvg,5,29934.25,1.5,455,3000,0.0541
EP-01206,NEAREST_VALID_STRUCTURE,RB2-001535,rb,1,29934.5,0.25,0,3456,0.0087
EP-01206,BRANCH_SEMANTIC_TARGET,RB2-001535,rb,1,29934.5,0.25,0,3456,0.0087
EP-01206,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001132,fvg,5,29934.25,0.5,456,3000,0.0174
EP-01207,NEAREST_VALID_STRUCTURE,RB2-001510,rb,1,29941.75,0.5,51,3407,0.0526
EP-01207,BRANCH_SEMANTIC_TARGET,RB2-001510,rb,1,29941.75,0.5,51,3407,0.0526
EP-01207,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001510,rb,1,29941.75,0.5,51,3407,0.0526
EP-01208,NEAREST_VALID_STRUCTURE,RB2-001476,rb,1,29946.75,0.25,127,3332,0.0141
EP-01208,BRANCH_SEMANTIC_TARGET,FVG2-000375,fvg,1,29947.0,0.5,94,3365,0.0282
EP-01208,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004484,rb,5,29947.75,1.25,4,3455,0.0704
EP-01209,NEAREST_VALID_STRUCTURE,RB2-001476,rb,1,29946.75,0.25,127,3332,0.04
EP-01209,BRANCH_SEMANTIC_TARGET,FVG2-000375,fvg,1,29947.0,0.5,94,3365,0.08
EP-01209,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004484,rb,5,29947.75,1.25,4,3455,0.2
EP-01210,NEAREST_VALID_STRUCTURE,RB2-001316,rb,1,29938.75,0.25,481,2979,0.0217
EP-01210,BRANCH_SEMANTIC_TARGET,FVG2-000940,fvg,3,29937.75,1.25,37,3423,0.1087
EP-01210,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000940,fvg,3,29937.75,1.25,37,3423,0.1087
EP-01211,NEAREST_VALID_STRUCTURE,RB2-003639,rb,3,29946.5,0.5,4,3462,0.0392
EP-01211,BRANCH_SEMANTIC_TARGET,RB2-003639,rb,3,29946.5,0.5,4,3462,0.0392
EP-01211,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003639,rb,3,29946.5,0.5,4,3462,0.0392
EP-01212,NEAREST_VALID_STRUCTURE,RB2-003626,rb,3,29932.75,0.25,95,3375,0.0238
EP-01212,BRANCH_SEMANTIC_TARGET,RB2-001493,rb,1,29932.5,0.5,104,3366,0.0476
EP-01212,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001141,fvg,5,29924.75,8.25,60,3410,0.7857
EP-01213,NEAREST_VALID_STRUCTURE,RB2-001513,rb,1,29928.0,0.75,63,3411,0.1364
EP-01213,BRANCH_SEMANTIC_TARGET,RB2-001513,rb,1,29928.0,0.75,63,3411,0.1364
EP-01213,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001513,rb,1,29928.0,0.75,63,3411,0.1364
EP-01214,NEAREST_VALID_STRUCTURE,RB2-003642,rb,3,29919.75,0.25,1,3480,0.0323
EP-01214,BRANCH_SEMANTIC_TARGET,RB2-003642,rb,3,29919.75,0.25,1,3480,0.0323
EP-01214,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003642,rb,3,29919.75,0.25,1,3480,0.0323
EP-01215,NEAREST_VALID_STRUCTURE,RB2-003631,rb,3,29930.0,0.5,72,3414,0.069
EP-01215,BRANCH_SEMANTIC_TARGET,RB2-000059,rb,1,29929.25,1.25,3332,154,0.1724
EP-01215,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003643,rb,3,29928.5,2.0,0,3486,0.2759
EP-01216,NEAREST_VALID_STRUCTURE,FVG2-000015,fvg,1,29933.25,0.25,3337,155,0.0133
EP-01216,BRANCH_SEMANTIC_TARGET,FVG2-000015,fvg,1,29933.25,0.25,3337,155,0.0133
EP-01216,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003569,rb,3,29933.5,0.5,513,2979,0.0267
EP-01217,NEAREST_VALID_STRUCTURE,FVG2-000015,fvg,1,29933.25,0.25,3337,155,0.0233
EP-01217,BRANCH_SEMANTIC_TARGET,FVG2-000015,fvg,1,29933.25,0.25,3337,155,0.0233
EP-01217,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003569,rb,3,29933.5,0.5,513,2979,0.0465
EP-01218,NEAREST_VALID_STRUCTURE,FVG2-000388,fvg,1,29942.5,0.25,43,3452,0.0096
EP-01218,BRANCH_SEMANTIC_TARGET,FVG2-000388,fvg,1,29942.5,0.25,43,3452,0.0096
EP-01218,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004484,rb,5,29947.75,5.5,40,3455,0.2115
EP-01219,NEAREST_VALID_STRUCTURE,RB2-001326,rb,1,29939.5,0.25,500,2997,0.0286
EP-01219,BRANCH_SEMANTIC_TARGET,RB2-001326,rb,1,29939.5,0.25,500,2997,0.0286
EP-01219,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001326,rb,1,29939.5,0.25,500,2997,0.0286
EP-01220,NEAREST_VALID_STRUCTURE,RB2-001497,rb,1,29931.0,0.5,126,3374,0.0345
EP-01220,BRANCH_SEMANTIC_TARGET,RB2-003625,rb,3,29931.0,0.5,131,3369,0.0345
EP-01220,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004487,rb,5,29926.0,5.5,15,3485,0.3793
EP-01221,NEAREST_VALID_STRUCTURE,FVG2-001133,fvg,5,29937.25,0.25,496,3005,0.0435
EP-01221,BRANCH_SEMANTIC_TARGET,RB2-001325,rb,1,29937.75,0.75,505,2996,0.1304
EP-01221,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001325,rb,1,29937.75,0.75,505,2996,0.1304
EP-01222,NEAREST_VALID_STRUCTURE,FVG2-001133,fvg,5,29937.25,0.25,496,3005,0.0294
EP-01222,BRANCH_SEMANTIC_TARGET,RB2-001325,rb,1,29937.75,0.75,505,2996,0.0882
EP-01222,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001325,rb,1,29937.75,0.75,505,2996,0.0882
EP-01223,NEAREST_VALID_STRUCTURE,FVG2-000392,fvg,1,29932.25,0.25,9,3493,0.0278
EP-01223,BRANCH_SEMANTIC_TARGET,FVG2-000392,fvg,1,29932.25,0.25,9,3493,0.0278
EP-01223,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000392,fvg,1,29932.25,0.25,9,3493,0.0278
EP-01224,NEAREST_VALID_STRUCTURE,RB2-000003,rb,1,29897.5,0.25,3484,23,0.0058
EP-01224,BRANCH_SEMANTIC_TARGET,FVG2-000379,fvg,1,29897.25,0.5,118,3389,0.0116
EP-01224,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001131,fvg,5,29896.25,1.5,542,2965,0.0349
EP-01225,NEAREST_VALID_STRUCTURE,RB2-000003,rb,1,29897.5,0.25,3487,23,0.0063
EP-01225,BRANCH_SEMANTIC_TARGET,FVG2-000379,fvg,1,29897.25,0.5,121,3389,0.0125
EP-01225,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004881,rb,15,29889.0,8.75,615,2895,0.2188
EP-01226,NEAREST_VALID_STRUCTURE,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.0556
EP-01226,BRANCH_SEMANTIC_TARGET,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.0556
EP-01226,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.0556
EP-01227,NEAREST_VALID_STRUCTURE,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.02
EP-01227,BRANCH_SEMANTIC_TARGET,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.02
EP-01227,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000336,fvg,1,29898.0,0.25,568,2942,0.02
EP-01228,NEAREST_VALID_STRUCTURE,FVG2-000006,fvg,1,29898.75,0.25,3451,62,0.0189
EP-01228,BRANCH_SEMANTIC_TARGET,FVG2-000006,fvg,1,29898.75,0.25,3451,62,0.0189
EP-01228,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000481,ifvg,3,29900.0,1.5,570,2943,0.1132
EP-01229,NEAREST_VALID_STRUCTURE,FVG2-000328,fvg,1,29906.5,0.25,601,2915,0.0217
EP-01229,BRANCH_SEMANTIC_TARGET,FVG2-000328,fvg,1,29906.5,0.25,601,2915,0.0217
EP-01229,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000328,fvg,1,29906.5,0.25,601,2915,0.0217
EP-01230,NEAREST_VALID_STRUCTURE,RB2-001568,rb,1,29915.0,0.25,1,3519,0.0087
EP-01230,BRANCH_SEMANTIC_TARGET,RB2-001308,rb,1,29915.5,0.75,554,2966,0.0261
EP-01230,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004489,rb,5,29916.5,1.75,0,3520,0.0609
EP-01232,NEAREST_VALID_STRUCTURE,RB2-000020,rb,1,29911.0,0.25,3469,57,0.0233
EP-01232,BRANCH_SEMANTIC_TARGET,RB2-000020,rb,1,29911.0,0.25,3469,57,0.0233
EP-01232,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000020,rb,1,29911.0,0.25,3469,57,0.0233
EP-01233,NEAREST_VALID_STRUCTURE,RB2-001313,rb,1,29916.75,0.25,556,2974,0.0238
EP-01233,BRANCH_SEMANTIC_TARGET,FVG2-000327,fvg,1,29917.0,0.5,616,2914,0.0476
EP-01233,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000327,fvg,1,29917.0,0.5,616,2914,0.0476
EP-01234,NEAREST_VALID_STRUCTURE,FVG2-000383,fvg,1,29925.75,0.25,129,3407,0.0357
EP-01234,BRANCH_SEMANTIC_TARGET,IFVG2-000197,ifvg,1,29925.75,0.25,125,3411,0.0357
EP-01234,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000197,ifvg,1,29925.75,0.25,125,3411,0.0357
EP-01235,NEAREST_VALID_STRUCTURE,FVG2-000383,fvg,1,29925.75,0.25,129,3407,0.0196
EP-01235,BRANCH_SEMANTIC_TARGET,IFVG2-000197,ifvg,1,29925.75,0.25,125,3411,0.0196
EP-01235,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000197,ifvg,1,29925.75,0.25,125,3411,0.0196
EP-01236,NEAREST_VALID_STRUCTURE,FVG2-000384,fvg,1,29931.75,0.5,127,3410,0.0157
EP-01236,BRANCH_SEMANTIC_TARGET,FVG2-000384,fvg,1,29931.75,0.5,127,3410,0.0157
EP-01236,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004486,rb,5,29933.0,1.75,62,3475,0.0551
EP-01237,NEAREST_VALID_STRUCTURE,FVG2-000384,fvg,1,29931.75,0.5,127,3410,0.0392
EP-01237,BRANCH_SEMANTIC_TARGET,FVG2-000384,fvg,1,29931.75,0.5,127,3410,0.0392
EP-01237,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000384,fvg,1,29931.75,0.5,127,3410,0.0392
EP-01238,NEAREST_VALID_STRUCTURE,RB2-001310,rb,1,29922.75,0.25,568,2970,0.0179
EP-01238,BRANCH_SEMANTIC_TARGET,RB2-001310,rb,1,29922.75,0.25,568,2970,0.0179
EP-01238,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001310,rb,1,29922.75,0.25,568,2970,0.0179
EP-01239,NEAREST_VALID_STRUCTURE,RB2-001526,rb,1,29949.75,0.25,101,3440,0.0078
EP-01239,BRANCH_SEMANTIC_TARGET,RB2-001524,rb,1,29950.0,0.5,107,3434,0.0156
EP-01239,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001524,rb,1,29950.0,0.5,107,3434,0.0156
