week,episode_id,variant_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-000055,rb,1,29927.25,33.25,0.6786,148,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-000013,fvg,1,29927.5,33.5,0.6837,149,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-000012,fvg,1,29935.5,41.5,0.8469,148,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-000751,fvg,3,29935.5,41.5,0.8469,150,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-000011,fvg,1,29944.0,50.0,1.0204,147,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,IFVG2-000005,ifvg,1,29964.5,70.5,1.4388,143,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-000750,fvg,3,29964.5,70.5,1.4388,147,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,FVG2-001010,fvg,5,29964.5,70.5,1.4388,150,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,IFVG2-000387,ifvg,3,29968.5,74.5,1.5204,51,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-003080,rb,3,29990.25,96.25,1.9643,75,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-004093,rb,5,29991.75,97.75,1.9949,115,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-000031,rb,1,29992.0,98.0,2.0,74,,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-000001,rb,1,29892.25,1.75,0.0357,15,same_direction,ANY_SURFACE_DIAGNOSTIC
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-000003,rb,1,29909.25,15.25,0.3112,19,inactive_or_traversed,
observation,EP-00126,EP-00126-ENTRY_ON_TAP,RB2-000056,rb,1,29845.0,49.0,1.0,151,component,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003100,rb,3,29880.0,29.25,1.6714,195,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000008,ifvg,1,29889.0,38.25,2.1857,191,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000075,rb,1,29891.75,41.0,2.3429,195,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,FVG2-001168,fvg,15,29893.5,42.75,2.4429,210,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000391,ifvg,3,29901.0,50.25,2.8714,186,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003099,rb,3,29901.5,50.75,2.9,192,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000071,rb,1,29928.25,77.5,4.4286,180,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003097,rb,3,29936.25,85.5,4.8857,177,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004098,rb,5,29937.5,86.75,4.9571,180,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003095,rb,3,29957.75,107.0,6.1143,168,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000065,rb,1,29959.5,108.75,6.2143,169,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000005,ifvg,1,29964.5,113.75,6.5,143,,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000056,rb,1,29845.0,5.75,0.3286,151,same_direction,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000078,rb,1,29844.75,6.0,0.3429,205,inactive_or_traversed,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,FVG2-000016,fvg,1,29849.75,1.0,0.0571,205,behind_entry,
observation,EP-00565,EP-00565-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000220,rb,1,29833.25,17.5,1.0,519,component,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-003100,rb,3,29880.0,29.25,1.6714,195,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,IFVG2-000008,ifvg,1,29889.0,38.25,2.1857,191,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000075,rb,1,29891.75,41.0,2.3429,195,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,FVG2-001168,fvg,15,29893.5,42.75,2.4429,210,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,IFVG2-000391,ifvg,3,29901.0,50.25,2.8714,186,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-003099,rb,3,29901.5,50.75,2.9,192,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000071,rb,1,29928.25,77.5,4.4286,180,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-003097,rb,3,29936.25,85.5,4.8857,177,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-004098,rb,5,29937.5,86.75,4.9571,180,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-003095,rb,3,29957.75,107.0,6.1143,168,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000065,rb,1,29959.5,108.75,6.2143,169,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,IFVG2-000005,ifvg,1,29964.5,113.75,6.5,143,,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000056,rb,1,29845.0,5.75,0.3286,151,same_direction,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000078,rb,1,29844.75,6.0,0.3429,205,inactive_or_traversed,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,FVG2-000016,fvg,1,29849.75,1.0,0.0571,205,behind_entry,
observation,EP-00565,EP-00565-ENTRY_ON_IMMEDIATE_DISPLACEMENT,RB2-000220,rb,1,29833.25,17.5,1.0,519,component,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003100,rb,3,29880.0,29.0,1.5676,195,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000008,ifvg,1,29889.0,38.0,2.0541,191,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000075,rb,1,29891.75,40.75,2.2027,195,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,FVG2-001168,fvg,15,29893.5,42.5,2.2973,210,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000391,ifvg,3,29901.0,50.0,2.7027,186,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003099,rb,3,29901.5,50.5,2.7297,192,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000071,rb,1,29928.25,77.25,4.1757,180,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003097,rb,3,29936.25,85.25,4.6081,177,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004098,rb,5,29937.5,86.5,4.6757,180,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003095,rb,3,29957.75,106.75,5.7703,168,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000065,rb,1,29959.5,108.5,5.8649,169,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000005,ifvg,1,29964.5,113.5,6.1351,143,,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000224,rb,1,29850.25,0.75,0.0405,525,same_direction,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000221,rb,1,29850.75,0.25,0.0135,522,inactive_or_traversed,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000402,ifvg,3,29842.25,8.75,0.473,528,behind_entry,
observation,EP-00581,EP-00581-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004130,rb,5,29832.5,18.5,1.0,530,component,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003100,rb,3,29880.0,29.0,1.5676,195,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000008,ifvg,1,29889.0,38.0,2.0541,191,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-000075,rb,1,29891.75,40.75,2.2027,195,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,FVG2-001168,fvg,15,29893.5,42.5,2.2973,210,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000391,ifvg,3,29901.0,50.0,2.7027,186,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003099,rb,3,29901.5,50.5,2.7297,192,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-000071,rb,1,29928.25,77.25,4.1757,180,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003097,rb,3,29936.25,85.25,4.6081,177,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-004098,rb,5,29937.5,86.5,4.6757,180,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-003095,rb,3,29957.75,106.75,5.7703,168,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-000065,rb,1,29959.5,108.5,5.8649,169,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000005,ifvg,1,29964.5,113.5,6.1351,143,,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-000224,rb,1,29850.25,0.75,0.0405,525,same_direction,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-000221,rb,1,29850.75,0.25,0.0135,522,inactive_or_traversed,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,IFVG2-000402,ifvg,3,29842.25,8.75,0.473,528,behind_entry,
observation,EP-00581,EP-00581-ENTRY_ON_MINIMAL_WICK_REJECTION,RB2-004130,rb,5,29832.5,18.5,1.0,530,component,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003100,rb,3,29880.0,29.0,0.8992,195,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000008,ifvg,1,29889.0,38.0,1.1783,191,,BRANCH_SEMANTIC_TARGET
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000075,rb,1,29891.75,40.75,1.2636,195,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,FVG2-001168,fvg,15,29893.5,42.5,1.3178,210,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000391,ifvg,3,29901.0,50.0,1.5504,186,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003099,rb,3,29901.5,50.5,1.5659,192,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000071,rb,1,29928.25,77.25,2.3953,180,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003097,rb,3,29936.25,85.25,2.6434,177,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004098,rb,5,29937.5,86.5,2.6822,180,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003095,rb,3,29957.75,106.75,3.3101,168,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000065,rb,1,29959.5,108.5,3.3643,169,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000005,ifvg,1,29964.5,113.5,3.5194,143,,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000224,rb,1,29850.25,0.75,0.0233,525,same_direction,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000221,rb,1,29850.75,0.25,0.0078,522,inactive_or_traversed,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000402,ifvg,3,29842.25,8.75,0.2713,528,behind_entry,
observation,EP-00592,EP-00592-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004735,rb,15,29832.5,18.5,0.5736,540,component,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003100,rb,3,29880.0,29.0,0.8992,195,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000008,ifvg,1,29889.0,38.0,1.1783,191,,BRANCH_SEMANTIC_TARGET
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000075,rb,1,29891.75,40.75,1.2636,195,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-001168,fvg,15,29893.5,42.5,1.3178,210,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000391,ifvg,3,29901.0,50.0,1.5504,186,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003099,rb,3,29901.5,50.5,1.5659,192,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000071,rb,1,29928.25,77.25,2.3953,180,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003097,rb,3,29936.25,85.25,2.6434,177,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004098,rb,5,29937.5,86.5,2.6822,180,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003095,rb,3,29957.75,106.75,3.3101,168,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000065,rb,1,29959.5,108.5,3.3643,169,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000005,ifvg,1,29964.5,113.5,3.5194,143,,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000224,rb,1,29850.25,0.75,0.0233,525,same_direction,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000221,rb,1,29850.75,0.25,0.0078,522,inactive_or_traversed,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000402,ifvg,3,29842.25,8.75,0.2713,528,behind_entry,
observation,EP-00592,EP-00592-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004735,rb,15,29832.5,18.5,0.5736,540,component,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-003100,rb,3,29880.0,29.0,0.8992,195,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,IFVG2-000008,ifvg,1,29889.0,38.0,1.1783,191,,BRANCH_SEMANTIC_TARGET
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-000075,rb,1,29891.75,40.75,1.2636,195,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,FVG2-001168,fvg,15,29893.5,42.5,1.3178,210,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,IFVG2-000391,ifvg,3,29901.0,50.0,1.5504,186,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-003099,rb,3,29901.5,50.5,1.5659,192,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-000071,rb,1,29928.25,77.25,2.3953,180,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-003097,rb,3,29936.25,85.25,2.6434,177,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-004098,rb,5,29937.5,86.5,2.6822,180,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-003095,rb,3,29957.75,106.75,3.3101,168,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-000065,rb,1,29959.5,108.5,3.3643,169,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,IFVG2-000005,ifvg,1,29964.5,113.5,3.5194,143,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-000224,rb,1,29850.25,0.75,0.0233,525,same_direction,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-000221,rb,1,29850.75,0.25,0.0078,522,inactive_or_traversed,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,IFVG2-000402,ifvg,3,29842.25,8.75,0.2713,528,behind_entry,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_FVG,RB2-004735,rb,15,29832.5,18.5,0.5736,540,component,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-003100,rb,3,29880.0,29.0,0.8992,195,,NEAREST_OPPOSING_VALID_STRUCTURE
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,IFVG2-000008,ifvg,1,29889.0,38.0,1.1783,191,,BRANCH_SEMANTIC_TARGET
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-000075,rb,1,29891.75,40.75,1.2636,195,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,FVG2-001168,fvg,15,29893.5,42.5,1.3178,210,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,IFVG2-000391,ifvg,3,29901.0,50.0,1.5504,186,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-003099,rb,3,29901.5,50.5,1.5659,192,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-000071,rb,1,29928.25,77.25,2.3953,180,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-003097,rb,3,29936.25,85.25,2.6434,177,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-004098,rb,5,29937.5,86.5,2.6822,180,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-003095,rb,3,29957.75,106.75,3.3101,168,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-000065,rb,1,29959.5,108.5,3.3643,169,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,IFVG2-000005,ifvg,1,29964.5,113.5,3.5194,143,,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-000224,rb,1,29850.25,0.75,0.0233,525,same_direction,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-000221,rb,1,29850.75,0.25,0.0078,522,inactive_or_traversed,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,IFVG2-000402,ifvg,3,29842.25,8.75,0.2713,528,behind_entry,
observation,EP-00592,EP-00592-ENTRY_ON_NEW_IFVG,RB2-004735,rb,15,29832.5,18.5,0.5736,540,component,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003100,rb,3,29880.0,28.25,0.5459,195,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000008,ifvg,1,29889.0,37.25,0.7198,191,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000075,rb,1,29891.75,40.0,0.7729,195,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,FVG2-001168,fvg,15,29893.5,41.75,0.8068,210,,BRANCH_SEMANTIC_TARGET
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000391,ifvg,3,29901.0,49.25,0.9517,186,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003099,rb,3,29901.5,49.75,0.9614,192,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000071,rb,1,29928.25,76.5,1.4783,180,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003097,rb,3,29936.25,84.5,1.6329,177,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-004098,rb,5,29937.5,85.75,1.657,180,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003095,rb,3,29957.75,106.0,2.0483,168,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000065,rb,1,29959.5,107.75,2.0821,169,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,IFVG2-000005,ifvg,1,29964.5,112.75,2.1787,143,,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000234,rb,1,29852.25,0.5,0.0097,547,same_direction,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-000221,rb,1,29850.75,1.0,0.0193,522,inactive_or_traversed,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003157,rb,3,29850.25,1.5,0.029,582,behind_entry,
observation,EP-00620,EP-00620-ENTRY_ON_DELAYED_DISPLACEMENT,RB2-003146,rb,3,29825.0,26.75,0.5169,519,component,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-003100,rb,3,29880.0,28.25,1.5915,195,,NEAREST_OPPOSING_VALID_STRUCTURE|NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,IFVG2-000008,ifvg,1,29889.0,37.25,2.0986,191,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000075,rb,1,29891.75,40.0,2.2535,195,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,FVG2-001168,fvg,15,29893.5,41.75,2.3521,210,,BRANCH_SEMANTIC_TARGET
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,IFVG2-000391,ifvg,3,29901.0,49.25,2.7746,186,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-003099,rb,3,29901.5,49.75,2.8028,192,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000071,rb,1,29928.25,76.5,4.3099,180,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-003097,rb,3,29936.25,84.5,4.7606,177,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-004098,rb,5,29937.5,85.75,4.831,180,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-003095,rb,3,29957.75,106.0,5.9718,168,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000065,rb,1,29959.5,107.75,6.0704,169,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,IFVG2-000005,ifvg,1,29964.5,112.75,6.3521,143,,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000234,rb,1,29852.25,0.5,0.0282,547,same_direction,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000221,rb,1,29850.75,1.0,0.0563,522,inactive_or_traversed,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-003157,rb,3,29850.25,1.5,0.0845,582,behind_entry,
observation,EP-00636,EP-00636-ENTRY_ON_NEW_FVG,RB2-000247,rb,1,29838.75,13.0,0.7324,574,component,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003100,rb,3,29880.0,28.25,1.5694,195,,NEAREST_OPPOSING_VALID_STRUCTURE|BRANCH_SEMANTIC_TARGET
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000008,ifvg,1,29889.0,37.25,2.0694,191,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000075,rb,1,29891.75,40.0,2.2222,195,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,FVG2-001168,fvg,15,29893.5,41.75,2.3194,210,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000391,ifvg,3,29901.0,49.25,2.7361,186,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003099,rb,3,29901.5,49.75,2.7639,192,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000071,rb,1,29928.25,76.5,4.25,180,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003097,rb,3,29936.25,84.5,4.6944,177,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-004098,rb,5,29937.5,85.75,4.7639,180,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-003095,rb,3,29957.75,106.0,5.8889,168,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,RB2-000065,rb,1,29959.5,107.75,5.9861,169,,
observation,EP-00639,EP-00639-ENTRY_ON_FIRST_CLOSE_OUTSIDE,IFVG2-000005,ifvg,1,29964.5,112.75,6.2639,143,,
