atomic_event_id,atomic_event_type,week,entry_seq,timeframe,direction,structure_id,note
TRIG-05192,ATOMIC_RB_TAP_EVENT,observation,6314,1,1,RB2-002801,diagnostic only -- an atomic event is NOT a setup
TRIG-05193,ATOMIC_RB_TAP_EVENT,observation,6315,15,1,RB2-004933,diagnostic only -- an atomic event is NOT a setup
TRIG-05194,ATOMIC_RB_TAP_EVENT,observation,6320,1,1,RB2-002802,diagnostic only -- an atomic event is NOT a setup
TRIG-05195,ATOMIC_RB_TAP_EVENT,observation,6323,1,-1,RB2-002803,diagnostic only -- an atomic event is NOT a setup
TRIG-05196,ATOMIC_RB_TAP_EVENT,observation,6324,3,-1,RB2-003998,diagnostic only -- an atomic event is NOT a setup
TRIG-05197,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6326,1,-1,IFVG2-000363,diagnostic only -- an atomic event is NOT a setup
TRIG-05198,ATOMIC_RB_TAP_EVENT,observation,6326,1,1,RB2-002804,diagnostic only -- an atomic event is NOT a setup
TRIG-05199,ATOMIC_RB_TAP_EVENT,observation,6326,1,1,RB2-002805,diagnostic only -- an atomic event is NOT a setup
TRIG-05200,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6327,3,-1,IFVG2-000526,diagnostic only -- an atomic event is NOT a setup
TRIG-05201,ATOMIC_RB_TAP_EVENT,observation,6327,3,1,RB2-003999,diagnostic only -- an atomic event is NOT a setup
TRIG-05202,ATOMIC_RB_TAP_EVENT,observation,6330,30,-1,RB2-005053,diagnostic only -- an atomic event is NOT a setup
TRIG-05203,ATOMIC_RB_TAP_EVENT,observation,6330,30,-1,RB2-005061,diagnostic only -- an atomic event is NOT a setup
TRIG-05204,ATOMIC_RB_TAP_EVENT,observation,6330,15,-1,RB2-004922,diagnostic only -- an atomic event is NOT a setup
TRIG-05205,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6330,5,-1,IFVG2-000611,diagnostic only -- an atomic event is NOT a setup
TRIG-05206,ATOMIC_RB_TAP_EVENT,observation,6330,5,1,RB2-004671,diagnostic only -- an atomic event is NOT a setup
TRIG-05207,ATOMIC_RB_TAP_EVENT,observation,6330,5,1,RB2-004672,diagnostic only -- an atomic event is NOT a setup
TRIG-05208,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6330,3,-1,IFVG2-000527,diagnostic only -- an atomic event is NOT a setup
TRIG-05209,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6331,1,-1,IFVG2-000364,diagnostic only -- an atomic event is NOT a setup
TRIG-05210,ATOMIC_RB_TAP_EVENT,observation,6331,1,1,RB2-002784,diagnostic only -- an atomic event is NOT a setup
TRIG-05211,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6333,3,-1,IFVG2-000528,diagnostic only -- an atomic event is NOT a setup
TRIG-05212,ATOMIC_RB_TAP_EVENT,observation,6333,1,-1,RB2-002806,diagnostic only -- an atomic event is NOT a setup
TRIG-05213,ATOMIC_RB_TAP_EVENT,observation,6335,5,1,RB2-004668,diagnostic only -- an atomic event is NOT a setup
TRIG-05214,ATOMIC_RB_TAP_EVENT,observation,6335,1,1,RB2-002783,diagnostic only -- an atomic event is NOT a setup
TRIG-05215,ATOMIC_RB_TAP_EVENT,observation,6335,1,-1,RB2-002807,diagnostic only -- an atomic event is NOT a setup
TRIG-05216,ATOMIC_RB_TAP_EVENT,observation,6336,3,1,RB2-004001,diagnostic only -- an atomic event is NOT a setup
TRIG-05217,ATOMIC_RB_TAP_EVENT,observation,6337,1,1,RB2-002808,diagnostic only -- an atomic event is NOT a setup
TRIG-05218,ATOMIC_RB_TAP_EVENT,observation,6339,1,1,RB2-002781,diagnostic only -- an atomic event is NOT a setup
TRIG-05219,ATOMIC_RB_TAP_EVENT,observation,6339,1,-1,RB2-002809,diagnostic only -- an atomic event is NOT a setup
TRIG-05220,ATOMIC_RB_TAP_EVENT,observation,6341,1,-1,RB2-002810,diagnostic only -- an atomic event is NOT a setup
TRIG-05221,ATOMIC_RB_TAP_EVENT,observation,6342,1,-1,RB2-002811,diagnostic only -- an atomic event is NOT a setup
TRIG-05222,ATOMIC_RB_TAP_EVENT,observation,6345,5,1,RB2-004673,diagnostic only -- an atomic event is NOT a setup
TRIG-05223,ATOMIC_RB_TAP_EVENT,observation,6346,1,1,RB2-002812,diagnostic only -- an atomic event is NOT a setup
TRIG-05224,ATOMIC_RB_TAP_EVENT,observation,6348,3,-1,RB2-004002,diagnostic only -- an atomic event is NOT a setup
TRIG-05225,ATOMIC_RB_TAP_EVENT,observation,6348,1,-1,RB2-002813,diagnostic only -- an atomic event is NOT a setup
TRIG-05226,ATOMIC_RB_TAP_EVENT,observation,6350,5,-1,RB2-004674,diagnostic only -- an atomic event is NOT a setup
TRIG-05227,ATOMIC_RB_TAP_EVENT,observation,6351,3,1,RB2-004003,diagnostic only -- an atomic event is NOT a setup
TRIG-05228,ATOMIC_RB_TAP_EVENT,observation,6352,1,-1,RB2-002814,diagnostic only -- an atomic event is NOT a setup
TRIG-05229,ATOMIC_RB_TAP_EVENT,observation,6352,1,-1,RB2-002815,diagnostic only -- an atomic event is NOT a setup
TRIG-05230,ATOMIC_RB_TAP_EVENT,observation,6355,1,1,RB2-002816,diagnostic only -- an atomic event is NOT a setup
TRIG-05231,ATOMIC_RB_TAP_EVENT,observation,6355,1,-1,RB2-002817,diagnostic only -- an atomic event is NOT a setup
TRIG-05232,ATOMIC_RB_TAP_EVENT,observation,6357,3,-1,RB2-004004,diagnostic only -- an atomic event is NOT a setup
TRIG-05233,ATOMIC_RB_TAP_EVENT,observation,6359,1,1,RB2-002818,diagnostic only -- an atomic event is NOT a setup
TRIG-05234,ATOMIC_RB_TAP_EVENT,observation,6360,60,-1,RB2-005114,diagnostic only -- an atomic event is NOT a setup
TRIG-05235,ATOMIC_RB_TAP_EVENT,observation,6360,60,1,RB2-005118,diagnostic only -- an atomic event is NOT a setup
TRIG-05236,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6360,30,-1,IFVG2-000647,diagnostic only -- an atomic event is NOT a setup
TRIG-05237,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6360,30,-1,IFVG2-000648,diagnostic only -- an atomic event is NOT a setup
TRIG-05238,ATOMIC_RB_TAP_EVENT,observation,6360,30,1,RB2-005060,diagnostic only -- an atomic event is NOT a setup
TRIG-05239,ATOMIC_RB_TAP_EVENT,observation,6360,5,-1,RB2-004675,diagnostic only -- an atomic event is NOT a setup
TRIG-05240,ATOMIC_RB_TAP_EVENT,observation,6363,1,-1,RB2-002819,diagnostic only -- an atomic event is NOT a setup
TRIG-05241,ATOMIC_RB_TAP_EVENT,observation,6365,1,-1,RB2-002820,diagnostic only -- an atomic event is NOT a setup
TRIG-05242,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6366,3,-1,IFVG2-000529,diagnostic only -- an atomic event is NOT a setup
TRIG-05243,ATOMIC_RB_TAP_EVENT,observation,6366,1,1,RB2-002754,diagnostic only -- an atomic event is NOT a setup
TRIG-05244,ATOMIC_RB_TAP_EVENT,observation,6368,1,-1,RB2-002821,diagnostic only -- an atomic event is NOT a setup
TRIG-05245,ATOMIC_RB_TAP_EVENT,observation,6369,3,1,RB2-004005,diagnostic only -- an atomic event is NOT a setup
TRIG-05246,ATOMIC_RB_TAP_EVENT,observation,6369,1,1,RB2-002822,diagnostic only -- an atomic event is NOT a setup
TRIG-05247,ATOMIC_RB_TAP_EVENT,observation,6372,3,-1,RB2-004006,diagnostic only -- an atomic event is NOT a setup
TRIG-05248,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6374,1,1,IFVG2-000365,diagnostic only -- an atomic event is NOT a setup
TRIG-05249,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6374,1,1,IFVG2-000366,diagnostic only -- an atomic event is NOT a setup
TRIG-05250,ATOMIC_RB_TAP_EVENT,observation,6374,1,1,RB2-002823,diagnostic only -- an atomic event is NOT a setup
TRIG-05251,ATOMIC_RB_TAP_EVENT,observation,6375,5,1,RB2-004676,diagnostic only -- an atomic event is NOT a setup
TRIG-05252,ATOMIC_RB_TAP_EVENT,observation,6375,3,-1,RB2-004000,diagnostic only -- an atomic event is NOT a setup
TRIG-05253,ATOMIC_RB_TAP_EVENT,observation,6376,1,1,RB2-002824,diagnostic only -- an atomic event is NOT a setup
TRIG-05254,ATOMIC_RB_TAP_EVENT,observation,6378,1,-1,RB2-002825,diagnostic only -- an atomic event is NOT a setup
TRIG-05255,ATOMIC_RB_TAP_EVENT,observation,6378,1,-1,RB2-002826,diagnostic only -- an atomic event is NOT a setup
TRIG-05256,ATOMIC_RB_TAP_EVENT,observation,6380,5,-1,RB2-004677,diagnostic only -- an atomic event is NOT a setup
TRIG-05257,ATOMIC_RB_TAP_EVENT,observation,6380,1,1,RB2-002827,diagnostic only -- an atomic event is NOT a setup
TRIG-05258,ATOMIC_RB_TAP_EVENT,observation,6381,3,1,RB2-004007,diagnostic only -- an atomic event is NOT a setup
TRIG-05259,ATOMIC_RB_TAP_EVENT,observation,6384,1,-1,RB2-002828,diagnostic only -- an atomic event is NOT a setup
TRIG-05260,ATOMIC_RB_TAP_EVENT,observation,6385,5,1,RB2-004678,diagnostic only -- an atomic event is NOT a setup
TRIG-05261,ATOMIC_RB_TAP_EVENT,observation,6389,1,-1,RB2-002829,diagnostic only -- an atomic event is NOT a setup
TRIG-05262,ATOMIC_RB_TAP_EVENT,observation,6390,30,1,RB2-005059,diagnostic only -- an atomic event is NOT a setup
TRIG-05263,ATOMIC_RB_TAP_EVENT,observation,6391,1,1,RB2-002830,diagnostic only -- an atomic event is NOT a setup
TRIG-05264,ATOMIC_RB_TAP_EVENT,observation,6393,3,-1,RB2-004008,diagnostic only -- an atomic event is NOT a setup
TRIG-05265,ATOMIC_RB_TAP_EVENT,observation,6393,1,1,RB2-002831,diagnostic only -- an atomic event is NOT a setup
TRIG-05266,ATOMIC_RB_TAP_EVENT,observation,6394,1,-1,RB2-002832,diagnostic only -- an atomic event is NOT a setup
TRIG-05267,ATOMIC_RB_TAP_EVENT,observation,6396,1,1,RB2-002833,diagnostic only -- an atomic event is NOT a setup
TRIG-05268,ATOMIC_RB_TAP_EVENT,observation,6398,1,1,RB2-002834,diagnostic only -- an atomic event is NOT a setup
TRIG-05269,ATOMIC_RB_TAP_EVENT,observation,6400,5,1,RB2-004679,diagnostic only -- an atomic event is NOT a setup
TRIG-05270,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6400,1,1,IFVG2-000367,diagnostic only -- an atomic event is NOT a setup
TRIG-05271,ATOMIC_RB_TAP_EVENT,observation,6404,1,1,RB2-002837,diagnostic only -- an atomic event is NOT a setup
TRIG-05272,ATOMIC_RB_TAP_EVENT,observation,6405,15,1,RB2-004934,diagnostic only -- an atomic event is NOT a setup
TRIG-05273,ATOMIC_RB_TAP_EVENT,observation,6405,1,1,RB2-002835,diagnostic only -- an atomic event is NOT a setup
TRIG-05274,ATOMIC_RB_TAP_EVENT,observation,6407,1,-1,RB2-002838,diagnostic only -- an atomic event is NOT a setup
TRIG-05275,ATOMIC_RB_TAP_EVENT,observation,6408,3,-1,RB2-004009,diagnostic only -- an atomic event is NOT a setup
TRIG-05276,ATOMIC_RB_TAP_EVENT,observation,6411,1,1,RB2-002839,diagnostic only -- an atomic event is NOT a setup
TRIG-05277,ATOMIC_RB_TAP_EVENT,observation,6415,5,-1,RB2-004680,diagnostic only -- an atomic event is NOT a setup
TRIG-05278,ATOMIC_RB_TAP_EVENT,observation,6416,1,-1,RB2-002840,diagnostic only -- an atomic event is NOT a setup
TRIG-05279,ATOMIC_RB_TAP_EVENT,observation,6417,3,-1,RB2-004010,diagnostic only -- an atomic event is NOT a setup
TRIG-05280,ATOMIC_RB_TAP_EVENT,observation,6417,1,-1,RB2-002841,diagnostic only -- an atomic event is NOT a setup
TRIG-05281,ATOMIC_RB_TAP_EVENT,observation,6420,60,1,RB2-005117,diagnostic only -- an atomic event is NOT a setup
TRIG-05282,ATOMIC_RB_TAP_EVENT,observation,6420,3,1,RB2-004011,diagnostic only -- an atomic event is NOT a setup
TRIG-05283,ATOMIC_RB_TAP_EVENT,observation,6420,1,1,RB2-002842,diagnostic only -- an atomic event is NOT a setup
TRIG-05284,ATOMIC_RB_TAP_EVENT,observation,6421,1,-1,RB2-002843,diagnostic only -- an atomic event is NOT a setup
TRIG-05285,ATOMIC_RB_TAP_EVENT,observation,6426,3,-1,RB2-004012,diagnostic only -- an atomic event is NOT a setup
TRIG-05286,ATOMIC_RB_TAP_EVENT,observation,6426,1,-1,RB2-002844,diagnostic only -- an atomic event is NOT a setup
TRIG-05287,ATOMIC_RB_TAP_EVENT,observation,6428,1,1,RB2-002846,diagnostic only -- an atomic event is NOT a setup
TRIG-05288,ATOMIC_RB_TAP_EVENT,observation,6429,3,1,RB2-004013,diagnostic only -- an atomic event is NOT a setup
TRIG-05289,ATOMIC_RB_TAP_EVENT,observation,6430,5,-1,RB2-004681,diagnostic only -- an atomic event is NOT a setup
TRIG-05290,ATOMIC_RB_TAP_EVENT,observation,6431,1,-1,RB2-002848,diagnostic only -- an atomic event is NOT a setup
TRIG-05291,ATOMIC_RB_TAP_EVENT,observation,6432,1,1,RB2-002845,diagnostic only -- an atomic event is NOT a setup
TRIG-05292,ATOMIC_RB_TAP_EVENT,observation,6435,15,-1,RB2-004936,diagnostic only -- an atomic event is NOT a setup
TRIG-05293,ATOMIC_RB_TAP_EVENT,observation,6435,3,-1,RB2-004014,diagnostic only -- an atomic event is NOT a setup
TRIG-05294,ATOMIC_RB_TAP_EVENT,observation,6435,1,1,RB2-002849,diagnostic only -- an atomic event is NOT a setup
TRIG-05295,ATOMIC_RB_TAP_EVENT,observation,6437,1,-1,RB2-002850,diagnostic only -- an atomic event is NOT a setup
TRIG-05296,ATOMIC_RB_TAP_EVENT,observation,6439,1,-1,RB2-002851,diagnostic only -- an atomic event is NOT a setup
TRIG-05297,ATOMIC_RB_TAP_EVENT,observation,6440,5,1,RB2-004682,diagnostic only -- an atomic event is NOT a setup
TRIG-05298,ATOMIC_RB_TAP_EVENT,observation,6440,1,-1,RB2-002847,diagnostic only -- an atomic event is NOT a setup
TRIG-05299,ATOMIC_RB_TAP_EVENT,observation,6443,1,-1,RB2-002852,diagnostic only -- an atomic event is NOT a setup
TRIG-05300,ATOMIC_RB_TAP_EVENT,observation,6446,1,1,RB2-002853,diagnostic only -- an atomic event is NOT a setup
TRIG-05301,ATOMIC_RB_TAP_EVENT,observation,6447,3,1,RB2-004015,diagnostic only -- an atomic event is NOT a setup
TRIG-05302,ATOMIC_RB_TAP_EVENT,observation,6447,1,-1,RB2-002854,diagnostic only -- an atomic event is NOT a setup
TRIG-05303,ATOMIC_RB_TAP_EVENT,observation,6449,1,1,RB2-002855,diagnostic only -- an atomic event is NOT a setup
TRIG-05304,ATOMIC_RB_TAP_EVENT,observation,6450,3,-1,RB2-004016,diagnostic only -- an atomic event is NOT a setup
TRIG-05305,ATOMIC_RB_TAP_EVENT,observation,6450,1,-1,RB2-002856,diagnostic only -- an atomic event is NOT a setup
TRIG-05306,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6451,1,1,IFVG2-000368,diagnostic only -- an atomic event is NOT a setup
TRIG-05307,ATOMIC_RB_TAP_EVENT,observation,6451,1,-1,RB2-002836,diagnostic only -- an atomic event is NOT a setup
TRIG-05308,ATOMIC_RB_TAP_EVENT,observation,6453,1,1,RB2-002857,diagnostic only -- an atomic event is NOT a setup
TRIG-05309,ATOMIC_RB_TAP_EVENT,observation,6455,5,1,RB2-004683,diagnostic only -- an atomic event is NOT a setup
TRIG-05310,ATOMIC_RB_TAP_EVENT,observation,6455,1,1,RB2-002858,diagnostic only -- an atomic event is NOT a setup
TRIG-05311,ATOMIC_RB_TAP_EVENT,observation,6456,1,-1,RB2-002859,diagnostic only -- an atomic event is NOT a setup
TRIG-05312,ATOMIC_RB_TAP_EVENT,observation,6459,3,-1,RB2-004018,diagnostic only -- an atomic event is NOT a setup
TRIG-05313,ATOMIC_RB_TAP_EVENT,observation,6460,1,-1,RB2-002861,diagnostic only -- an atomic event is NOT a setup
TRIG-05314,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6461,1,-1,IFVG2-000369,diagnostic only -- an atomic event is NOT a setup
TRIG-05315,ATOMIC_RB_TAP_EVENT,observation,6462,3,1,RB2-004017,diagnostic only -- an atomic event is NOT a setup
TRIG-05316,ATOMIC_RB_TAP_EVENT,observation,6463,1,-1,RB2-002862,diagnostic only -- an atomic event is NOT a setup
TRIG-05317,ATOMIC_RB_TAP_EVENT,observation,6464,1,-1,RB2-002863,diagnostic only -- an atomic event is NOT a setup
TRIG-05318,ATOMIC_RB_TAP_EVENT,observation,6465,15,-1,RB2-004935,diagnostic only -- an atomic event is NOT a setup
TRIG-05319,ATOMIC_RB_TAP_EVENT,observation,6465,1,1,RB2-002864,diagnostic only -- an atomic event is NOT a setup
TRIG-05320,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6467,1,1,IFVG2-000370,diagnostic only -- an atomic event is NOT a setup
TRIG-05321,ATOMIC_RB_TAP_EVENT,observation,6467,1,-1,RB2-002865,diagnostic only -- an atomic event is NOT a setup
TRIG-05322,ATOMIC_RB_TAP_EVENT,observation,6468,3,-1,RB2-004019,diagnostic only -- an atomic event is NOT a setup
TRIG-05323,ATOMIC_RB_TAP_EVENT,observation,6469,1,-1,RB2-002866,diagnostic only -- an atomic event is NOT a setup
TRIG-05324,ATOMIC_RB_TAP_EVENT,observation,6470,5,-1,RB2-004684,diagnostic only -- an atomic event is NOT a setup
TRIG-05325,ATOMIC_RB_TAP_EVENT,observation,6470,1,-1,RB2-002860,diagnostic only -- an atomic event is NOT a setup
TRIG-05326,ATOMIC_RB_TAP_EVENT,observation,6471,3,-1,RB2-004020,diagnostic only -- an atomic event is NOT a setup
TRIG-05327,ATOMIC_RB_TAP_EVENT,observation,6471,1,-1,RB2-002868,diagnostic only -- an atomic event is NOT a setup
TRIG-05328,ATOMIC_RB_TAP_EVENT,observation,6472,1,1,RB2-002869,diagnostic only -- an atomic event is NOT a setup
TRIG-05329,ATOMIC_RB_TAP_EVENT,observation,6473,1,-1,RB2-002870,diagnostic only -- an atomic event is NOT a setup
TRIG-05330,ATOMIC_RB_TAP_EVENT,observation,6474,3,-1,RB2-004021,diagnostic only -- an atomic event is NOT a setup
TRIG-05331,ATOMIC_RB_TAP_EVENT,observation,6474,1,-1,RB2-002871,diagnostic only -- an atomic event is NOT a setup
TRIG-05332,ATOMIC_RB_TAP_EVENT,observation,6475,1,1,RB2-002872,diagnostic only -- an atomic event is NOT a setup
TRIG-05333,ATOMIC_RB_TAP_EVENT,observation,6477,3,-1,RB2-004022,diagnostic only -- an atomic event is NOT a setup
TRIG-05334,ATOMIC_RB_TAP_EVENT,observation,6478,1,1,RB2-002874,diagnostic only -- an atomic event is NOT a setup
TRIG-05335,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6479,1,1,IFVG2-000371,diagnostic only -- an atomic event is NOT a setup
TRIG-05336,ATOMIC_RB_TAP_EVENT,observation,6479,1,-1,RB2-002873,diagnostic only -- an atomic event is NOT a setup
TRIG-05337,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6480,60,1,IFVG2-000656,diagnostic only -- an atomic event is NOT a setup
TRIG-05338,ATOMIC_RB_TAP_EVENT,observation,6480,60,-1,RB2-005119,diagnostic only -- an atomic event is NOT a setup
TRIG-05339,ATOMIC_RB_TAP_EVENT,observation,6480,30,-1,RB2-005062,diagnostic only -- an atomic event is NOT a setup
TRIG-05340,ATOMIC_RB_TAP_EVENT,observation,6480,5,-1,RB2-004685,diagnostic only -- an atomic event is NOT a setup
TRIG-05341,ATOMIC_RB_TAP_EVENT,observation,6480,3,1,RB2-004023,diagnostic only -- an atomic event is NOT a setup
TRIG-05342,ATOMIC_RB_TAP_EVENT,observation,6481,1,1,RB2-002875,diagnostic only -- an atomic event is NOT a setup
TRIG-05343,ATOMIC_RB_TAP_EVENT,observation,6482,1,-1,RB2-002876,diagnostic only -- an atomic event is NOT a setup
TRIG-05344,ATOMIC_RB_TAP_EVENT,observation,6484,1,1,RB2-002877,diagnostic only -- an atomic event is NOT a setup
TRIG-05345,ATOMIC_RB_TAP_EVENT,observation,6485,5,1,RB2-004686,diagnostic only -- an atomic event is NOT a setup
TRIG-05346,ATOMIC_RB_TAP_EVENT,observation,6487,1,-1,RB2-002878,diagnostic only -- an atomic event is NOT a setup
TRIG-05347,ATOMIC_RB_TAP_EVENT,observation,6489,3,1,RB2-004024,diagnostic only -- an atomic event is NOT a setup
TRIG-05348,ATOMIC_RB_TAP_EVENT,observation,6489,3,1,RB2-004025,diagnostic only -- an atomic event is NOT a setup
TRIG-05349,ATOMIC_RB_TAP_EVENT,observation,6492,1,1,RB2-002879,diagnostic only -- an atomic event is NOT a setup
TRIG-05350,ATOMIC_RB_TAP_EVENT,observation,6494,1,1,RB2-002880,diagnostic only -- an atomic event is NOT a setup
TRIG-05351,ATOMIC_RB_TAP_EVENT,observation,6495,15,-1,RB2-004937,diagnostic only -- an atomic event is NOT a setup
TRIG-05352,ATOMIC_RB_TAP_EVENT,observation,6496,1,1,RB2-002881,diagnostic only -- an atomic event is NOT a setup
TRIG-05353,ATOMIC_RB_TAP_EVENT,observation,6497,1,1,RB2-002882,diagnostic only -- an atomic event is NOT a setup
TRIG-05354,ATOMIC_RB_TAP_EVENT,observation,6499,1,1,RB2-002883,diagnostic only -- an atomic event is NOT a setup
TRIG-05355,ATOMIC_RB_TAP_EVENT,observation,6500,5,1,RB2-004687,diagnostic only -- an atomic event is NOT a setup
TRIG-05356,ATOMIC_RB_TAP_EVENT,observation,6500,1,1,RB2-002867,diagnostic only -- an atomic event is NOT a setup
TRIG-05357,ATOMIC_RB_TAP_EVENT,observation,6501,3,1,RB2-004026,diagnostic only -- an atomic event is NOT a setup
TRIG-05358,ATOMIC_RB_TAP_EVENT,observation,6504,1,-1,RB2-002885,diagnostic only -- an atomic event is NOT a setup
TRIG-05359,ATOMIC_RB_TAP_EVENT,observation,6505,1,-1,RB2-002884,diagnostic only -- an atomic event is NOT a setup
TRIG-05360,ATOMIC_RB_TAP_EVENT,observation,6506,1,1,RB2-002886,diagnostic only -- an atomic event is NOT a setup
TRIG-05361,ATOMIC_RB_TAP_EVENT,observation,6506,1,1,RB2-002887,diagnostic only -- an atomic event is NOT a setup
TRIG-05362,ATOMIC_RB_TAP_EVENT,observation,6507,3,1,RB2-004027,diagnostic only -- an atomic event is NOT a setup
TRIG-05363,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6508,1,1,IFVG2-000372,diagnostic only -- an atomic event is NOT a setup
TRIG-05364,ATOMIC_RB_TAP_EVENT,observation,6510,30,-1,RB2-005063,diagnostic only -- an atomic event is NOT a setup
TRIG-05365,ATOMIC_RB_TAP_EVENT,observation,6510,5,1,RB2-004688,diagnostic only -- an atomic event is NOT a setup
TRIG-05366,ATOMIC_RB_TAP_EVENT,observation,6510,1,1,RB2-002890,diagnostic only -- an atomic event is NOT a setup
TRIG-05367,ATOMIC_RB_TAP_EVENT,observation,6513,3,1,RB2-003984,diagnostic only -- an atomic event is NOT a setup
TRIG-05368,ATOMIC_RB_TAP_EVENT,observation,6513,3,-1,RB2-004028,diagnostic only -- an atomic event is NOT a setup
TRIG-05369,ATOMIC_IFVG_ACTIVATION_EVENT,observation,6513,1,-1,IFVG2-000373,diagnostic only -- an atomic event is NOT a setup
TRIG-05370,ATOMIC_RB_TAP_EVENT,observation,6513,1,1,RB2-002888,diagnostic only -- an atomic event is NOT a setup
