episode_id,role,structure_id
EP-02051,target:NEAREST_VALID_STRUCTURE,RB2-002665
EP-02051,target:BRANCH_SEMANTIC_TARGET,RB2-002665
EP-02051,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002665
EP-02052,context/component,RB2-002663
EP-02053,context/component,FVG2-000691
EP-02053,target:NEAREST_VALID_STRUCTURE,RB2-002659
EP-02053,target:BRANCH_SEMANTIC_TARGET,FVG2-001029
EP-02053,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001029
EP-02054,context/component,RB2-002668
EP-02054,target:NEAREST_VALID_STRUCTURE,RB2-004026
EP-02054,target:BRANCH_SEMANTIC_TARGET,FVG2-000689
EP-02054,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000689
EP-02055,context/component,RB2-004725
EP-02055,target:NEAREST_VALID_STRUCTURE,RB2-004026
EP-02055,target:BRANCH_SEMANTIC_TARGET,FVG2-000689
EP-02055,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001196
EP-02056,context/component,IFVG2-000354
EP-02056,target:NEAREST_VALID_STRUCTURE,RB2-004721
EP-02056,target:BRANCH_SEMANTIC_TARGET,RB2-002654
EP-02056,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002654
EP-02057,context/component,RB2-002669
EP-02057,target:NEAREST_VALID_STRUCTURE,RB2-004721
EP-02057,target:BRANCH_SEMANTIC_TARGET,RB2-002654
EP-02057,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002654
EP-02058,context/component,IFVG2-000355
EP-02058,target:NEAREST_VALID_STRUCTURE,RB2-002665
EP-02058,target:BRANCH_SEMANTIC_TARGET,RB2-004030
EP-02058,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004030
EP-02059,context/component,IFVG2-000355
EP-02059,target:NEAREST_VALID_STRUCTURE,RB2-002664
EP-02059,target:BRANCH_SEMANTIC_TARGET,RB2-002664
EP-02059,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002664
EP-02060,context/component,IFVG2-000531
EP-02060,context/component,RB2-002674
EP-02060,target:NEAREST_VALID_STRUCTURE,RB2-002675
EP-02060,target:BRANCH_SEMANTIC_TARGET,RB2-002675
EP-02060,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004033
EP-02061,context/component,IFVG2-000532
EP-02061,target:NEAREST_VALID_STRUCTURE,RB2-002675
EP-02061,target:BRANCH_SEMANTIC_TARGET,RB2-002675
EP-02061,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004033
EP-02062,context/component,FVG2-001197
EP-02062,target:NEAREST_VALID_STRUCTURE,RB2-002659
EP-02062,target:BRANCH_SEMANTIC_TARGET,RB2-002676
EP-02062,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000603
EP-02063,context/component,IFVG2-000602
EP-02064,context/component,IFVG2-000356
EP-02064,target:NEAREST_VALID_STRUCTURE,RB2-002659
EP-02064,target:BRANCH_SEMANTIC_TARGET,RB2-002676
EP-02064,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002676
EP-02065,context/component,RB2-002675
EP-02065,target:NEAREST_VALID_STRUCTURE,RB2-002659
EP-02065,target:BRANCH_SEMANTIC_TARGET,RB2-002676
EP-02065,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002676
EP-02066,context/component,IFVG2-000356
EP-02067,context/component,RB2-004033
EP-02067,target:NEAREST_VALID_STRUCTURE,RB2-002663
EP-02067,target:BRANCH_SEMANTIC_TARGET,RB2-002663
EP-02067,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000531
EP-02068,context/component,IFVG2-000531
EP-02068,context/component,RB2-004034
EP-02068,target:NEAREST_VALID_STRUCTURE,RB2-002677
EP-02068,target:BRANCH_SEMANTIC_TARGET,RB2-002677
EP-02068,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004033
EP-02069,context/component,IFVG2-000532
EP-02069,target:NEAREST_VALID_STRUCTURE,RB2-002677
EP-02069,target:BRANCH_SEMANTIC_TARGET,RB2-002677
EP-02069,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004033
EP-02070,context/component,IFVG2-000357
EP-02070,target:NEAREST_VALID_STRUCTURE,RB2-002675
EP-02070,target:BRANCH_SEMANTIC_TARGET,RB2-002675
EP-02070,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002675
EP-02071,context/component,RB2-002679
EP-02071,target:NEAREST_VALID_STRUCTURE,RB2-002675
EP-02071,target:BRANCH_SEMANTIC_TARGET,RB2-002675
EP-02071,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002675
EP-02072,context/component,IFVG2-000357
EP-02073,context/component,IFVG2-000603
EP-02074,context/component,RB2-002683
EP-02075,context/component,RB2-004981
EP-02075,target:NEAREST_VALID_STRUCTURE,RB2-002675
EP-02075,target:BRANCH_SEMANTIC_TARGET,RB2-002675
EP-02076,context/component,RB2-002694
EP-02077,context/component,RB2-002697
EP-02077,target:NEAREST_VALID_STRUCTURE,RB2-002693
EP-02077,target:BRANCH_SEMANTIC_TARGET,RB2-002693
EP-02077,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002693
EP-02078,context/component,RB2-002700
EP-02078,target:NEAREST_VALID_STRUCTURE,RB2-002701
EP-02078,target:BRANCH_SEMANTIC_TARGET,RB2-002701
EP-02078,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002701
EP-02079,context/component,RB2-002703
EP-02079,target:NEAREST_VALID_STRUCTURE,RB2-002704
EP-02079,target:BRANCH_SEMANTIC_TARGET,RB2-002704
EP-02079,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002704
EP-02080,context/component,IFVG2-000533
EP-02080,target:NEAREST_VALID_STRUCTURE,RB2-002700
EP-02080,target:BRANCH_SEMANTIC_TARGET,RB2-002700
EP-02080,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001032
EP-02081,context/component,RB2-004729
EP-02081,target:NEAREST_VALID_STRUCTURE,FVG2-001032
EP-02081,target:BRANCH_SEMANTIC_TARGET,FVG2-001032
EP-02081,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001248
EP-02082,context/component,IFVG2-000358
EP-02082,target:NEAREST_VALID_STRUCTURE,RB2-002697
EP-02082,target:BRANCH_SEMANTIC_TARGET,RB2-002697
EP-02082,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002697
EP-02083,context/component,IFVG2-000359
EP-02083,target:NEAREST_VALID_STRUCTURE,RB2-004035
EP-02083,target:BRANCH_SEMANTIC_TARGET,RB2-004035
EP-02083,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004035
EP-02084,context/component,RB2-004042
EP-02084,context/component,RB2-004982
EP-02084,target:NEAREST_VALID_STRUCTURE,FVG2-001034
EP-02084,target:BRANCH_SEMANTIC_TARGET,IFVG2-000534
EP-02084,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001248
EP-02085,context/component,FVG2-000699
EP-02085,context/component,IFVG2-000359
EP-02085,target:NEAREST_VALID_STRUCTURE,FVG2-001248
EP-02085,target:BRANCH_SEMANTIC_TARGET,FVG2-001248
EP-02085,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001248
EP-02086,context/component,RB2-002714
EP-02086,target:NEAREST_VALID_STRUCTURE,RB2-002689
EP-02086,target:BRANCH_SEMANTIC_TARGET,RB2-002689
EP-02086,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002689
EP-02087,context/component,FVG2-000700
EP-02087,target:NEAREST_VALID_STRUCTURE,RB2-002662
EP-02087,target:BRANCH_SEMANTIC_TARGET,IFVG2-000357
EP-02087,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000357
EP-02088,context/component,IFVG2-000535
EP-02088,target:NEAREST_VALID_STRUCTURE,RB2-004726
EP-02088,target:BRANCH_SEMANTIC_TARGET,FVG2-001290
EP-02088,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001290
EP-02089,context/component,FVG2-000702
EP-02089,target:NEAREST_VALID_STRUCTURE,FVG2-001290
EP-02089,target:BRANCH_SEMANTIC_TARGET,FVG2-001290
EP-02089,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001290
EP-02090,context/component,RB2-002718
EP-02090,target:NEAREST_VALID_STRUCTURE,FVG2-001290
EP-02090,target:BRANCH_SEMANTIC_TARGET,FVG2-001290
EP-02090,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001290
EP-02091,context/component,RB2-004733
EP-02091,target:NEAREST_VALID_STRUCTURE,RB2-004041
EP-02091,target:BRANCH_SEMANTIC_TARGET,RB2-004045
EP-02091,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001199
EP-02092,context/component,IFVG2-000360
EP-02092,target:NEAREST_VALID_STRUCTURE,RB2-004041
EP-02092,target:BRANCH_SEMANTIC_TARGET,RB2-004045
EP-02092,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004045
EP-02093,context/component,RB2-002725
EP-02093,target:NEAREST_VALID_STRUCTURE,RB2-004041
EP-02093,target:BRANCH_SEMANTIC_TARGET,RB2-004045
EP-02093,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004045
EP-02094,context/component,IFVG2-000536
EP-02094,target:NEAREST_VALID_STRUCTURE,RB2-002693
EP-02094,target:BRANCH_SEMANTIC_TARGET,RB2-002714
EP-02094,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000533
EP-02095,context/component,IFVG2-000361
EP-02095,context/component,RB2-002728
EP-02095,target:NEAREST_VALID_STRUCTURE,RB2-002693
EP-02095,target:BRANCH_SEMANTIC_TARGET,RB2-002714
EP-02095,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002714
EP-02096,context/component,IFVG2-000361
EP-02096,target:NEAREST_VALID_STRUCTURE,FVG2-001033
EP-02096,target:BRANCH_SEMANTIC_TARGET,IFVG2-000533
EP-02096,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000533
EP-02097,context/component,FVG2-001200
EP-02097,context/component,IFVG2-000535
EP-02097,target:NEAREST_VALID_STRUCTURE,RB2-002691
EP-02097,target:BRANCH_SEMANTIC_TARGET,RB2-002691
EP-02097,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004728
EP-02098,context/component,IFVG2-000536
EP-02098,target:NEAREST_VALID_STRUCTURE,FVG2-000698
EP-02098,target:BRANCH_SEMANTIC_TARGET,FVG2-000698
EP-02098,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004729
EP-02099,context/component,IFVG2-000537
EP-02099,target:NEAREST_VALID_STRUCTURE,FVG2-000698
EP-02099,target:BRANCH_SEMANTIC_TARGET,FVG2-000698
EP-02099,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004729
EP-02100,context/component,FVG2-000698
EP-02100,target:NEAREST_VALID_STRUCTURE,RB2-004035
EP-02100,target:BRANCH_SEMANTIC_TARGET,RB2-004035
EP-02100,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004035
EP-02101,context/component,IFVG2-000362
EP-02101,target:NEAREST_VALID_STRUCTURE,RB2-002708
EP-02101,target:BRANCH_SEMANTIC_TARGET,RB2-002709
EP-02101,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002709
EP-02102,context/component,RB2-005098
EP-02102,target:NEAREST_VALID_STRUCTURE,FVG2-000698
EP-02102,target:BRANCH_SEMANTIC_TARGET,FVG2-000698
EP-02103,context/component,RB2-002709
EP-02103,target:NEAREST_VALID_STRUCTURE,FVG2-000699
EP-02103,target:BRANCH_SEMANTIC_TARGET,RB2-002730
EP-02103,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002730
EP-02104,context/component,RB2-002741
EP-02105,context/component,IFVG2-000626
EP-02106,context/component,IFVG2-000363
EP-02106,target:NEAREST_VALID_STRUCTURE,RB2-002702
EP-02106,target:BRANCH_SEMANTIC_TARGET,RB2-002702
EP-02106,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002702
EP-02107,context/component,RB2-002744
EP-02107,target:NEAREST_VALID_STRUCTURE,FVG2-001034
EP-02107,target:BRANCH_SEMANTIC_TARGET,IFVG2-000534
EP-02107,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000534
EP-02108,context/component,RB2-002745
EP-02108,target:NEAREST_VALID_STRUCTURE,FVG2-000698
EP-02108,target:BRANCH_SEMANTIC_TARGET,FVG2-000698
EP-02108,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000698
EP-02109,context/component,IFVG2-000538
EP-02110,context/component,RB2-004048
EP-02111,context/component,IFVG2-000364
EP-02111,target:NEAREST_VALID_STRUCTURE,RB2-002731
EP-02111,target:BRANCH_SEMANTIC_TARGET,RB2-002699
EP-02111,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002699
EP-02112,context/component,FVG2-000706
EP-02112,context/component,IFVG2-000364
EP-02112,context/component,RB2-002748
EP-02112,target:NEAREST_VALID_STRUCTURE,FVG2-000695
EP-02112,target:BRANCH_SEMANTIC_TARGET,FVG2-000695
EP-02112,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000695
EP-02113,context/component,IFVG2-000365
EP-02114,context/component,RB2-002751
EP-02114,target:NEAREST_VALID_STRUCTURE,RB2-002752
EP-02114,target:BRANCH_SEMANTIC_TARGET,RB2-002752
EP-02114,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002752
EP-02115,context/component,IFVG2-000365
EP-02116,context/component,RB2-002755
EP-02116,target:NEAREST_VALID_STRUCTURE,RB2-002753
EP-02116,target:BRANCH_SEMANTIC_TARGET,RB2-002753
EP-02116,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002753
EP-02117,context/component,IFVG2-000366
EP-02118,context/component,RB2-002757
EP-02118,target:NEAREST_VALID_STRUCTURE,RB2-002752
EP-02118,target:BRANCH_SEMANTIC_TARGET,RB2-002756
EP-02118,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002756
EP-02119,context/component,RB2-002758
EP-02119,target:NEAREST_VALID_STRUCTURE,RB2-004051
EP-02119,target:BRANCH_SEMANTIC_TARGET,RB2-004051
EP-02119,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004051
EP-02120,context/component,RB2-004050
EP-02120,target:NEAREST_VALID_STRUCTURE,RB2-002760
EP-02120,target:BRANCH_SEMANTIC_TARGET,RB2-002760
EP-02121,context/component,RB2-002760
EP-02121,target:NEAREST_VALID_STRUCTURE,RB2-004984
EP-02121,target:BRANCH_SEMANTIC_TARGET,RB2-002761
EP-02121,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002761
EP-02122,context/component,FVG2-000710
EP-02122,target:NEAREST_VALID_STRUCTURE,RB2-004042
EP-02122,target:BRANCH_SEMANTIC_TARGET,RB2-002751
EP-02122,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002751
EP-02123,context/component,RB2-002767
EP-02123,target:NEAREST_VALID_STRUCTURE,RB2-004051
EP-02123,target:BRANCH_SEMANTIC_TARGET,RB2-004051
EP-02123,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004051
EP-02124,context/component,RB2-002774
EP-02125,context/component,RB2-004057
EP-02125,target:NEAREST_VALID_STRUCTURE,RB2-002777
EP-02125,target:BRANCH_SEMANTIC_TARGET,RB2-002777
EP-02126,context/component,RB2-002776
EP-02126,target:NEAREST_VALID_STRUCTURE,RB2-002775
EP-02126,target:BRANCH_SEMANTIC_TARGET,RB2-002775
EP-02126,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002775
EP-02127,context/component,RB2-002777
EP-02127,target:NEAREST_VALID_STRUCTURE,FVG2-000712
EP-02127,target:BRANCH_SEMANTIC_TARGET,FVG2-000712
EP-02127,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000712
EP-02128,context/component,RB2-002782
EP-02128,target:NEAREST_VALID_STRUCTURE,RB2-004059
EP-02128,target:BRANCH_SEMANTIC_TARGET,RB2-004059
EP-02128,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004059
EP-02129,context/component,IFVG2-000367
EP-02129,context/component,RB2-002783
EP-02130,context/component,RB2-004059
EP-02130,target:NEAREST_VALID_STRUCTURE,RB2-002775
EP-02130,target:BRANCH_SEMANTIC_TARGET,RB2-002784
EP-02130,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004058
EP-02131,context/component,FVG2-000716
EP-02131,context/component,IFVG2-000368
EP-02131,target:NEAREST_VALID_STRUCTURE,RB2-002781
EP-02131,target:BRANCH_SEMANTIC_TARGET,RB2-002781
EP-02131,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002781
EP-02132,context/component,IFVG2-000367
EP-02132,target:NEAREST_VALID_STRUCTURE,RB2-002789
EP-02132,target:BRANCH_SEMANTIC_TARGET,RB2-002775
EP-02132,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002775
EP-02133,context/component,IFVG2-000368
EP-02133,context/component,RB2-002792
EP-02133,target:NEAREST_VALID_STRUCTURE,RB2-002776
EP-02133,target:BRANCH_SEMANTIC_TARGET,RB2-002776
EP-02133,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002776
EP-02134,context/component,RB2-002793
EP-02134,target:NEAREST_VALID_STRUCTURE,RB2-002789
EP-02134,target:BRANCH_SEMANTIC_TARGET,RB2-002775
EP-02134,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002775
EP-02135,context/component,RB2-004064
EP-02135,target:NEAREST_VALID_STRUCTURE,RB2-004740
EP-02135,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02135,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004057
EP-02136,context/component,IFVG2-000369
EP-02136,target:NEAREST_VALID_STRUCTURE,RB2-002781
EP-02136,target:BRANCH_SEMANTIC_TARGET,FVG2-000717
EP-02136,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000717
EP-02137,context/component,FVG2-000717
EP-02137,target:NEAREST_VALID_STRUCTURE,FVG2-000718
EP-02137,target:BRANCH_SEMANTIC_TARGET,IFVG2-000369
EP-02137,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000369
EP-02138,context/component,IFVG2-000369
EP-02138,target:NEAREST_VALID_STRUCTURE,RB2-002797
EP-02138,target:BRANCH_SEMANTIC_TARGET,RB2-002797
EP-02138,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002797
EP-02139,context/component,RB2-002798
EP-02139,target:NEAREST_VALID_STRUCTURE,RB2-002794
EP-02139,target:BRANCH_SEMANTIC_TARGET,RB2-002794
EP-02139,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002794
EP-02140,context/component,FVG2-001202
EP-02140,target:NEAREST_VALID_STRUCTURE,RB2-004740
EP-02140,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02140,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001201
EP-02141,context/component,RB2-002796
EP-02141,target:NEAREST_VALID_STRUCTURE,RB2-002802
EP-02141,target:BRANCH_SEMANTIC_TARGET,RB2-002802
EP-02141,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002802
EP-02142,context/component,RB2-004065
EP-02142,target:NEAREST_VALID_STRUCTURE,RB2-004066
EP-02142,target:BRANCH_SEMANTIC_TARGET,RB2-002795
EP-02142,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004067
EP-02143,context/component,RB2-004745
EP-02143,target:NEAREST_VALID_STRUCTURE,RB2-002771
EP-02143,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02143,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001201
EP-02144,context/component,FVG2-000719
EP-02144,context/component,IFVG2-000370
EP-02144,target:NEAREST_VALID_STRUCTURE,RB2-004740
EP-02144,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02144,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002772
EP-02145,context/component,RB2-002801
EP-02145,target:NEAREST_VALID_STRUCTURE,RB2-004740
EP-02145,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02145,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002772
EP-02146,context/component,IFVG2-000371
EP-02146,target:NEAREST_VALID_STRUCTURE,FVG2-000718
EP-02146,target:BRANCH_SEMANTIC_TARGET,FVG2-000718
EP-02146,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000718
EP-02147,context/component,RB2-004067
EP-02147,target:NEAREST_VALID_STRUCTURE,RB2-004740
EP-02147,target:BRANCH_SEMANTIC_TARGET,RB2-002772
EP-02147,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004057
EP-02148,context/component,IFVG2-000627
EP-02148,target:NEAREST_VALID_STRUCTURE,RB2-002764
EP-02148,target:BRANCH_SEMANTIC_TARGET,RB2-002764
EP-02148,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004985
EP-02149,context/component,RB2-002807
EP-02149,target:NEAREST_VALID_STRUCTURE,RB2-002764
EP-02149,target:BRANCH_SEMANTIC_TARGET,RB2-002764
EP-02149,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002764
EP-02150,context/component,IFVG2-000372
EP-02150,target:NEAREST_VALID_STRUCTURE,RB2-002796
EP-02150,target:BRANCH_SEMANTIC_TARGET,IFVG2-000370
EP-02150,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000370
EP-02151,context/component,FVG2-000720
EP-02151,context/component,FVG2-001041
EP-02151,target:NEAREST_VALID_STRUCTURE,RB2-005100
EP-02151,target:BRANCH_SEMANTIC_TARGET,RB2-005100
EP-02151,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005100
EP-02152,context/component,IFVG2-000372
EP-02153,context/component,RB2-002808
EP-02153,target:NEAREST_VALID_STRUCTURE,RB2-002810
EP-02153,target:BRANCH_SEMANTIC_TARGET,RB2-002810
EP-02153,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002810
EP-02154,context/component,IFVG2-000373
EP-02154,target:NEAREST_VALID_STRUCTURE,RB2-005100
EP-02154,target:BRANCH_SEMANTIC_TARGET,RB2-005100
EP-02154,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005100
EP-02155,context/component,RB2-002810
EP-02155,target:NEAREST_VALID_STRUCTURE,FVG2-000709
EP-02155,target:BRANCH_SEMANTIC_TARGET,FVG2-000709
EP-02155,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000709
EP-02156,context/component,RB2-004070
EP-02156,target:NEAREST_VALID_STRUCTURE,RB2-005100
EP-02156,target:BRANCH_SEMANTIC_TARGET,RB2-005100
EP-02156,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005100
EP-02157,context/component,RB2-002811
EP-02157,target:NEAREST_VALID_STRUCTURE,RB2-002774
EP-02157,target:BRANCH_SEMANTIC_TARGET,RB2-002807
EP-02157,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002807
EP-02158,context/component,RB2-002814
EP-02158,target:NEAREST_VALID_STRUCTURE,RB2-002761
EP-02158,target:BRANCH_SEMANTIC_TARGET,RB2-002761
EP-02158,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002761
EP-02159,context/component,IFVG2-000604
EP-02159,context/component,RB2-004749
EP-02159,target:NEAREST_VALID_STRUCTURE,RB2-002754
EP-02159,target:BRANCH_SEMANTIC_TARGET,RB2-004985
EP-02159,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004985
EP-02160,context/component,RB2-004055
EP-02160,target:NEAREST_VALID_STRUCTURE,RB2-002812
EP-02160,target:BRANCH_SEMANTIC_TARGET,RB2-002812
EP-02160,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000604
EP-02161,context/component,RB2-002822
EP-02161,target:NEAREST_VALID_STRUCTURE,RB2-002697
EP-02161,target:BRANCH_SEMANTIC_TARGET,RB2-004055
EP-02161,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004055
EP-02162,context/component,RB2-004072
EP-02162,target:NEAREST_VALID_STRUCTURE,FVG2-000706
EP-02162,target:BRANCH_SEMANTIC_TARGET,IFVG2-000365
EP-02162,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000538
EP-02163,context/component,IFVG2-000374
EP-02164,context/component,FVG2-000724
EP-02164,target:NEAREST_VALID_STRUCTURE,RB2-002733
EP-02164,target:BRANCH_SEMANTIC_TARGET,RB2-002733
EP-02164,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002733
EP-02165,context/component,IFVG2-000627
EP-02165,context/component,RB2-004989
EP-02165,target:NEAREST_VALID_STRUCTURE,FVG2-001199
EP-02165,target:BRANCH_SEMANTIC_TARGET,FVG2-001032
EP-02165,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001248
EP-02166,context/component,IFVG2-000628
EP-02166,target:NEAREST_VALID_STRUCTURE,FVG2-001199
EP-02166,target:BRANCH_SEMANTIC_TARGET,FVG2-001032
EP-02166,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001248
EP-02167,context/component,RB2-002826
EP-02167,target:NEAREST_VALID_STRUCTURE,FVG2-001199
EP-02167,target:BRANCH_SEMANTIC_TARGET,FVG2-001032
EP-02167,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001032
EP-02168,context/component,RB2-002727
EP-02168,target:NEAREST_VALID_STRUCTURE,RB2-004983
EP-02168,target:BRANCH_SEMANTIC_TARGET,RB2-004983
EP-02168,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004983
EP-02169,context/component,IFVG2-000375
EP-02169,target:NEAREST_VALID_STRUCTURE,RB2-002713
EP-02169,target:BRANCH_SEMANTIC_TARGET,RB2-002713
EP-02169,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002713
EP-02170,context/component,IFVG2-000376
EP-02170,context/component,RB2-002831
EP-02170,target:NEAREST_VALID_STRUCTURE,FVG2-000706
EP-02170,target:BRANCH_SEMANTIC_TARGET,FVG2-000706
