candidate_id,source_branch_id,source_episode_id,trigger_event_id,direction,entry_mode,continuation_or_fade,trigger_family,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,stop_anchor_type,stop_anchor_object_id,target_anchor_type,target_anchor_object_id,parent_fvg_id,effective_sample,shrunk_expected_R,qualification,outcome
GNC-000069,GBR-000095,GEP-000025,EVT-0000184,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,33,22979.75,22977.25,22981.0,0.5,0.5,failed_break_boundary,LVL-000078,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000071,GBR-000055,GEP-000017,EVT-0000188,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22994.375,22996.75,22991.5,1.2105,1.0,fvg_boundary,FVG-000006,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000072,GBR-000065,GEP-000018,EVT-0000190,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22991.75,22992.25,22990.75,2.0,1.0,fvg_boundary,FVG-000007,opposing_liquidity,LVL-000074,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000073,GBR-000100,GEP-000027,EVT-0000191,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22983.5,22986.5,22981.0,0.8333,0.8333,fvg_boundary,FVG-000010,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000074,GBR-000101,GEP-000027,EVT-0000192,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22984.75,22986.5,22981.0,2.1429,1.0,fvg_boundary,FVG-000010,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000075,GBR-000102,GEP-000027,EVT-0000193,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22984.75,22986.5,22981.0,2.1429,1.0,fvg_boundary,FVG-000010,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000076,GBR-000103,GEP-000027,EVT-0000194,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,34,22986.0,22986.5,22981.0,10.0,1.0,fvg_boundary,FVG-000010,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000077,GBR-000104,GEP-000028,EVT-0000209,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,34,22988.5,22993.75,22981.0,1.4286,1.0,swept_extreme,LVL-000079,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000078,GBR-000098,GEP-000026,EVT-0000212,short,retest,fade,ifvg_retest,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> BEARISH_IFVG_FIRST_TOUCH -> RETEST_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,34,22985.25,22986.5,22981.0,3.4,1.0,ifvg_invalidation_boundary,IFVG-000006,opposing_liquidity,LVL-000077,FVG-000009,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000084,GBR-000106,GEP-000028,EVT-0000224,long,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,35,22988.75,22986.25,22990.75,0.8,0.8,structural_extreme_fallback,LVL-000079,opposing_liquidity,LVL-000074,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000086,GBR-000056,GEP-000017,EVT-0000227,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,36,22994.375,22996.75,22991.5,1.2105,1.0,fvg_boundary,FVG-000006,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000088,GBR-000086,GEP-000016,EVT-0000238,short,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_ABOVE -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,36,22994.75,22995.25,22991.5,6.5,1.0,swept_extreme,LVL-000074,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000089,GBR-000105,GEP-000028,EVT-0000242,short,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,36,22994.75,22995.25,22991.5,6.5,1.0,swept_extreme,LVL-000079,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000090,GBR-000108,GEP-000028,EVT-0000242,short,formation_close,fade,break_failed_fade,SWING_HIGH_BREAK -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_SHORT_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,36,22994.75,22995.25,22991.5,6.5,1.0,failed_break_boundary,LVL-000079,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000091,GBR-000119,GEP-000032,EVT-0000246,long,formation_close,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> FORMATION_CLOSE_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,36,22994.75,22988.5,23001.25,1.04,1.0,ifvg_invalidation_boundary,IFVG-000008,opposing_liquidity,LVL-000075,FVG-000007,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000092,GBR-000120,GEP-000032,EVT-0000246,long,next_bar,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> NEXT_BAR_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,37,22994.5,22988.5,23001.25,1.125,1.0,ifvg_invalidation_boundary,IFVG-000008,opposing_liquidity,LVL-000075,FVG-000007,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000093,GBR-000057,GEP-000017,EVT-0000248,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,37,22996.25,22996.75,22991.5,9.5,1.0,fvg_boundary,FVG-000006,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000094,GBR-000087,GEP-000016,EVT-0000251,long,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_ABOVE -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,37,22995.25,22990.25,23001.25,1.2,1.0,structural_extreme_fallback,LVL-000074,opposing_liquidity,LVL-000075,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000096,GBR-000121,GEP-000032,EVT-0000257,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,37,22991.75,22988.5,23001.25,2.9231,1.0,ifvg_invalidation_boundary,IFVG-000008,opposing_liquidity,LVL-000075,FVG-000007,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000097,GBR-000123,GEP-000033,EVT-0000260,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,38,22991.75,22990.0,23001.25,5.4286,1.0,fvg_boundary,FVG-000012,opposing_liquidity,LVL-000075,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000100,GBR-000126,GEP-000033,EVT-0000285,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,40,22990.5,22990.0,22991.5,2.0,1.0,fvg_boundary,FVG-000012,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000104,GBR-000131,GEP-000035,EVT-0000312,short,retest,fade,ifvg_retest,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> BEARISH_IFVG_FIRST_TOUCH -> RETEST_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,41,22990.5,22992.25,22988.25,1.2857,1.0,ifvg_invalidation_boundary,IFVG-000009,opposing_liquidity,LVL-000072,FVG-000012,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000105,GBR-000133,GEP-000036,EVT-0000315,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,42,22992.5,22993.25,22991.5,1.3333,1.0,fvg_boundary,FVG-000013,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000106,GBR-000134,GEP-000036,EVT-0000343,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,44,22992.625,22993.25,22991.5,1.8,1.0,fvg_boundary,FVG-000013,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000107,GBR-000135,GEP-000036,EVT-0000344,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,44,22992.625,22993.25,22991.5,1.8,1.0,fvg_boundary,FVG-000013,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000108,GBR-000136,GEP-000036,EVT-0000345,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,44,22992.75,22993.25,22991.5,2.5,1.0,fvg_boundary,FVG-000013,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000109,GBR-000139,GEP-000038,EVT-0000351,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,44,22993.0,22987.75,22996.5,0.6667,0.6667,accepted_boundary,LVL-000082,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000110,GBR-000143,GEP-000040,EVT-0000357,long,formation_close,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> FORMATION_CLOSE_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,44,22993.0,22992.0,22996.5,3.5,1.0,ifvg_invalidation_boundary,IFVG-000010,opposing_liquidity,LVL-000081,FVG-000013,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000111,GBR-000144,GEP-000040,EVT-0000357,long,next_bar,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> NEXT_BAR_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,45,22993.0,22992.0,22996.5,3.5,1.0,ifvg_invalidation_boundary,IFVG-000010,opposing_liquidity,LVL-000081,FVG-000013,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000112,GBR-000141,GEP-000039,EVT-0000368,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,45,22993.0,22987.75,22996.5,0.6667,0.6667,accepted_boundary,LVL-000083,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000113,GBR-000145,GEP-000040,EVT-0000372,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,45,22992.75,22992.0,22996.5,5.0,1.0,ifvg_invalidation_boundary,IFVG-000010,opposing_liquidity,LVL-000081,FVG-000013,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000114,GBR-000146,GEP-000034,EVT-0000378,short,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,46,22996.25,22997.75,22991.5,3.1667,1.0,swept_extreme,LVL-000081,opposing_liquidity,LVL-000079,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000116,GBR-000152,GEP-000042,EVT-0000395,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,48,22994.75,22992.5,22996.5,0.7778,0.7778,fvg_boundary,FVG-000014,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000117,GBR-000153,GEP-000042,EVT-0000396,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,48,22993.875,22992.5,22996.5,1.9091,1.0,fvg_boundary,FVG-000014,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000118,GBR-000154,GEP-000042,EVT-0000397,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,48,22993.875,22992.5,22996.5,1.9091,1.0,fvg_boundary,FVG-000014,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000119,GBR-000155,GEP-000042,EVT-0000398,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,48,22993.0,22992.5,22996.5,7.0,1.0,fvg_boundary,FVG-000014,opposing_liquidity,LVL-000081,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000121,GBR-000162,GEP-000044,EVT-0000422,short,next_bar,fade,ifvg_activation,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> NEXT_BAR_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,50,22991.0,22995.25,22988.25,0.6471,0.6471,ifvg_invalidation_boundary,IFVG-000011,opposing_liquidity,LVL-000072,FVG-000014,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000122,GBR-000163,GEP-000044,EVT-0000431,short,retest,fade,ifvg_retest,BULLISH_FVG_FORMED -> BULLISH_FVG_FAILURE -> BEARISH_IFVG_ACTIVATION -> BEARISH_IFVG_FIRST_TOUCH -> RETEST_SHORT_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,50,22993.0,22995.25,22991.5,0.6667,0.6667,ifvg_invalidation_boundary,IFVG-000011,opposing_liquidity,LVL-000079,FVG-000014,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000123,GBR-000114,GEP-000030,EVT-0000434,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,51,22985.125,22983.0,22988.25,1.4706,1.0,fvg_boundary,FVG-000011,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000128,GBR-000111,GEP-000029,EVT-0000451,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,51,22986.0,22983.0,22988.25,0.75,0.75,ifvg_invalidation_boundary,IFVG-000007,opposing_liquidity,LVL-000072,FVG-000010,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000129,GBR-000115,GEP-000030,EVT-0000463,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,53,22985.125,22983.0,22988.25,1.4706,1.0,fvg_boundary,FVG-000011,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000130,GBR-000156,GEP-000043,EVT-0000466,short,no_fill_continuation,continuation,fvg_no_fill,BEARISH_FVG_FORMED -> GOOD_BEARISH_DISPLACEMENT -> NO_FILL_CONTINUATION_SHORT_TRIGGER,GAP_FORMATION -> STRONG_DISPLACEMENT -> ENTRY_TRIGGER,53,22986.0,22995.25,22981.0,0.5405,0.5405,fvg_boundary,FVG-000015,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000132,GBR-000140,GEP-000038,EVT-0000477,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,failed_break_boundary,LVL-000082,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000133,GBR-000167,GEP-000038,EVT-0000477,long,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_BELOW -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,swept_extreme,LVL-000082,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000134,GBR-000142,GEP-000039,EVT-0000479,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,failed_break_boundary,LVL-000083,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000135,GBR-000170,GEP-000039,EVT-0000479,long,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_BELOW -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,swept_extreme,LVL-000083,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000136,GBR-000150,GEP-000041,EVT-0000481,long,formation_close,fade,break_failed_fade,SWING_LOW_BREAK -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,failed_break_boundary,LVL-000084,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000137,GBR-000173,GEP-000041,EVT-0000481,long,formation_close,fade,sweep_reclaim_fade,SWING_LOW_SWEEP_BELOW -> SWING_LOW_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,53,22986.0,22984.5,22988.25,1.5,1.0,swept_extreme,LVL-000084,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000138,GBR-000116,GEP-000030,EVT-0000486,long,full_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FULL_FILL -> FULL_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,54,22983.5,22983.0,22988.25,9.5,1.0,fvg_boundary,FVG-000011,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,WIN
GNC-000139,GBR-000178,GEP-000047,EVT-0000487,short,formation_close,continuation,fvg_formation,BEARISH_FVG_FORMED -> FORMATION_CLOSE_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,54,22987.25,22989.25,22981.0,3.125,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000141,GBR-000168,GEP-000038,EVT-0000492,short,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_BELOW -> SWING_LOW_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,54,22987.25,22988.75,22981.0,4.1667,1.0,structural_extreme_fallback,LVL-000082,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000142,GBR-000171,GEP-000039,EVT-0000493,short,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_BELOW -> SWING_LOW_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,54,22987.25,22988.75,22981.0,4.1667,1.0,structural_extreme_fallback,LVL-000083,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000143,GBR-000174,GEP-000041,EVT-0000494,short,formation_close,continuation,sweep_accept_cont,SWING_LOW_SWEEP_BELOW -> SWING_LOW_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,54,22987.25,22988.75,22981.0,4.1667,1.0,structural_extreme_fallback,LVL-000084,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000140,GBR-000179,GEP-000047,EVT-0000487,short,next_bar,continuation,fvg_formation,BEARISH_FVG_FORMED -> NEXT_BAR_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,55,22987.25,22989.25,22981.0,3.125,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,LOSS
GNC-000144,GBR-000181,GEP-000047,EVT-0000498,short,first_touch,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,55,22988.0,22989.25,22981.0,5.6,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000145,GBR-000182,GEP-000047,EVT-0000499,short,first_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FIRST_FILL -> FIRST_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,55,22988.375,22989.25,22981.0,8.4286,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000146,GBR-000183,GEP-000047,EVT-0000500,short,midpoint,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_MIDPOINT -> MIDPOINT_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,55,22988.375,22989.25,22981.0,8.4286,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000077,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
GNC-000147,GBR-000184,GEP-000047,EVT-0000501,short,full_fill,continuation,fvg_fill,BEARISH_FVG_FORMED -> BEARISH_FVG_FULL_FILL -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,55,22988.75,22989.25,22988.25,1.0,1.0,fvg_boundary,FVG-000016,opposing_liquidity,LVL-000072,,0,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
