id,instrument,direction,tf,param_version,A_open_et,B_open_et,C_open_et,A_high,A_low,C_high,C_low,B_open,B_close,lower_boundary,upper_boundary,midpoint,availability_et,first_wick_entry_et,first_body_overlap_et,midpoint_touch_et,full_fill_et,invalidation_et,C_index
FVG-1m-bull-20260710T0533,NQ,bull,1m,phase1-v1.0.0,2026-07-10 05:31:00-04:00,2026-07-10 05:32:00-04:00,2026-07-10 05:33:00-04:00,29815.0,29806.5,29824.25,29819.5,29812.25,29821.0,29815.0,29819.5,29817.25,2026-07-10 05:34:00-04:00,2026-07-10 05:36:00-04:00,2026-07-10 05:37:00-04:00,2026-07-10 05:37:00-04:00,2026-07-10 05:37:00-04:00,2026-07-10 05:37:00-04:00,510760
FVG-1m-bear-20260710T0549,NQ,bear,1m,phase1-v1.0.0,2026-07-10 05:47:00-04:00,2026-07-10 05:48:00-04:00,2026-07-10 05:49:00-04:00,29826.25,29820.0,29817.0,29808.25,29822.25,29815.0,29817.0,29820.0,29818.5,2026-07-10 05:50:00-04:00,2026-07-10 05:58:00-04:00,2026-07-10 05:58:00-04:00,2026-07-10 05:58:00-04:00,2026-07-10 05:58:00-04:00,2026-07-10 05:58:00-04:00,510776
FVG-1m-bull-20260710T0558,NQ,bull,1m,phase1-v1.0.0,2026-07-10 05:56:00-04:00,2026-07-10 05:57:00-04:00,2026-07-10 05:58:00-04:00,29814.75,29805.0,29820.75,29816.5,29810.0,29820.0,29814.75,29816.5,29815.625,2026-07-10 05:59:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,2026-07-10 06:00:00-04:00,510785
FVG-1m-bull-20260710T0603,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:01:00-04:00,2026-07-10 06:02:00-04:00,2026-07-10 06:03:00-04:00,29830.0,29824.75,29839.25,29833.5,29828.5,29835.25,29830.0,29833.5,29831.75,2026-07-10 06:04:00-04:00,2026-07-10 06:05:00-04:00,2026-07-10 06:05:00-04:00,2026-07-10 06:05:00-04:00,2026-07-10 06:06:00-04:00,2026-07-10 06:06:00-04:00,510790
FVG-1m-bull-20260710T0606,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:04:00-04:00,2026-07-10 06:05:00-04:00,2026-07-10 06:06:00-04:00,29834.0,29830.25,29841.75,29834.25,29829.75,29840.25,29834.0,29834.25,29834.125,2026-07-10 06:07:00-04:00,2026-07-10 06:08:00-04:00,2026-07-10 06:08:00-04:00,2026-07-10 06:08:00-04:00,2026-07-10 06:08:00-04:00,2026-07-10 06:08:00-04:00,510793
FVG-1m-bear-20260710T0608,NQ,bear,1m,phase1-v1.0.0,2026-07-10 06:06:00-04:00,2026-07-10 06:07:00-04:00,2026-07-10 06:08:00-04:00,29841.75,29834.25,29833.5,29828.0,29835.75,29831.25,29833.5,29834.25,29833.875,2026-07-10 06:09:00-04:00,2026-07-10 06:10:00-04:00,2026-07-10 06:10:00-04:00,2026-07-10 06:10:00-04:00,2026-07-10 06:10:00-04:00,2026-07-10 06:10:00-04:00,510795
FVG-1m-bull-20260710T0610,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:08:00-04:00,2026-07-10 06:09:00-04:00,2026-07-10 06:10:00-04:00,29833.5,29828.0,29838.25,29834.5,29831.5,29838.5,29833.5,29834.5,29834.0,2026-07-10 06:11:00-04:00,2026-07-10 06:12:00-04:00,2026-07-10 06:12:00-04:00,2026-07-10 06:12:00-04:00,2026-07-10 06:12:00-04:00,2026-07-10 06:12:00-04:00,510797
FVG-1m-bear-20260710T0623,NQ,bear,1m,phase1-v1.0.0,2026-07-10 06:21:00-04:00,2026-07-10 06:22:00-04:00,2026-07-10 06:23:00-04:00,29833.75,29826.5,29824.5,29815.0,29834.0,29819.5,29824.5,29826.5,29825.5,2026-07-10 06:24:00-04:00,2026-07-10 06:25:00-04:00,2026-07-10 06:25:00-04:00,2026-07-10 06:25:00-04:00,2026-07-10 06:25:00-04:00,2026-07-10 06:25:00-04:00,510810
FVG-1m-bull-20260710T0630,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:28:00-04:00,2026-07-10 06:29:00-04:00,2026-07-10 06:30:00-04:00,29834.0,29826.0,29847.25,29838.0,29831.0,29839.5,29834.0,29838.0,29836.0,2026-07-10 06:31:00-04:00,2026-07-10 06:53:00-04:00,2026-07-10 06:55:00-04:00,2026-07-10 06:53:00-04:00,2026-07-10 07:31:00-04:00,2026-07-10 07:31:00-04:00,510817
FVG-1m-bull-20260710T0631,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:29:00-04:00,2026-07-10 06:30:00-04:00,2026-07-10 06:31:00-04:00,29839.5,29831.0,29851.25,29842.0,29838.0,29846.0,29839.5,29842.0,29840.75,2026-07-10 06:32:00-04:00,2026-07-10 06:33:00-04:00,2026-07-10 06:33:00-04:00,2026-07-10 06:33:00-04:00,2026-07-10 06:53:00-04:00,2026-07-10 06:53:00-04:00,510818
FVG-1m-bear-20260710T0649,NQ,bear,1m,phase1-v1.0.0,2026-07-10 06:47:00-04:00,2026-07-10 06:48:00-04:00,2026-07-10 06:49:00-04:00,29853.5,29848.25,29844.75,29841.0,29852.5,29843.25,29844.75,29848.25,29846.5,2026-07-10 06:50:00-04:00,2026-07-10 06:52:00-04:00,2026-07-10 06:57:00-04:00,2026-07-10 06:57:00-04:00,2026-07-10 06:58:00-04:00,2026-07-10 06:58:00-04:00,510836
FVG-1m-bull-20260710T0701,NQ,bull,1m,phase1-v1.0.0,2026-07-10 06:59:00-04:00,2026-07-10 07:00:00-04:00,2026-07-10 07:01:00-04:00,29853.0,29847.75,29865.75,29855.0,29850.0,29855.5,29853.0,29855.0,29854.0,2026-07-10 07:02:00-04:00,2026-07-10 07:27:00-04:00,,2026-07-10 07:27:00-04:00,2026-07-10 07:27:00-04:00,2026-07-10 07:27:00-04:00,510848
FVG-1m-bull-20260710T0712,NQ,bull,1m,phase1-v1.0.0,2026-07-10 07:10:00-04:00,2026-07-10 07:11:00-04:00,2026-07-10 07:12:00-04:00,29867.5,29862.75,29873.5,29867.75,29866.0,29873.25,29867.5,29867.75,29867.625,2026-07-10 07:13:00-04:00,2026-07-10 07:14:00-04:00,,2026-07-10 07:14:00-04:00,2026-07-10 07:14:00-04:00,2026-07-10 07:14:00-04:00,510859
FVG-1m-bull-20260710T0723,NQ,bull,1m,phase1-v1.0.0,2026-07-10 07:21:00-04:00,2026-07-10 07:22:00-04:00,2026-07-10 07:23:00-04:00,29881.5,29876.75,29887.75,29884.0,29879.75,29884.25,29881.5,29884.0,29882.75,2026-07-10 07:24:00-04:00,2026-07-10 07:25:00-04:00,2026-07-10 07:26:00-04:00,2026-07-10 07:25:00-04:00,2026-07-10 07:26:00-04:00,2026-07-10 07:26:00-04:00,510870
FVG-1m-bear-20260710T0730,NQ,bear,1m,phase1-v1.0.0,2026-07-10 07:28:00-04:00,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,29865.25,29860.0,29852.0,29829.25,29861.0,29851.75,29852.0,29860.0,29856.0,2026-07-10 07:31:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,510877
FVG-1m-bear-20260710T0731,NQ,bear,1m,phase1-v1.0.0,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,2026-07-10 07:31:00-04:00,29861.75,29851.5,29836.75,29827.0,29851.5,29834.5,29836.75,29851.5,29844.125,2026-07-10 07:32:00-04:00,2026-07-10 07:33:00-04:00,2026-07-10 07:44:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,510878
FVG-1m-bull-20260710T0742,NQ,bull,1m,phase1-v1.0.0,2026-07-10 07:40:00-04:00,2026-07-10 07:41:00-04:00,2026-07-10 07:42:00-04:00,29826.25,29817.5,29838.5,29833.0,29824.25,29833.5,29826.25,29833.0,29829.625,2026-07-10 07:43:00-04:00,2026-07-10 07:46:00-04:00,,2026-07-10 07:46:00-04:00,2026-07-10 07:46:00-04:00,2026-07-10 07:46:00-04:00,510889
FVG-1m-bull-20260710T0743,NQ,bull,1m,phase1-v1.0.0,2026-07-10 07:41:00-04:00,2026-07-10 07:42:00-04:00,2026-07-10 07:43:00-04:00,29834.25,29821.5,29840.0,29835.25,29833.75,29836.0,29834.25,29835.25,29834.75,2026-07-10 07:44:00-04:00,2026-07-10 07:45:00-04:00,,2026-07-10 07:45:00-04:00,2026-07-10 07:46:00-04:00,2026-07-10 07:46:00-04:00,510890
FVG-1m-bear-20260710T0755,NQ,bear,1m,phase1-v1.0.0,2026-07-10 07:53:00-04:00,2026-07-10 07:54:00-04:00,2026-07-10 07:55:00-04:00,29834.0,29828.75,29826.75,29817.75,29831.25,29819.5,29826.75,29828.75,29827.75,2026-07-10 07:56:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,510902
FVG-1m-bear-20260710T0757,NQ,bear,1m,phase1-v1.0.0,2026-07-10 07:55:00-04:00,2026-07-10 07:56:00-04:00,2026-07-10 07:57:00-04:00,29826.75,29817.75,29814.25,29807.0,29826.5,29812.75,29814.25,29817.75,29816.0,2026-07-10 07:58:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:01:00-04:00,2026-07-10 08:01:00-04:00,510904
FVG-1m-bear-20260710T0803,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:01:00-04:00,2026-07-10 08:02:00-04:00,2026-07-10 08:03:00-04:00,29821.0,29812.0,29798.75,29791.0,29817.0,29792.0,29798.75,29812.0,29805.375,2026-07-10 08:04:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,510910
FVG-1m-bear-20260710T0805,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:03:00-04:00,2026-07-10 08:04:00-04:00,2026-07-10 08:05:00-04:00,29798.75,29791.0,29787.75,29771.25,29791.5,29784.0,29787.75,29791.0,29789.375,2026-07-10 08:06:00-04:00,2026-07-10 08:07:00-04:00,2026-07-10 08:07:00-04:00,2026-07-10 08:07:00-04:00,2026-07-10 08:07:00-04:00,2026-07-10 08:07:00-04:00,510912
FVG-1m-bull-20260710T0810,NQ,bull,1m,phase1-v1.0.0,2026-07-10 08:08:00-04:00,2026-07-10 08:09:00-04:00,2026-07-10 08:10:00-04:00,29784.75,29773.0,29795.5,29788.75,29774.75,29792.5,29784.75,29788.75,29786.75,2026-07-10 08:11:00-04:00,2026-07-10 08:12:00-04:00,2026-07-10 08:13:00-04:00,2026-07-10 08:13:00-04:00,2026-07-10 08:13:00-04:00,2026-07-10 08:13:00-04:00,510917
FVG-1m-bull-20260710T0814,NQ,bull,1m,phase1-v1.0.0,2026-07-10 08:12:00-04:00,2026-07-10 08:13:00-04:00,2026-07-10 08:14:00-04:00,29791.5,29783.25,29872.75,29831.0,29790.25,29872.0,29791.5,29831.0,29811.25,2026-07-10 08:15:00-04:00,2026-07-10 08:17:00-04:00,2026-07-10 08:17:00-04:00,2026-07-10 08:59:00-04:00,2026-07-10 09:05:00-04:00,2026-07-10 09:05:00-04:00,510921
FVG-1m-bear-20260710T0836,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:34:00-04:00,2026-07-10 08:35:00-04:00,2026-07-10 08:36:00-04:00,29852.75,29841.5,29835.0,29830.0,29842.75,29833.5,29835.0,29841.5,29838.25,2026-07-10 08:37:00-04:00,2026-07-10 08:40:00-04:00,2026-07-10 08:40:00-04:00,2026-07-10 08:40:00-04:00,2026-07-10 08:40:00-04:00,2026-07-10 08:40:00-04:00,510943
FVG-1m-bear-20260710T0842,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:40:00-04:00,2026-07-10 08:41:00-04:00,2026-07-10 08:42:00-04:00,29860.75,29852.0,29838.75,29832.0,29852.25,29835.75,29838.75,29852.0,29845.375,2026-07-10 08:43:00-04:00,2026-07-10 08:44:00-04:00,2026-07-10 09:26:00-04:00,2026-07-10 09:26:00-04:00,2026-07-10 09:31:00-04:00,2026-07-10 09:31:00-04:00,510949
FVG-1m-bear-20260710T0858,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:56:00-04:00,2026-07-10 08:57:00-04:00,2026-07-10 08:58:00-04:00,29832.5,29826.25,29814.5,29804.75,29829.75,29814.25,29814.5,29826.25,29820.375,2026-07-10 08:59:00-04:00,2026-07-10 09:03:00-04:00,2026-07-10 09:07:00-04:00,2026-07-10 09:07:00-04:00,2026-07-10 09:08:00-04:00,2026-07-10 09:08:00-04:00,510965
FVG-1m-bear-20260710T0859,NQ,bear,1m,phase1-v1.0.0,2026-07-10 08:57:00-04:00,2026-07-10 08:58:00-04:00,2026-07-10 08:59:00-04:00,29829.75,29812.25,29812.0,29800.0,29813.0,29808.5,29812.0,29812.25,29812.125,2026-07-10 09:00:00-04:00,2026-07-10 09:02:00-04:00,,2026-07-10 09:02:00-04:00,2026-07-10 09:02:00-04:00,2026-07-10 09:02:00-04:00,510966
FVG-1m-bear-20260710T0904,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:02:00-04:00,2026-07-10 09:03:00-04:00,2026-07-10 09:04:00-04:00,29819.0,29807.75,29804.75,29790.5,29810.5,29793.5,29804.75,29807.75,29806.25,2026-07-10 09:05:00-04:00,2026-07-10 09:06:00-04:00,2026-07-10 09:06:00-04:00,2026-07-10 09:06:00-04:00,2026-07-10 09:06:00-04:00,2026-07-10 09:06:00-04:00,510971
FVG-1m-bull-20260710T0906,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:04:00-04:00,2026-07-10 09:05:00-04:00,2026-07-10 09:06:00-04:00,29804.75,29790.5,29822.25,29805.0,29804.5,29813.0,29804.75,29805.0,29804.875,2026-07-10 09:07:00-04:00,2026-07-10 09:09:00-04:00,,2026-07-10 09:09:00-04:00,2026-07-10 09:09:00-04:00,2026-07-10 09:09:00-04:00,510973
FVG-1m-bear-20260710T0909,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:07:00-04:00,2026-07-10 09:08:00-04:00,2026-07-10 09:09:00-04:00,29826.5,29809.25,29807.75,29801.0,29811.25,29806.5,29807.75,29809.25,29808.5,2026-07-10 09:10:00-04:00,2026-07-10 09:11:00-04:00,,2026-07-10 09:11:00-04:00,2026-07-10 09:11:00-04:00,2026-07-10 09:11:00-04:00,510976
FVG-1m-bull-20260710T0913,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:11:00-04:00,2026-07-10 09:12:00-04:00,2026-07-10 09:13:00-04:00,29804.0,29792.0,29811.0,29806.25,29792.75,29808.75,29804.0,29806.25,29805.125,2026-07-10 09:14:00-04:00,2026-07-10 09:17:00-04:00,,2026-07-10 09:17:00-04:00,2026-07-10 09:17:00-04:00,2026-07-10 09:17:00-04:00,510980
FVG-1m-bull-20260710T0920,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:18:00-04:00,2026-07-10 09:19:00-04:00,2026-07-10 09:20:00-04:00,29815.25,29808.25,29828.0,29818.75,29813.25,29819.25,29815.25,29818.75,29817.0,2026-07-10 09:21:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,510987
FVG-1m-bull-20260710T0926,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:24:00-04:00,2026-07-10 09:25:00-04:00,2026-07-10 09:26:00-04:00,29833.5,29822.5,29850.5,29838.0,29828.75,29843.75,29833.5,29838.0,29835.75,2026-07-10 09:27:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,2026-07-10 09:28:00-04:00,510993
FVG-1m-bull-20260710T0931,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:29:00-04:00,2026-07-10 09:30:00-04:00,2026-07-10 09:31:00-04:00,29838.25,29811.75,29892.75,29854.75,29834.75,29875.75,29838.25,29854.75,29846.5,2026-07-10 09:32:00-04:00,2026-07-10 09:41:00-04:00,2026-07-10 09:41:00-04:00,2026-07-10 09:41:00-04:00,2026-07-10 09:41:00-04:00,2026-07-10 09:41:00-04:00,510998
FVG-1m-bull-20260710T0933,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:31:00-04:00,2026-07-10 09:32:00-04:00,2026-07-10 09:33:00-04:00,29892.75,29854.75,29921.25,29893.5,29882.25,29912.75,29892.75,29893.5,29893.125,2026-07-10 09:34:00-04:00,2026-07-10 09:37:00-04:00,,2026-07-10 09:37:00-04:00,2026-07-10 09:37:00-04:00,2026-07-10 09:37:00-04:00,511000
FVG-1m-bear-20260710T0940,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:38:00-04:00,2026-07-10 09:39:00-04:00,2026-07-10 09:40:00-04:00,29909.25,29887.5,29867.75,29798.0,29894.75,29864.75,29867.75,29887.5,29877.625,2026-07-10 09:41:00-04:00,2026-07-10 09:43:00-04:00,2026-07-10 09:46:00-04:00,2026-07-10 09:46:00-04:00,2026-07-10 09:46:00-04:00,2026-07-10 09:46:00-04:00,511007
FVG-1m-bear-20260710T0941,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:39:00-04:00,2026-07-10 09:40:00-04:00,2026-07-10 09:41:00-04:00,29899.25,29856.75,29846.0,29799.25,29863.75,29806.0,29846.0,29856.75,29851.375,2026-07-10 09:42:00-04:00,2026-07-10 09:43:00-04:00,2026-07-10 09:43:00-04:00,2026-07-10 09:43:00-04:00,2026-07-10 09:43:00-04:00,2026-07-10 09:43:00-04:00,511008
FVG-1m-bull-20260710T0947,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:45:00-04:00,2026-07-10 09:46:00-04:00,2026-07-10 09:47:00-04:00,29888.25,29852.75,29915.0,29893.75,29875.0,29907.75,29888.25,29893.75,29891.0,2026-07-10 09:48:00-04:00,2026-07-10 10:20:00-04:00,2026-07-10 10:22:00-04:00,2026-07-10 10:20:00-04:00,2026-07-10 10:22:00-04:00,2026-07-10 10:22:00-04:00,511014
FVG-1m-bull-20260710T0950,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:48:00-04:00,2026-07-10 09:49:00-04:00,2026-07-10 09:50:00-04:00,29912.75,29894.75,29946.0,29913.5,29910.5,29940.75,29912.75,29913.5,29913.125,2026-07-10 09:51:00-04:00,2026-07-10 09:56:00-04:00,,2026-07-10 09:56:00-04:00,2026-07-10 09:56:00-04:00,2026-07-10 09:56:00-04:00,511017
FVG-1m-bull-20260710T0953,NQ,bull,1m,phase1-v1.0.0,2026-07-10 09:51:00-04:00,2026-07-10 09:52:00-04:00,2026-07-10 09:53:00-04:00,29938.75,29924.5,29967.0,29943.75,29930.75,29960.5,29938.75,29943.75,29941.25,2026-07-10 09:54:00-04:00,2026-07-10 09:55:00-04:00,2026-07-10 09:55:00-04:00,2026-07-10 09:55:00-04:00,2026-07-10 09:55:00-04:00,2026-07-10 09:55:00-04:00,511020
FVG-1m-bear-20260710T0955,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:53:00-04:00,2026-07-10 09:54:00-04:00,2026-07-10 09:55:00-04:00,29967.0,29943.75,29939.5,29906.75,29953.0,29937.25,29939.5,29943.75,29941.625,2026-07-10 09:56:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:59:00-04:00,511022
FVG-1m-bear-20260710T0956,NQ,bear,1m,phase1-v1.0.0,2026-07-10 09:54:00-04:00,2026-07-10 09:55:00-04:00,2026-07-10 09:56:00-04:00,29957.0,29935.25,29931.0,29908.75,29937.5,29923.0,29931.0,29935.25,29933.125,2026-07-10 09:57:00-04:00,2026-07-10 09:58:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:58:00-04:00,2026-07-10 09:59:00-04:00,2026-07-10 09:59:00-04:00,511023
FVG-1m-bear-20260710T1007,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:05:00-04:00,2026-07-10 10:06:00-04:00,2026-07-10 10:07:00-04:00,29954.25,29939.0,29938.0,29919.0,29946.0,29935.75,29938.0,29939.0,29938.5,2026-07-10 10:08:00-04:00,2026-07-10 10:09:00-04:00,,2026-07-10 10:09:00-04:00,2026-07-10 10:09:00-04:00,2026-07-10 10:09:00-04:00,511034
FVG-1m-bear-20260710T1016,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:14:00-04:00,2026-07-10 10:15:00-04:00,2026-07-10 10:16:00-04:00,29956.5,29936.0,29935.0,29910.0,29940.5,29921.25,29935.0,29936.0,29935.5,2026-07-10 10:17:00-04:00,2026-07-10 10:18:00-04:00,2026-07-10 10:18:00-04:00,2026-07-10 10:18:00-04:00,2026-07-10 10:18:00-04:00,2026-07-10 10:18:00-04:00,511043
FVG-1m-bear-20260710T1020,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:18:00-04:00,2026-07-10 10:19:00-04:00,2026-07-10 10:20:00-04:00,29951.25,29912.75,29911.75,29891.5,29918.5,29905.75,29911.75,29912.75,29912.25,2026-07-10 10:21:00-04:00,2026-07-10 10:28:00-04:00,2026-07-10 10:28:00-04:00,2026-07-10 10:28:00-04:00,2026-07-10 10:28:00-04:00,2026-07-10 10:28:00-04:00,511047
FVG-1m-bear-20260710T1022,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:20:00-04:00,2026-07-10 10:21:00-04:00,2026-07-10 10:22:00-04:00,29911.75,29891.5,29886.75,29857.5,29895.25,29864.0,29886.75,29891.5,29889.125,2026-07-10 10:23:00-04:00,2026-07-10 10:24:00-04:00,2026-07-10 10:24:00-04:00,2026-07-10 10:24:00-04:00,2026-07-10 10:24:00-04:00,2026-07-10 10:24:00-04:00,511049
FVG-1m-bull-20260710T1028,NQ,bull,1m,phase1-v1.0.0,2026-07-10 10:26:00-04:00,2026-07-10 10:27:00-04:00,2026-07-10 10:28:00-04:00,29903.25,29873.5,29940.75,29921.75,29900.0,29925.25,29903.25,29921.75,29912.5,2026-07-10 10:29:00-04:00,2026-07-10 10:30:00-04:00,2026-07-10 10:30:00-04:00,2026-07-10 10:30:00-04:00,2026-07-10 10:31:00-04:00,2026-07-10 10:31:00-04:00,511055
FVG-1m-bear-20260710T1033,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:31:00-04:00,2026-07-10 10:32:00-04:00,2026-07-10 10:33:00-04:00,29933.0,29913.5,29835.0,29675.0,29932.5,29761.0,29835.0,29913.5,29874.25,2026-07-10 10:34:00-04:00,2026-07-10 10:35:00-04:00,2026-07-10 10:35:00-04:00,2026-07-10 10:36:00-04:00,2026-07-10 11:16:00-04:00,2026-07-10 11:16:00-04:00,511060
FVG-1m-bear-20260710T1054,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:52:00-04:00,2026-07-10 10:53:00-04:00,2026-07-10 10:54:00-04:00,29901.0,29874.5,29870.5,29850.25,29877.75,29868.25,29870.5,29874.5,29872.5,2026-07-10 10:55:00-04:00,2026-07-10 11:11:00-04:00,2026-07-10 11:11:00-04:00,2026-07-10 11:11:00-04:00,2026-07-10 11:11:00-04:00,2026-07-10 11:11:00-04:00,511081
FVG-1m-bear-20260710T1056,NQ,bear,1m,phase1-v1.0.0,2026-07-10 10:54:00-04:00,2026-07-10 10:55:00-04:00,2026-07-10 10:56:00-04:00,29870.5,29850.25,29832.0,29808.75,29853.0,29828.5,29832.0,29850.25,29841.125,2026-07-10 10:57:00-04:00,2026-07-10 10:58:00-04:00,2026-07-10 10:58:00-04:00,2026-07-10 10:58:00-04:00,2026-07-10 10:59:00-04:00,2026-07-10 10:59:00-04:00,511083
FVG-1m-bull-20260710T1108,NQ,bull,1m,phase1-v1.0.0,2026-07-10 11:06:00-04:00,2026-07-10 11:07:00-04:00,2026-07-10 11:08:00-04:00,29813.0,29781.25,29860.0,29837.25,29807.0,29837.75,29813.0,29837.25,29825.125,2026-07-10 11:09:00-04:00,2026-07-10 11:43:00-04:00,,,,,511095
FVG-1m-bull-20260710T1116,NQ,bull,1m,phase1-v1.0.0,2026-07-10 11:14:00-04:00,2026-07-10 11:15:00-04:00,2026-07-10 11:16:00-04:00,29880.25,29865.75,29957.0,29911.25,29874.0,29911.5,29880.25,29911.25,29895.75,2026-07-10 11:17:00-04:00,2026-07-10 11:20:00-04:00,2026-07-10 11:41:00-04:00,2026-07-10 11:42:00-04:00,2026-07-10 11:42:00-04:00,2026-07-10 11:42:00-04:00,511103
FVG-1m-bull-20260710T1117,NQ,bull,1m,phase1-v1.0.0,2026-07-10 11:15:00-04:00,2026-07-10 11:16:00-04:00,2026-07-10 11:17:00-04:00,29914.5,29872.75,29944.25,29932.0,29912.25,29939.75,29914.5,29932.0,29923.25,2026-07-10 11:18:00-04:00,2026-07-10 11:19:00-04:00,2026-07-10 11:19:00-04:00,2026-07-10 11:19:00-04:00,2026-07-10 11:20:00-04:00,2026-07-10 11:20:00-04:00,511104
FVG-1m-bear-20260710T1119,NQ,bear,1m,phase1-v1.0.0,2026-07-10 11:17:00-04:00,2026-07-10 11:18:00-04:00,2026-07-10 11:19:00-04:00,29944.25,29932.0,29930.5,29901.25,29933.75,29930.0,29930.5,29932.0,29931.25,2026-07-10 11:20:00-04:00,2026-07-10 11:21:00-04:00,2026-07-10 11:21:00-04:00,2026-07-10 11:21:00-04:00,2026-07-10 11:21:00-04:00,2026-07-10 11:21:00-04:00,511106
FVG-1m-bull-20260710T1121,NQ,bull,1m,phase1-v1.0.0,2026-07-10 11:19:00-04:00,2026-07-10 11:20:00-04:00,2026-07-10 11:21:00-04:00,29930.5,29901.25,29948.75,29931.75,29928.75,29941.75,29930.5,29931.75,29931.125,2026-07-10 11:22:00-04:00,2026-07-10 11:23:00-04:00,,2026-07-10 11:23:00-04:00,2026-07-10 11:23:00-04:00,2026-07-10 11:23:00-04:00,511108
FVG-1m-bull-20260710T1126,NQ,bull,1m,phase1-v1.0.0,2026-07-10 11:24:00-04:00,2026-07-10 11:25:00-04:00,2026-07-10 11:26:00-04:00,29952.5,29937.5,29974.25,29957.5,29949.0,29960.0,29952.5,29957.5,29955.0,2026-07-10 11:27:00-04:00,2026-07-10 11:36:00-04:00,2026-07-10 11:36:00-04:00,2026-07-10 11:36:00-04:00,2026-07-10 11:36:00-04:00,2026-07-10 11:36:00-04:00,511113
FVG-1m-bear-20260710T1136,NQ,bear,1m,phase1-v1.0.0,2026-07-10 11:34:00-04:00,2026-07-10 11:35:00-04:00,2026-07-10 11:36:00-04:00,29984.0,29970.5,29962.5,29946.5,29981.25,29952.75,29962.5,29970.5,29966.5,2026-07-10 11:37:00-04:00,2026-07-10 11:39:00-04:00,2026-07-10 12:01:00-04:00,2026-07-10 11:39:00-04:00,2026-07-10 12:01:00-04:00,2026-07-10 12:01:00-04:00,511123
FVG-1m-bear-20260710T1139,NQ,bear,1m,phase1-v1.0.0,2026-07-10 11:37:00-04:00,2026-07-10 11:38:00-04:00,2026-07-10 11:39:00-04:00,29961.75,29947.0,29943.5,29912.5,29959.5,29943.0,29943.5,29947.0,29945.25,2026-07-10 11:40:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,511126
