variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_id,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason
EP-47745-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47745,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,3,False,True,,2026-07-16 00:15:00-04:00,2026-07-16 00:15:00-04:00,29754.5,8.9881,26.1464,29725.5,29.0,29725.5,29.0,False,29892.0,rb,RB2-030413,60,137.5,5.2588,4.7414,
EP-47746-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47746,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,True,,2026-07-16 00:15:00-04:00,2026-07-16 00:15:00-04:00,29754.5,8.9881,26.1464,29733.75,20.75,29733.75,20.75,False,29892.0,rb,RB2-030413,60,137.5,5.2588,6.6265,
EP-47746-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47746,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,3,False,True,,2026-07-16 00:15:00-04:00,2026-07-16 00:15:00-04:00,29754.5,8.9881,26.1464,29733.75,20.75,29733.75,20.75,False,29892.0,rb,RB2-030413,60,137.5,5.2588,6.6265,
EP-47817-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47817,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,B,ASIA,1,1,False,True,2026-07-16 01:18:00-04:00,2026-07-16 01:23:00-04:00,2026-07-16 01:23:00-04:00,29762.25,9.2039,23.7753,29738.0,24.25,29738.0,24.25,False,29892.0,rb,RB2-030413,60,129.75,5.4573,5.3505,
EP-47817-ENTRY_ON_NEW_FVG,EP-47817,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,B,ASIA,1,1,False,True,2026-07-16 01:18:00-04:00,2026-07-16 01:24:00-04:00,2026-07-16 01:24:00-04:00,29769.25,9.2371,23.7753,29738.0,31.25,29738.0,31.25,False,29892.0,rb,RB2-030413,60,122.75,5.1629,3.928,
EP-47822-ENTRY_ON_TAP,EP-47822,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,1,1,False,True,2026-07-16 01:24:00-04:00,2026-07-16 01:25:00-04:00,2026-07-16 01:25:00-04:00,29763.5,9.1855,23.6909,29759.75,3.75,29754.3145,9.1855,True,29892.0,rb,RB2-030413,60,128.5,5.424,13.9894,
EP-47822-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47822,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,1,1,False,True,2026-07-16 01:24:00-04:00,2026-07-16 01:26:00-04:00,2026-07-16 01:26:00-04:00,29771.5,9.3757,23.6909,29759.75,11.75,29759.75,11.75,False,29892.0,rb,RB2-030413,60,120.5,5.0863,10.2553,
EP-47822-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-47822,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,ASIA,1,1,False,True,2026-07-16 01:24:00-04:00,2026-07-16 01:26:00-04:00,2026-07-16 01:26:00-04:00,29771.5,9.3757,23.6909,29759.75,11.75,29759.75,11.75,False,29892.0,rb,RB2-030413,60,120.5,5.0863,10.2553,
EP-47822-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-47822,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,1,1,False,True,2026-07-16 01:24:00-04:00,2026-07-16 01:26:00-04:00,2026-07-16 01:26:00-04:00,29771.5,9.3757,23.6909,29759.75,11.75,29759.75,11.75,False,29892.0,rb,RB2-030413,60,120.5,5.0863,10.2553,
EP-47739-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47739,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,30,30,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29701.75,64.0,29701.75,64.0,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.9727,
EP-47739-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-47739,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,ASIA,30,30,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29701.75,64.0,29701.75,64.0,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.9727,
EP-47739-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47739,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,30,30,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29701.75,64.0,29701.75,64.0,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.9727,
EP-47758-ENTRY_ON_NEW_FVG,EP-47758,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,ASIA,15,15,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29701.75,64.0,29701.75,64.0,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.9727,
EP-47776-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47776,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,30,30,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29670.0,95.75,29670.0,95.75,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.3185,
EP-47776-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-47776,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,30,30,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29670.0,95.75,29670.0,95.75,False,29892.0,rb,RB2-030413,60,126.25,5.3877,1.3185,
EP-47825-ENTRY_ON_TAP,EP-47825,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,ASIA,3,3,False,True,,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29756.75,9.0,29756.6758,9.0742,True,29892.0,rb,RB2-030413,60,126.25,5.3877,13.9131,
EP-47826-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47826,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,F,ASIA,3,1,True,True,2026-07-16 01:28:00-04:00,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29756.75,9.0,29756.6758,9.0742,True,29892.0,rb,RB2-030413,60,126.25,5.3877,13.9131,
EP-47826-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-47826,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,F,ASIA,3,1,True,True,2026-07-16 01:28:00-04:00,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29756.75,9.0,29756.6758,9.0742,True,29892.0,rb,RB2-030413,60,126.25,5.3877,13.9131,
EP-47826-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-47826,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,F,ASIA,3,1,True,True,2026-07-16 01:28:00-04:00,2026-07-16 01:30:00-04:00,2026-07-16 01:30:00-04:00,29765.75,9.0742,23.4329,29756.75,9.0,29756.6758,9.0742,True,29892.0,rb,RB2-030413,60,126.25,5.3877,13.9131,
EP-47826-ENTRY_ON_NEW_IFVG,EP-47826,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,1,F,ASIA,3,1,True,True,2026-07-16 01:28:00-04:00,2026-07-16 01:31:00-04:00,2026-07-16 01:31:00-04:00,29782.75,10.0607,23.4329,29756.75,26.0,29756.75,26.0,False,29892.0,rb,RB2-030413,60,109.25,4.6622,4.2019,
EP-47828-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47828,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,15,1,True,True,2026-07-16 01:30:00-04:00,2026-07-16 01:34:00-04:00,2026-07-16 01:34:00-04:00,29736.0,11.1399,23.4329,29775.5,39.5,29775.5,39.5,False,29709.0,rb,RB2-029246,15,27.0,1.1522,0.6835,
EP-47828-ENTRY_ON_NEW_FVG,EP-47828,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,15,1,True,True,2026-07-16 01:30:00-04:00,2026-07-16 01:34:00-04:00,2026-07-16 01:34:00-04:00,29736.0,11.1399,23.4329,29775.5,39.5,29775.5,39.5,False,29709.0,rb,RB2-029246,15,27.0,1.1522,0.6835,
EP-47985-ENTRY_ON_NEW_IFVG,EP-47985,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,A,LONDON,5,1,True,True,2026-07-16 03:25:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29649.5,41.25,29649.5,41.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,4.4364,
EP-47988-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-47988,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,LONDON,1,1,False,True,2026-07-16 03:27:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29629.5,21.25,29629.5,21.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,8.6118,
EP-47988-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47988,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,LONDON,1,1,False,True,2026-07-16 03:27:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29629.5,21.25,29629.5,21.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,8.6118,
EP-47988-ENTRY_ON_NEW_IFVG,EP-47988,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,A,LONDON,1,1,False,True,2026-07-16 03:27:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29629.5,21.25,29629.5,21.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,8.6118,
EP-47989-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-47989,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,F,LONDON,15,1,True,True,2026-07-16 03:30:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29649.5,41.25,29649.5,41.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,4.4364,
EP-47989-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47989,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,LONDON,15,1,True,True,2026-07-16 03:30:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29649.5,41.25,29649.5,41.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,4.4364,
EP-47989-ENTRY_ON_NEW_IFVG,EP-47989,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,F,LONDON,15,1,True,True,2026-07-16 03:30:00-04:00,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29649.5,41.25,29649.5,41.25,False,29425.25,rb,RB2-030426,60,183.0,6.3023,4.4364,
EP-47991-ENTRY_ON_TAP,EP-47991,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,LONDON,3,3,False,True,,2026-07-16 03:33:00-04:00,2026-07-16 03:33:00-04:00,29608.25,11.4308,29.0371,29634.0,25.75,29634.0,25.75,False,29425.25,rb,RB2-030426,60,183.0,6.3023,7.1068,
EP-47991-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-47991,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,LONDON,3,3,False,True,,2026-07-16 03:36:00-04:00,2026-07-16 03:36:00-04:00,29604.25,11.6373,29.4523,29634.0,29.75,29634.0,29.75,False,29425.25,rb,RB2-030426,60,179.0,6.0776,6.0168,
EP-47995-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-47995,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,B,LONDON,1,1,False,True,2026-07-16 03:34:00-04:00,2026-07-16 03:36:00-04:00,2026-07-16 03:36:00-04:00,29604.25,11.6373,29.4523,29620.0,15.75,29620.0,15.75,False,29425.25,rb,RB2-030426,60,179.0,6.0776,11.3651,
EP-47994-ENTRY_ON_NEW_FVG,EP-47994,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,C,LONDON,1,1,False,True,2026-07-16 03:33:00-04:00,2026-07-16 03:38:00-04:00,2026-07-16 03:38:00-04:00,29598.25,11.4798,29.4523,29617.0,18.75,29617.0,18.75,False,29425.25,rb,RB2-030426,60,173.0,5.8739,9.2267,
EP-47995-ENTRY_ON_NEW_FVG,EP-47995,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,LONDON,1,1,False,True,2026-07-16 03:34:00-04:00,2026-07-16 03:38:00-04:00,2026-07-16 03:38:00-04:00,29598.25,11.4798,29.4523,29620.0,21.75,29620.0,21.75,False,29425.25,rb,RB2-030426,60,173.0,5.8739,7.954,
EP-47987-ENTRY_ON_DELAYED_DISPLACEMENT,EP-47987,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,LONDON,5,5,False,True,,2026-07-16 03:40:00-04:00,2026-07-16 03:40:00-04:00,29583.75,11.5509,29.8292,29649.5,65.75,29649.5,65.75,False,29425.25,rb,RB2-030426,60,158.5,5.3136,2.4106,
EP-48001-ENTRY_ON_NEW_FVG,EP-48001,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,LONDON,1,1,False,True,2026-07-16 03:38:00-04:00,2026-07-16 03:40:00-04:00,2026-07-16 03:40:00-04:00,29583.75,11.5509,29.8292,29604.75,21.0,29604.75,21.0,False,29425.25,rb,RB2-030426,60,158.5,5.3136,7.5476,
EP-47987-ENTRY_ON_NEW_FVG,EP-47987,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,LONDON,5,5,False,True,,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29649.5,78.25,29649.5,78.25,False,29425.25,rb,RB2-030426,60,146.0,4.9715,1.8658,
EP-47991-ENTRY_ON_NEW_FVG,EP-47991,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,LONDON,3,3,False,True,,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29634.0,62.75,29634.0,62.75,False,29425.25,rb,RB2-030426,60,146.0,4.9715,2.3267,
EP-47993-ENTRY_ON_TAP,EP-47993,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,LONDON,15,15,False,True,,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29649.5,78.25,29649.5,78.25,False,29425.25,rb,RB2-030426,60,146.0,4.9715,1.8658,
EP-48006-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48006,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,LONDON,1,1,False,True,2026-07-16 03:41:00-04:00,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29592.0,20.75,29592.0,20.75,False,29425.25,rb,RB2-030426,60,146.0,4.9715,7.0361,
EP-48007-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48007,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,LONDON,1,1,False,True,2026-07-16 03:42:00-04:00,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29587.25,16.0,29587.25,16.0,False,29425.25,rb,RB2-030426,60,146.0,4.9715,9.125,
EP-48007-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48007,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,LONDON,1,1,False,True,2026-07-16 03:42:00-04:00,2026-07-16 03:45:00-04:00,2026-07-16 03:45:00-04:00,29571.25,11.7057,29.3676,29587.25,16.0,29587.25,16.0,False,29425.25,rb,RB2-030426,60,146.0,4.9715,9.125,
EP-48006-ENTRY_ON_NEW_FVG,EP-48006,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,B,LONDON,1,1,False,True,2026-07-16 03:41:00-04:00,2026-07-16 03:46:00-04:00,2026-07-16 03:46:00-04:00,29566.75,11.6138,29.3676,29592.0,25.25,29592.0,25.25,False,29425.25,rb,RB2-030426,60,141.5,4.8182,5.604,
EP-48007-ENTRY_ON_NEW_FVG,EP-48007,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,LONDON,1,1,False,True,2026-07-16 03:42:00-04:00,2026-07-16 03:46:00-04:00,2026-07-16 03:46:00-04:00,29566.75,11.6138,29.3676,29587.25,20.5,29587.25,20.5,False,29425.25,rb,RB2-030426,60,141.5,4.8182,6.9024,
EP-48019-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48019,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,LONDON,3,3,False,True,,2026-07-16 03:54:00-04:00,2026-07-16 03:54:00-04:00,29569.5,11.9129,29.3002,29586.75,17.25,29586.75,17.25,False,29425.25,rb,RB2-030426,60,144.25,4.9232,8.3623,
