structure_id,timeframe,direction,activation_ts,active,deactivation_seq,deactivation_ts,deactivation_available_seq,deactivation_reason,active_until_seq
IFVG2-003222,3,bullish,2026-07-08 23:33:00-04:00,False,12015,2026-07-09 00:30:00-04:00,33357,DEACTIVATED_OVERSHOOT_LIMIT,12015
IFVG2-003223,3,bearish,2026-07-09 00:27:00-04:00,False,12015,2026-07-09 00:30:00-04:00,33357,DEACTIVATED_CLOSE_THROUGH,12015
IFVG2-003224,3,bearish,2026-07-09 00:27:00-04:00,False,12016,2026-07-09 00:33:00-04:00,33360,DEACTIVATED_CLOSE_THROUGH,12016
IFVG2-003225,3,bullish,2026-07-09 00:33:00-04:00,False,12036,2026-07-09 01:33:00-04:00,33420,DEACTIVATED_CLOSE_THROUGH,12036
IFVG2-003226,3,bullish,2026-07-09 01:12:00-04:00,False,12033,2026-07-09 01:24:00-04:00,33411,DEACTIVATED_CLOSE_THROUGH,12033
IFVG2-003227,3,bullish,2026-07-09 01:36:00-04:00,False,12038,2026-07-09 01:39:00-04:00,33426,DEACTIVATED_CLOSE_THROUGH,12038
IFVG2-003228,3,bullish,2026-07-09 01:51:00-04:00,False,12202,2026-07-09 09:51:00-04:00,33918,EXPIRED_ACTIVE_8H,12202
IFVG2-003229,3,bullish,2026-07-09 03:03:00-04:00,False,12067,2026-07-09 03:06:00-04:00,33513,DEACTIVATED_CLOSE_THROUGH,12067
IFVG2-003230,3,bearish,2026-07-09 03:57:00-04:00,False,12087,2026-07-09 04:06:00-04:00,33573,DEACTIVATED_CLOSE_THROUGH,12087
IFVG2-003231,3,bearish,2026-07-09 04:33:00-04:00,False,12162,2026-07-09 07:51:00-04:00,33798,DEACTIVATED_CLOSE_THROUGH,12162
IFVG2-003232,3,bearish,2026-07-09 04:48:00-04:00,False,12160,2026-07-09 07:45:00-04:00,33792,DEACTIVATED_CLOSE_THROUGH,12160
IFVG2-003233,3,bearish,2026-07-09 05:09:00-04:00,False,12110,2026-07-09 05:15:00-04:00,33642,DEACTIVATED_OVERSHOOT_LIMIT,12110
IFVG2-003234,3,bearish,2026-07-09 06:54:00-04:00,False,12144,2026-07-09 06:57:00-04:00,33744,DEACTIVATED_CLOSE_THROUGH,12144
IFVG2-003235,3,bearish,2026-07-09 06:54:00-04:00,False,12145,2026-07-09 07:00:00-04:00,33747,DEACTIVATED_CLOSE_THROUGH,12145
IFVG2-003236,3,bullish,2026-07-09 07:00:00-04:00,False,12148,2026-07-09 07:09:00-04:00,33756,DEACTIVATED_OVERSHOOT_LIMIT,12148
IFVG2-003237,3,bullish,2026-07-09 07:48:00-04:00,False,12162,2026-07-09 07:51:00-04:00,33798,DEACTIVATED_OVERSHOOT_LIMIT,12162
IFVG2-003238,3,bearish,2026-07-09 08:45:00-04:00,False,12190,2026-07-09 09:15:00-04:00,33882,DEACTIVATED_CLOSE_THROUGH,12190
IFVG2-003239,3,bullish,2026-07-09 09:36:00-04:00,False,12211,2026-07-09 10:18:00-04:00,33945,DEACTIVATED_CLOSE_THROUGH,12211
IFVG2-003240,3,bearish,2026-07-09 10:21:00-04:00,False,12213,2026-07-09 10:24:00-04:00,33951,DEACTIVATED_CLOSE_THROUGH,12213
IFVG2-003241,3,bullish,2026-07-09 11:42:00-04:00,False,12257,2026-07-09 12:36:00-04:00,34083,DEACTIVATED_CLOSE_THROUGH,12257
IFVG2-003242,3,bearish,2026-07-09 15:03:00-04:00,False,12312,2026-07-09 15:21:00-04:00,34248,DEACTIVATED_CLOSE_THROUGH,12312
IFVG2-003243,3,bearish,2026-07-09 15:27:00-04:00,False,12318,2026-07-09 15:39:00-04:00,34266,DEACTIVATED_OVERSHOOT_LIMIT,12318
IFVG2-003244,3,bearish,2026-07-09 16:45:00-04:00,False,12346,2026-07-09 18:03:00-04:00,34350,DEACTIVATED_OVERSHOOT_LIMIT,12346
IFVG2-003245,3,bullish,2026-07-09 19:57:00-04:00,False,12385,2026-07-09 20:00:00-04:00,34467,DEACTIVATED_CLOSE_THROUGH,12385
IFVG2-003246,3,bearish,2026-07-09 20:00:00-04:00,False,12386,2026-07-09 20:03:00-04:00,34470,DEACTIVATED_OVERSHOOT_LIMIT,12386
IFVG2-003247,3,bearish,2026-07-09 21:06:00-04:00,False,12411,2026-07-09 21:18:00-04:00,34545,DEACTIVATED_CLOSE_THROUGH,12411
IFVG2-003248,3,bullish,2026-07-09 22:51:00-04:00,False,12461,2026-07-09 23:48:00-04:00,34695,DEACTIVATED_OVERSHOOT_LIMIT,12461
IFVG2-003249,3,bearish,2026-07-09 23:27:00-04:00,False,12466,2026-07-10 00:03:00-04:00,34710,DEACTIVATED_OVERSHOOT_LIMIT,12466
IFVG2-003250,3,bearish,2026-07-09 23:27:00-04:00,False,12466,2026-07-10 00:03:00-04:00,34710,DEACTIVATED_OVERSHOOT_LIMIT,12466
IFVG2-003251,3,bullish,2026-07-10 00:06:00-04:00,False,12473,2026-07-10 00:24:00-04:00,34731,DEACTIVATED_CLOSE_THROUGH,12473
IFVG2-003252,3,bullish,2026-07-10 02:33:00-04:00,False,12517,2026-07-10 02:36:00-04:00,34863,DEACTIVATED_CLOSE_THROUGH,12517
IFVG2-003253,3,bearish,2026-07-10 03:09:00-04:00,False,12530,2026-07-10 03:15:00-04:00,34902,DEACTIVATED_CLOSE_THROUGH,12530
IFVG2-003254,3,bullish,2026-07-10 06:45:00-04:00,False,12601,2026-07-10 06:48:00-04:00,35115,DEACTIVATED_CLOSE_THROUGH,12601
IFVG2-003255,3,bullish,2026-07-10 07:00:00-04:00,False,12616,2026-07-10 07:33:00-04:00,35160,DEACTIVATED_CLOSE_THROUGH,12616
IFVG2-003256,3,bearish,2026-07-10 07:27:00-04:00,False,12630,2026-07-10 08:15:00-04:00,35202,DEACTIVATED_OVERSHOOT_LIMIT,12630
IFVG2-003257,3,bearish,2026-07-10 07:30:00-04:00,False,12630,2026-07-10 08:15:00-04:00,35202,DEACTIVATED_OVERSHOOT_LIMIT,12630
IFVG2-003258,3,bearish,2026-07-10 07:33:00-04:00,False,12630,2026-07-10 08:15:00-04:00,35202,DEACTIVATED_OVERSHOOT_LIMIT,12630
IFVG2-003259,3,bearish,2026-07-10 08:06:00-04:00,False,12630,2026-07-10 08:15:00-04:00,35202,DEACTIVATED_CLOSE_THROUGH,12630
IFVG2-003260,3,bearish,2026-07-10 11:36:00-04:00,False,12698,2026-07-10 11:39:00-04:00,35406,DEACTIVATED_OVERSHOOT_LIMIT,12698
IFVG2-003261,3,bullish,2026-07-10 12:00:00-04:00,False,12806,2026-07-12 18:03:00-04:00,35730,EXPIRED_ACTIVE_8H,12806
IFVG2-003262,3,bullish,2026-07-10 12:03:00-04:00,False,12806,2026-07-12 18:03:00-04:00,35730,DEACTIVATED_OVERSHOOT_LIMIT,12806
IFVG2-003263,3,bullish,2026-07-10 14:27:00-04:00,False,12755,2026-07-10 14:30:00-04:00,35577,DEACTIVATED_OVERSHOOT_LIMIT,12755
IFVG2-003264,3,bearish,2026-07-12 18:03:00-04:00,False,12848,2026-07-12 20:09:00-04:00,35856,DEACTIVATED_OVERSHOOT_LIMIT,12848
IFVG2-003265,3,bearish,2026-07-12 18:39:00-04:00,False,12819,2026-07-12 18:42:00-04:00,35769,DEACTIVATED_OVERSHOOT_LIMIT,12819
IFVG2-003266,3,bearish,2026-07-12 20:42:00-04:00,False,13019,2026-07-13 04:42:00-04:00,36369,EXPIRED_ACTIVE_8H,13019
IFVG2-003267,3,bullish,2026-07-13 01:12:00-04:00,False,12951,2026-07-13 01:18:00-04:00,36165,DEACTIVATED_CLOSE_THROUGH,12951
IFVG2-003268,3,bearish,2026-07-13 01:18:00-04:00,False,12993,2026-07-13 03:24:00-04:00,36291,DEACTIVATED_CLOSE_THROUGH,12993
IFVG2-003269,3,bearish,2026-07-13 01:21:00-04:00,False,12959,2026-07-13 01:42:00-04:00,36189,DEACTIVATED_CLOSE_THROUGH,12959
IFVG2-003270,3,bullish,2026-07-13 01:36:00-04:00,False,12969,2026-07-13 02:12:00-04:00,36219,DEACTIVATED_CLOSE_THROUGH,12969
IFVG2-003271,3,bullish,2026-07-13 01:36:00-04:00,False,12970,2026-07-13 02:15:00-04:00,36222,DEACTIVATED_CLOSE_THROUGH,12970
IFVG2-003272,3,bullish,2026-07-13 01:36:00-04:00,False,13117,2026-07-13 09:36:00-04:00,36663,EXPIRED_ACTIVE_8H,13117
IFVG2-003273,3,bullish,2026-07-13 01:42:00-04:00,False,12960,2026-07-13 01:45:00-04:00,36192,DEACTIVATED_OVERSHOOT_LIMIT,12960
IFVG2-003274,3,bullish,2026-07-13 02:27:00-04:00,False,12978,2026-07-13 02:39:00-04:00,36246,DEACTIVATED_CLOSE_THROUGH,12978
IFVG2-003275,3,bullish,2026-07-13 02:42:00-04:00,False,12984,2026-07-13 02:57:00-04:00,36264,DEACTIVATED_CLOSE_THROUGH,12984
IFVG2-003276,3,bearish,2026-07-13 02:54:00-04:00,False,12984,2026-07-13 02:57:00-04:00,36264,DEACTIVATED_OVERSHOOT_LIMIT,12984
IFVG2-003277,3,bearish,2026-07-13 03:18:00-04:00,False,12993,2026-07-13 03:24:00-04:00,36291,DEACTIVATED_CLOSE_THROUGH,12993
IFVG2-003278,3,bullish,2026-07-13 04:15:00-04:00,False,13018,2026-07-13 04:39:00-04:00,36366,DEACTIVATED_OVERSHOOT_LIMIT,13018
IFVG2-003279,3,bullish,2026-07-13 04:15:00-04:00,False,13094,2026-07-13 08:27:00-04:00,36594,DEACTIVATED_OVERSHOOT_LIMIT,13094
IFVG2-003280,3,bullish,2026-07-13 06:21:00-04:00,False,13053,2026-07-13 06:24:00-04:00,36471,DEACTIVATED_OVERSHOOT_LIMIT,13053
IFVG2-003281,3,bearish,2026-07-13 06:27:00-04:00,False,13062,2026-07-13 06:51:00-04:00,36498,DEACTIVATED_OVERSHOOT_LIMIT,13062
IFVG2-003282,3,bullish,2026-07-13 08:48:00-04:00,False,13112,2026-07-13 09:21:00-04:00,36648,DEACTIVATED_CLOSE_THROUGH,13112
IFVG2-003283,3,bearish,2026-07-13 09:21:00-04:00,False,13113,2026-07-13 09:24:00-04:00,36651,DEACTIVATED_OVERSHOOT_LIMIT,13113
IFVG2-003284,3,bullish,2026-07-13 09:27:00-04:00,False,13115,2026-07-13 09:30:00-04:00,36657,DEACTIVATED_OVERSHOOT_LIMIT,13115
IFVG2-003285,3,bearish,2026-07-13 10:18:00-04:00,False,13133,2026-07-13 10:24:00-04:00,36711,DEACTIVATED_OVERSHOOT_LIMIT,13133
IFVG2-003286,3,bearish,2026-07-13 12:51:00-04:00,False,13185,2026-07-13 13:00:00-04:00,36867,DEACTIVATED_CLOSE_THROUGH,13185
IFVG2-003287,3,bullish,2026-07-13 18:48:00-04:00,False,13282,2026-07-13 18:51:00-04:00,37158,DEACTIVATED_CLOSE_THROUGH,13282
IFVG2-003288,3,bearish,2026-07-13 20:06:00-04:00,False,13309,2026-07-13 20:12:00-04:00,37239,DEACTIVATED_CLOSE_THROUGH,13309
IFVG2-003289,3,bearish,2026-07-13 20:09:00-04:00,False,13309,2026-07-13 20:12:00-04:00,37239,DEACTIVATED_CLOSE_THROUGH,13309
IFVG2-003290,3,bullish,2026-07-13 20:12:00-04:00,False,13357,2026-07-13 22:36:00-04:00,37383,DEACTIVATED_OVERSHOOT_LIMIT,13357
IFVG2-003291,3,bearish,2026-07-13 20:45:00-04:00,False,13321,2026-07-13 20:48:00-04:00,37275,DEACTIVATED_CLOSE_THROUGH,13321
IFVG2-003292,3,bullish,2026-07-13 20:51:00-04:00,False,13339,2026-07-13 21:42:00-04:00,37329,DEACTIVATED_CLOSE_THROUGH,13339
IFVG2-003293,3,bearish,2026-07-13 22:12:00-04:00,False,13398,2026-07-14 00:39:00-04:00,37506,DEACTIVATED_CLOSE_THROUGH,13398
IFVG2-003294,3,bearish,2026-07-13 22:54:00-04:00,False,13387,2026-07-14 00:06:00-04:00,37473,DEACTIVATED_OVERSHOOT_LIMIT,13387
IFVG2-003295,3,bullish,2026-07-13 23:24:00-04:00,False,13374,2026-07-13 23:27:00-04:00,37434,DEACTIVATED_OVERSHOOT_LIMIT,13374
IFVG2-003296,3,bullish,2026-07-13 23:30:00-04:00,False,13378,2026-07-13 23:39:00-04:00,37446,DEACTIVATED_OVERSHOOT_LIMIT,13378
IFVG2-003297,3,bullish,2026-07-14 00:03:00-04:00,False,13389,2026-07-14 00:12:00-04:00,37479,DEACTIVATED_CLOSE_THROUGH,13389
IFVG2-003298,3,bearish,2026-07-14 00:12:00-04:00,False,13390,2026-07-14 00:15:00-04:00,37482,DEACTIVATED_CLOSE_THROUGH,13390
IFVG2-003299,3,bullish,2026-07-14 00:24:00-04:00,False,13553,2026-07-14 08:24:00-04:00,37971,EXPIRED_ACTIVE_8H,13553
IFVG2-003300,3,bullish,2026-07-14 00:33:00-04:00,False,13556,2026-07-14 08:33:00-04:00,37980,EXPIRED_ACTIVE_8H,13556
IFVG2-003301,3,bullish,2026-07-14 02:33:00-04:00,False,13438,2026-07-14 02:39:00-04:00,37626,DEACTIVATED_OVERSHOOT_LIMIT,13438
IFVG2-003302,3,bearish,2026-07-14 03:03:00-04:00,False,13447,2026-07-14 03:06:00-04:00,37653,DEACTIVATED_CLOSE_THROUGH,13447
IFVG2-003303,3,bullish,2026-07-14 03:06:00-04:00,False,13460,2026-07-14 03:45:00-04:00,37692,DEACTIVATED_CLOSE_THROUGH,13460
IFVG2-003304,3,bullish,2026-07-14 03:06:00-04:00,False,13461,2026-07-14 03:48:00-04:00,37695,DEACTIVATED_OVERSHOOT_LIMIT,13461
IFVG2-003305,3,bullish,2026-07-14 03:27:00-04:00,False,13456,2026-07-14 03:33:00-04:00,37680,DEACTIVATED_CLOSE_THROUGH,13456
IFVG2-003306,3,bearish,2026-07-14 03:57:00-04:00,False,13466,2026-07-14 04:03:00-04:00,37710,DEACTIVATED_CLOSE_THROUGH,13466
IFVG2-003307,3,bullish,2026-07-14 05:12:00-04:00,False,13491,2026-07-14 05:18:00-04:00,37785,DEACTIVATED_OVERSHOOT_LIMIT,13491
IFVG2-003308,3,bearish,2026-07-14 05:18:00-04:00,False,13502,2026-07-14 05:51:00-04:00,37818,DEACTIVATED_CLOSE_THROUGH,13502
IFVG2-003309,3,bearish,2026-07-14 05:54:00-04:00,False,13508,2026-07-14 06:09:00-04:00,37836,DEACTIVATED_CLOSE_THROUGH,13508
IFVG2-003310,3,bullish,2026-07-14 06:39:00-04:00,False,13519,2026-07-14 06:42:00-04:00,37869,DEACTIVATED_CLOSE_THROUGH,13519
IFVG2-003311,3,bearish,2026-07-14 08:03:00-04:00,False,13553,2026-07-14 08:24:00-04:00,37971,DEACTIVATED_CLOSE_THROUGH,13553
IFVG2-003312,3,bullish,2026-07-14 08:24:00-04:00,False,13554,2026-07-14 08:27:00-04:00,37974,DEACTIVATED_OVERSHOOT_LIMIT,13554
IFVG2-003313,3,bearish,2026-07-14 09:33:00-04:00,False,13578,2026-07-14 09:39:00-04:00,38046,DEACTIVATED_OVERSHOOT_LIMIT,13578
IFVG2-003314,3,bearish,2026-07-14 10:18:00-04:00,False,13592,2026-07-14 10:21:00-04:00,38088,DEACTIVATED_CLOSE_THROUGH,13592
IFVG2-003315,3,bearish,2026-07-14 10:45:00-04:00,False,13604,2026-07-14 10:57:00-04:00,38124,DEACTIVATED_CLOSE_THROUGH,13604
IFVG2-003316,3,bullish,2026-07-14 10:54:00-04:00,False,13628,2026-07-14 12:09:00-04:00,38196,DEACTIVATED_OVERSHOOT_LIMIT,13628
IFVG2-003317,3,bullish,2026-07-14 11:09:00-04:00,False,13612,2026-07-14 11:21:00-04:00,38148,DEACTIVATED_OVERSHOOT_LIMIT,13612
IFVG2-003318,3,bearish,2026-07-14 12:03:00-04:00,False,13629,2026-07-14 12:12:00-04:00,38199,DEACTIVATED_OVERSHOOT_LIMIT,13629
IFVG2-003319,3,bullish,2026-07-14 12:27:00-04:00,False,13774,2026-07-14 20:27:00-04:00,38634,EXPIRED_ACTIVE_8H,13774
IFVG2-003320,3,bearish,2026-07-14 13:33:00-04:00,False,13659,2026-07-14 13:42:00-04:00,38289,DEACTIVATED_OVERSHOOT_LIMIT,13659
IFVG2-003321,3,bearish,2026-07-14 15:30:00-04:00,False,13700,2026-07-14 15:45:00-04:00,38412,DEACTIVATED_OVERSHOOT_LIMIT,13700
IFVG2-003322,3,bullish,2026-07-14 16:36:00-04:00,False,13728,2026-07-14 18:09:00-04:00,38496,DEACTIVATED_CLOSE_THROUGH,13728
IFVG2-003323,3,bearish,2026-07-14 16:51:00-04:00,False,13723,2026-07-14 16:54:00-04:00,38481,DEACTIVATED_CLOSE_THROUGH,13723
IFVG2-003324,3,bearish,2026-07-14 18:03:00-04:00,False,13727,2026-07-14 18:06:00-04:00,38493,DEACTIVATED_OVERSHOOT_LIMIT,13727
IFVG2-003325,3,bearish,2026-07-14 18:42:00-04:00,False,13748,2026-07-14 19:09:00-04:00,38556,DEACTIVATED_CLOSE_THROUGH,13748
IFVG2-003326,3,bearish,2026-07-14 19:45:00-04:00,False,13761,2026-07-14 19:48:00-04:00,38595,DEACTIVATED_CLOSE_THROUGH,13761
IFVG2-003327,3,bearish,2026-07-14 20:03:00-04:00,False,13769,2026-07-14 20:12:00-04:00,38619,DEACTIVATED_CLOSE_THROUGH,13769
IFVG2-003328,3,bearish,2026-07-14 21:03:00-04:00,False,13787,2026-07-14 21:06:00-04:00,38673,DEACTIVATED_OVERSHOOT_LIMIT,13787
IFVG2-003329,3,bearish,2026-07-14 21:03:00-04:00,False,13791,2026-07-14 21:18:00-04:00,38685,DEACTIVATED_CLOSE_THROUGH,13791
IFVG2-003330,3,bullish,2026-07-15 00:21:00-04:00,False,13853,2026-07-15 00:24:00-04:00,38871,DEACTIVATED_OVERSHOOT_LIMIT,13853
IFVG2-003331,3,bullish,2026-07-15 01:36:00-04:00,False,13881,2026-07-15 01:48:00-04:00,38955,DEACTIVATED_OVERSHOOT_LIMIT,13881
IFVG2-003332,3,bearish,2026-07-15 03:24:00-04:00,False,14073,2026-07-15 11:24:00-04:00,39531,EXPIRED_UNTOUCHED_8H,14073
IFVG2-003333,3,bearish,2026-07-15 03:27:00-04:00,False,13917,2026-07-15 03:36:00-04:00,39063,DEACTIVATED_CLOSE_THROUGH,13917
IFVG2-003334,3,bearish,2026-07-15 05:54:00-04:00,False,13970,2026-07-15 06:15:00-04:00,39222,DEACTIVATED_CLOSE_THROUGH,13970
IFVG2-003335,3,bullish,2026-07-15 08:33:00-04:00,False,14037,2026-07-15 09:36:00-04:00,39423,DEACTIVATED_OVERSHOOT_LIMIT,14037
IFVG2-003336,3,bearish,2026-07-15 09:39:00-04:00,False,14186,2026-07-15 18:03:00-04:00,39870,EXPIRED_ACTIVE_8H,14186
IFVG2-003337,3,bullish,2026-07-15 10:03:00-04:00,False,14050,2026-07-15 10:15:00-04:00,39462,DEACTIVATED_CLOSE_THROUGH,14050
IFVG2-003338,3,bearish,2026-07-15 10:15:00-04:00,False,14051,2026-07-15 10:18:00-04:00,39465,DEACTIVATED_OVERSHOOT_LIMIT,14051
IFVG2-003339,3,bullish,2026-07-15 11:30:00-04:00,False,14077,2026-07-15 11:36:00-04:00,39543,DEACTIVATED_OVERSHOOT_LIMIT,14077
IFVG2-003340,3,bullish,2026-07-15 12:48:00-04:00,False,14241,2026-07-15 20:48:00-04:00,40035,EXPIRED_UNTOUCHED_8H,14241
IFVG2-003341,3,bullish,2026-07-15 13:09:00-04:00,False,14248,2026-07-15 21:09:00-04:00,40056,EXPIRED_ACTIVE_8H,14248
IFVG2-003342,3,bearish,2026-07-15 14:18:00-04:00,False,14132,2026-07-15 14:21:00-04:00,39708,DEACTIVATED_CLOSE_THROUGH,14132
IFVG2-003343,3,bullish,2026-07-15 15:30:00-04:00,False,14252,2026-07-15 21:21:00-04:00,40068,DEACTIVATED_OVERSHOOT_LIMIT,14252
IFVG2-003344,3,bullish,2026-07-15 18:57:00-04:00,False,14211,2026-07-15 19:18:00-04:00,39945,DEACTIVATED_CLOSE_THROUGH,14211
IFVG2-003345,3,bullish,2026-07-15 18:57:00-04:00,False,14222,2026-07-15 19:51:00-04:00,39978,DEACTIVATED_OVERSHOOT_LIMIT,14222
IFVG2-003346,3,bullish,2026-07-15 20:54:00-04:00,False,14244,2026-07-15 20:57:00-04:00,40044,DEACTIVATED_OVERSHOOT_LIMIT,14244
IFVG2-003347,3,bullish,2026-07-15 21:42:00-04:00,False,14260,2026-07-15 21:45:00-04:00,40092,DEACTIVATED_CLOSE_THROUGH,14260
IFVG2-003348,3,bearish,2026-07-15 21:45:00-04:00,False,14261,2026-07-15 21:48:00-04:00,40095,DEACTIVATED_CLOSE_THROUGH,14261
IFVG2-003349,3,bullish,2026-07-15 22:18:00-04:00,False,14370,2026-07-16 03:15:00-04:00,40422,DEACTIVATED_CLOSE_THROUGH,14370
IFVG2-003350,3,bearish,2026-07-15 23:21:00-04:00,False,14296,2026-07-15 23:33:00-04:00,40200,DEACTIVATED_OVERSHOOT_LIMIT,14296
IFVG2-003351,3,bearish,2026-07-15 23:45:00-04:00,False,14304,2026-07-15 23:57:00-04:00,40224,DEACTIVATED_CLOSE_THROUGH,14304
IFVG2-003352,3,bearish,2026-07-16 01:33:00-04:00,False,14496,2026-07-16 09:33:00-04:00,40800,EXPIRED_UNTOUCHED_8H,14496
IFVG2-003353,3,bearish,2026-07-16 01:36:00-04:00,False,14338,2026-07-16 01:39:00-04:00,40326,DEACTIVATED_OVERSHOOT_LIMIT,14338
IFVG2-003354,3,bullish,2026-07-16 04:24:00-04:00,False,14439,2026-07-16 06:42:00-04:00,40629,DEACTIVATED_OVERSHOOT_LIMIT,14439
IFVG2-003355,3,bearish,2026-07-16 04:45:00-04:00,False,14401,2026-07-16 04:48:00-04:00,40515,DEACTIVATED_CLOSE_THROUGH,14401
IFVG2-003356,3,bullish,2026-07-16 05:18:00-04:00,False,14412,2026-07-16 05:21:00-04:00,40548,DEACTIVATED_CLOSE_THROUGH,14412
IFVG2-003357,3,bearish,2026-07-16 05:45:00-04:00,False,14580,2026-07-16 13:45:00-04:00,41052,EXPIRED_UNTOUCHED_8H,14580
IFVG2-003358,3,bearish,2026-07-16 06:00:00-04:00,False,14427,2026-07-16 06:06:00-04:00,40593,DEACTIVATED_OVERSHOOT_LIMIT,14427
IFVG2-003359,3,bullish,2026-07-16 06:09:00-04:00,False,14429,2026-07-16 06:12:00-04:00,40599,DEACTIVATED_CLOSE_THROUGH,14429
IFVG2-003360,3,bullish,2026-07-16 06:09:00-04:00,False,14431,2026-07-16 06:18:00-04:00,40605,DEACTIVATED_CLOSE_THROUGH,14431
IFVG2-003361,3,bearish,2026-07-16 06:42:00-04:00,False,14445,2026-07-16 07:00:00-04:00,40647,DEACTIVATED_OVERSHOOT_LIMIT,14445
IFVG2-003362,3,bullish,2026-07-16 06:54:00-04:00,False,14444,2026-07-16 06:57:00-04:00,40644,DEACTIVATED_OVERSHOOT_LIMIT,14444
IFVG2-003363,3,bearish,2026-07-16 08:06:00-04:00,False,14488,2026-07-16 09:09:00-04:00,40776,DEACTIVATED_OVERSHOOT_LIMIT,14488
IFVG2-003364,3,bearish,2026-07-16 08:24:00-04:00,False,14486,2026-07-16 09:03:00-04:00,40770,DEACTIVATED_OVERSHOOT_LIMIT,14486
IFVG2-003365,3,bearish,2026-07-16 09:36:00-04:00,False,14498,2026-07-16 09:39:00-04:00,40806,DEACTIVATED_OVERSHOOT_LIMIT,14498
IFVG2-003366,3,bullish,2026-07-16 11:03:00-04:00,False,14527,2026-07-16 11:06:00-04:00,40893,DEACTIVATED_CLOSE_THROUGH,14527
IFVG2-003367,3,bearish,2026-07-16 11:15:00-04:00,False,14532,2026-07-16 11:21:00-04:00,40908,DEACTIVATED_OVERSHOOT_LIMIT,14532
IFVG2-003368,3,bearish,2026-07-16 13:03:00-04:00,False,14567,2026-07-16 13:06:00-04:00,41013,DEACTIVATED_OVERSHOOT_LIMIT,14567
IFVG2-003369,3,bullish,2026-07-16 14:21:00-04:00,False,14593,2026-07-16 14:24:00-04:00,41091,DEACTIVATED_OVERSHOOT_LIMIT,14593
IFVG2-003370,3,bearish,2026-07-16 16:15:00-04:00,False,14632,2026-07-16 16:21:00-04:00,41208,DEACTIVATED_OVERSHOOT_LIMIT,14632
IFVG2-003371,3,bullish,2026-07-16 16:39:00-04:00,False,14640,2026-07-16 16:45:00-04:00,41232,DEACTIVATED_CLOSE_THROUGH,14640
IFVG2-003372,3,bearish,2026-07-16 18:30:00-04:00,False,14656,2026-07-16 18:33:00-04:00,41280,DEACTIVATED_CLOSE_THROUGH,14656
IFVG2-003373,3,bullish,2026-07-16 19:15:00-04:00,False,14672,2026-07-16 19:21:00-04:00,41328,DEACTIVATED_CLOSE_THROUGH,14672
IFVG2-003374,3,bullish,2026-07-16 19:42:00-04:00,False,14681,2026-07-16 19:48:00-04:00,41355,DEACTIVATED_OVERSHOOT_LIMIT,14681
IFVG2-003375,3,bullish,2026-07-16 19:42:00-04:00,False,14681,2026-07-16 19:48:00-04:00,41355,DEACTIVATED_OVERSHOOT_LIMIT,14681
IFVG2-003376,3,bearish,2026-07-16 21:15:00-04:00,False,14870,2026-07-17 05:15:00-04:00,41922,EXPIRED_ACTIVE_8H,14870
IFVG2-003377,3,bullish,2026-07-16 23:24:00-04:00,False,14756,2026-07-16 23:33:00-04:00,41580,DEACTIVATED_CLOSE_THROUGH,14756
IFVG2-003378,3,bearish,2026-07-16 23:42:00-04:00,False,14919,2026-07-17 07:42:00-04:00,42069,EXPIRED_ACTIVE_8H,14919
IFVG2-003379,3,bearish,2026-07-17 01:00:00-04:00,False,14787,2026-07-17 01:06:00-04:00,41673,DEACTIVATED_OVERSHOOT_LIMIT,14787
IFVG2-003380,3,bearish,2026-07-17 01:00:00-04:00,False,14787,2026-07-17 01:06:00-04:00,41673,DEACTIVATED_OVERSHOOT_LIMIT,14787
IFVG2-003381,3,bullish,2026-07-17 01:51:00-04:00,False,14803,2026-07-17 01:54:00-04:00,41721,DEACTIVATED_OVERSHOOT_LIMIT,14803
IFVG2-003382,3,bearish,2026-07-17 02:09:00-04:00,False,14810,2026-07-17 02:15:00-04:00,41742,DEACTIVATED_OVERSHOOT_LIMIT,14810
IFVG2-003383,3,bullish,2026-07-17 02:24:00-04:00,False,14819,2026-07-17 02:42:00-04:00,41769,DEACTIVATED_OVERSHOOT_LIMIT,14819
IFVG2-003384,3,bearish,2026-07-17 02:39:00-04:00,False,14897,2026-07-17 06:36:00-04:00,42003,DEACTIVATED_CLOSE_THROUGH,14897
IFVG2-003385,3,bearish,2026-07-17 02:42:00-04:00,False,14897,2026-07-17 06:36:00-04:00,42003,DEACTIVATED_CLOSE_THROUGH,14897
IFVG2-003386,3,bearish,2026-07-17 03:09:00-04:00,False,14830,2026-07-17 03:15:00-04:00,41802,DEACTIVATED_CLOSE_THROUGH,14830
IFVG2-003387,3,bearish,2026-07-17 06:21:00-04:00,False,14895,2026-07-17 06:30:00-04:00,41997,DEACTIVATED_CLOSE_THROUGH,14895
IFVG2-003388,3,bullish,2026-07-17 06:39:00-04:00,False,14904,2026-07-17 06:57:00-04:00,42024,DEACTIVATED_OVERSHOOT_LIMIT,14904
IFVG2-003389,3,bearish,2026-07-17 06:45:00-04:00,False,14901,2026-07-17 06:48:00-04:00,42015,DEACTIVATED_CLOSE_THROUGH,14901
IFVG2-003390,3,bearish,2026-07-17 08:42:00-04:00,False,14941,2026-07-17 08:48:00-04:00,42135,DEACTIVATED_OVERSHOOT_LIMIT,14941
IFVG2-003391,3,bearish,2026-07-17 09:36:00-04:00,False,14963,2026-07-17 09:54:00-04:00,42201,DEACTIVATED_CLOSE_THROUGH,14963
