variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,match_prev_1_session,support_prev_1_session,items_prev_1_session,match_prev_3_sessions,support_prev_3_sessions,items_prev_3_sessions,match_prev_10_sessions,support_prev_10_sessions,items_prev_10_sessions,match_prev_20_sessions,support_prev_20_sessions,items_prev_20_sessions,cross_lookback,rejection_reason
EP-42463-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42463,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-12 22:15:00-04:00,2026-07-12 22:15:00-04:00,29753.0,17.8098,36.6607,29728.5,24.5,29728.5,24.5,False,29755.0,ifvg,5,2.0,0.0546,0.0816,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42464-ENTRY_ON_TAP,EP-42464,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:10:00-04:00,2026-07-12 22:11:00-04:00,2026-07-12 22:11:00-04:00,29743.25,18.045,36.7437,29751.75,8.5,29761.295,18.045,True,29743.0,ifvg,3,0.25,0.0068,0.0139,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42469-ENTRY_ON_TAP,EP-42469,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:14:00-04:00,2026-07-12 22:15:00-04:00,2026-07-12 22:15:00-04:00,29753.0,17.8098,36.6607,29766.0,13.0,29770.8098,17.8098,True,29752.75,rb,1,0.25,0.0068,0.014,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42470-ENTRY_ON_TAP,EP-42470,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-12 22:15:00-04:00,2026-07-12 22:16:00-04:00,2026-07-12 22:16:00-04:00,29768.0,17.776,36.6607,29766.0,2.0,29785.776,17.776,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42475-ENTRY_ON_TAP,EP-42475,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:19:00-04:00,2026-07-12 22:20:00-04:00,2026-07-12 22:20:00-04:00,29770.75,17.6837,36.404,29762.75,8.0,29788.4337,17.6837,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42480-ENTRY_ON_TAP,EP-42480,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-12 22:24:00-04:00,2026-07-12 22:25:00-04:00,2026-07-12 22:25:00-04:00,29792.75,17.129,36.2621,29802.0,9.25,29809.879,17.129,True,29792.5,ifvg,1,0.25,0.0069,0.0146,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42482-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42482,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-12 22:33:00-04:00,2026-07-12 22:33:00-04:00,29770.0,16.1644,35.6158,29802.0,32.0,29802.0,32.0,False,29769.75,rb,1,0.25,0.007,0.0078,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42486-ENTRY_ON_TAP,EP-42486,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:28:00-04:00,2026-07-12 22:29:00-04:00,2026-07-12 22:29:00-04:00,29798.25,16.1569,36.2621,29804.25,6.0,29814.4069,16.1569,True,29797.75,ifvg,1,0.5,0.0138,0.0309,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42499-ENTRY_ON_TAP,EP-42499,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 22:36:00-04:00,2026-07-12 22:36:00-04:00,29765.75,16.0632,35.8401,29759.0,6.75,29749.6868,16.0632,True,29766.25,ifvg,1,0.5,0.014,0.0311,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42500-ENTRY_ON_TAP,EP-42500,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:34:00-04:00,2026-07-12 22:35:00-04:00,2026-07-12 22:35:00-04:00,29778.25,15.7833,35.8401,29789.25,11.0,29794.0333,15.7833,True,29777.75,ifvg,1,0.5,0.014,0.0317,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42501-ENTRY_ON_TAP,EP-42501,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:34:00-04:00,2026-07-12 22:35:00-04:00,2026-07-12 22:35:00-04:00,29778.25,15.7833,35.8401,29780.75,2.5,29794.0333,15.7833,True,29777.75,ifvg,1,0.5,0.014,0.0317,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42503-ENTRY_ON_TAP,EP-42503,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-12 22:40:00-04:00,2026-07-12 22:40:00-04:00,29757.5,15.4083,35.7218,29759.0,1.5,29742.0917,15.4083,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42504-ENTRY_ON_TAP,EP-42504,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-12 22:39:00-04:00,2026-07-12 22:40:00-04:00,2026-07-12 22:40:00-04:00,29757.5,15.4083,35.7218,29787.0,29.5,29787.0,29.5,False,29757.25,ifvg,3,0.25,0.007,0.0085,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42505-ENTRY_ON_TAP,EP-42505,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:39:00-04:00,2026-07-12 22:40:00-04:00,2026-07-12 22:40:00-04:00,29757.5,15.4083,35.7218,29766.75,9.25,29772.9083,15.4083,True,29757.25,ifvg,3,0.25,0.007,0.0162,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42507-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42507,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,ASIA,3,3,False,False,,2026-07-12 22:48:00-04:00,2026-07-12 22:48:00-04:00,29752.0,14.5155,35.0771,29787.0,35.0,29787.0,35.0,False,29751.5,ifvg,1,0.5,0.0143,0.0143,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42507-ENTRY_ON_NEW_FVG,EP-42507,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-12 23:00:00-04:00,2026-07-12 23:00:00-04:00,29717.5,13.3375,34.7867,29787.0,69.5,29787.0,69.5,False,29716.75,ifvg,1,0.75,0.0216,0.0108,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42508-ENTRY_ON_TAP,EP-42508,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:41:00-04:00,2026-07-12 22:42:00-04:00,2026-07-12 22:42:00-04:00,29756.75,15.0495,35.7218,29763.0,6.25,29771.7995,15.0495,True,29756.0,ifvg,1,0.75,0.021,0.0498,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42511-ENTRY_ON_TAP,EP-42511,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 22:48:00-04:00,2026-07-12 22:48:00-04:00,29752.0,14.5155,35.0771,29746.5,5.5,29737.4845,14.5155,True,29752.5,ifvg,1,0.5,0.0143,0.0344,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42511-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42511,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-12 22:51:00-04:00,2026-07-12 22:51:00-04:00,29768.25,14.0038,34.6364,29746.5,21.75,29746.5,21.75,False,29769.5,ifvg,3,1.25,0.0361,0.0575,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42511-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42511,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,3,3,False,False,,2026-07-12 22:51:00-04:00,2026-07-12 22:51:00-04:00,29768.25,14.0038,34.6364,29746.5,21.75,29746.5,21.75,False,29769.5,ifvg,3,1.25,0.0361,0.0575,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42513-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42513,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,1,True,False,2026-07-12 22:46:00-04:00,2026-07-12 22:49:00-04:00,2026-07-12 22:49:00-04:00,29757.0,14.3378,35.0771,29746.5,10.5,29742.6622,14.3378,True,29758.0,ifvg,5,1.0,0.0285,0.0697,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42513-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42513,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-12 22:46:00-04:00,2026-07-12 22:50:00-04:00,2026-07-12 22:50:00-04:00,29766.0,14.1779,34.6364,29746.5,19.5,29746.5,19.5,False,29766.25,ifvg,1,0.25,0.0072,0.0128,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42516-ENTRY_ON_TAP,EP-42516,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 22:49:00-04:00,2026-07-12 22:50:00-04:00,2026-07-12 22:50:00-04:00,29766.0,14.1779,34.6364,29769.25,3.25,29780.1779,14.1779,True,29765.0,ifvg,1,1.0,0.0289,0.0705,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42526-ENTRY_ON_TAP,EP-42526,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:09:00-04:00,2026-07-12 23:09:00-04:00,29700.5,12.2612,33.9936,29705.5,5.0,29688.2388,12.2612,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42530-ENTRY_ON_TAP,EP-42530,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:15:00-04:00,2026-07-12 23:15:00-04:00,29694.0,11.5648,32.8912,29688.75,5.25,29682.4352,11.5648,True,29694.25,ifvg,30,0.25,0.0076,0.0216,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42533-ENTRY_ON_TAP,EP-42533,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-12 23:20:00-04:00,2026-07-12 23:20:00-04:00,29701.75,11.3969,32.3749,29684.75,17.0,29684.75,17.0,False,29702.0,ifvg,1,0.25,0.0077,0.0147,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42535-ENTRY_ON_TAP,EP-42535,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:16:00-04:00,2026-07-12 23:17:00-04:00,2026-07-12 23:17:00-04:00,29687.5,11.4275,32.8912,29698.0,10.5,29698.9275,11.4275,True,29685.25,ifvg,1,2.25,0.0684,0.1969,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42536-ENTRY_ON_TAP,EP-42536,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:18:00-04:00,2026-07-12 23:19:00-04:00,2026-07-12 23:19:00-04:00,29688.5,11.2837,32.8912,29692.75,4.25,29699.7837,11.2837,True,29688.0,ifvg,1,0.5,0.0152,0.0443,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42539-ENTRY_ON_TAP,EP-42539,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-12 23:19:00-04:00,2026-07-12 23:20:00-04:00,2026-07-12 23:20:00-04:00,29701.75,11.3969,32.3749,29698.0,3.75,29713.1469,11.3969,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42540-ENTRY_ON_TAP,EP-42540,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:23:00-04:00,2026-07-12 23:24:00-04:00,2026-07-12 23:24:00-04:00,29695.75,11.1793,32.3749,29700.0,4.25,29706.9293,11.1793,True,29695.0,rb,3,0.75,0.0232,0.0671,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42541-ENTRY_ON_TAP,EP-42541,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:23:00-04:00,2026-07-12 23:24:00-04:00,2026-07-12 23:24:00-04:00,29695.75,11.1793,32.3749,29695.75,0.0,29706.9293,11.1793,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42543-ENTRY_ON_TAP,EP-42543,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:27:00-04:00,2026-07-12 23:27:00-04:00,29706.0,10.7091,31.8801,29687.25,18.75,29687.25,18.75,False,29706.5,ifvg,5,0.5,0.0157,0.0267,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42543-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42543,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-12 23:30:00-04:00,2026-07-12 23:30:00-04:00,29709.0,10.416,31.3851,29687.25,21.75,29687.25,21.75,False,29709.5,ifvg,5,0.5,0.0159,0.023,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42544-ENTRY_ON_TAP,EP-42544,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:25:00-04:00,2026-07-12 23:26:00-04:00,2026-07-12 23:26:00-04:00,29703.0,10.8921,31.8801,29707.75,4.75,29713.8921,10.8921,True,29702.25,ifvg,3,0.75,0.0235,0.0689,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42553-ENTRY_ON_TAP,EP-42553,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-12 23:35:00-04:00,2026-07-12 23:35:00-04:00,29693.5,10.2981,31.1816,29687.25,6.25,29683.2019,10.2981,True,29694.25,ifvg,30,0.75,0.0241,0.0728,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42556-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42556,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,5,1,True,False,2026-07-12 23:31:00-04:00,2026-07-12 23:33:00-04:00,2026-07-12 23:33:00-04:00,29695.75,10.4177,31.3851,29687.25,8.5,29685.3323,10.4177,True,29697.0,ifvg,1,1.25,0.0398,0.12,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42560-ENTRY_ON_TAP,EP-42560,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:37:00-04:00,2026-07-12 23:38:00-04:00,2026-07-12 23:38:00-04:00,29699.5,10.254,31.1816,29702.25,2.75,29709.754,10.254,True,29698.75,ifvg,5,0.75,0.0241,0.0731,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42561-ENTRY_ON_TAP,EP-42561,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:37:00-04:00,2026-07-12 23:38:00-04:00,2026-07-12 23:38:00-04:00,29699.5,10.254,31.1816,29697.25,2.25,29709.754,10.254,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42567-ENTRY_ON_TAP,EP-42567,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:42:00-04:00,2026-07-12 23:43:00-04:00,2026-07-12 23:43:00-04:00,29715.75,10.6249,31.2365,29725.0,9.25,29726.3749,10.6249,True,29714.75,ifvg,1,1.0,0.032,0.0941,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42568-ENTRY_ON_TAP,EP-42568,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:45:00-04:00,2026-07-12 23:45:00-04:00,29697.25,10.8482,31.4142,29702.75,5.5,29686.4018,10.8482,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42572-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42572,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,ASIA,3,1,True,False,2026-07-12 23:45:00-04:00,2026-07-12 23:49:00-04:00,2026-07-12 23:49:00-04:00,29713.0,10.7934,31.4142,29691.75,21.25,29691.75,21.25,False,29714.0,ifvg,5,1.0,0.0318,0.0471,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42573-ENTRY_ON_TAP,EP-42573,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:48:00-04:00,2026-07-12 23:48:00-04:00,29703.75,10.654,31.4142,29691.75,12.0,29691.75,12.0,False,29704.0,fvg,1,0.25,0.008,0.0208,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42573-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42573,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,ASIA,3,3,False,False,,2026-07-12 23:51:00-04:00,2026-07-12 23:51:00-04:00,29719.25,10.8697,31.2511,29691.75,27.5,29691.75,27.5,False,29720.75,ifvg,1,1.5,0.048,0.0545,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42573-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-42573,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,1,A,ASIA,3,3,False,False,,2026-07-12 23:51:00-04:00,2026-07-12 23:51:00-04:00,29719.25,10.8697,31.2511,29691.75,27.5,29691.75,27.5,False,29720.75,ifvg,1,1.5,0.048,0.0545,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42580-ENTRY_ON_TAP,EP-42580,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,3,1,True,False,2026-07-12 23:51:00-04:00,2026-07-12 23:52:00-04:00,2026-07-12 23:52:00-04:00,29705.75,11.0939,31.2511,29725.25,19.5,29725.25,19.5,False,29705.0,ifvg,1,0.75,0.024,0.0385,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42583-ENTRY_ON_NEW_FVG,EP-42583,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,ASIA,3,3,False,False,,2026-07-13 00:00:00-04:00,2026-07-13 00:00:00-04:00,29689.75,10.4679,30.9094,29725.25,35.5,29725.25,35.5,False,29688.75,ifvg,3,1.0,0.0324,0.0282,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42586-ENTRY_ON_TAP,EP-42586,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:54:00-04:00,2026-07-12 23:55:00-04:00,2026-07-12 23:55:00-04:00,29708.75,10.4408,30.9489,29710.0,1.25,29719.1908,10.4408,True,29708.5,ifvg,3,0.25,0.0081,0.0239,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42588-ENTRY_ON_TAP,EP-42588,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-12 23:57:00-04:00,2026-07-12 23:57:00-04:00,29698.0,10.4552,30.9489,29701.25,3.25,29687.5448,10.4552,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42591-ENTRY_ON_TAP,EP-42591,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-13 00:00:00-04:00,2026-07-13 00:00:00-04:00,29689.75,10.4679,30.9094,29701.25,11.5,29678.25,11.5,False,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42592-ENTRY_ON_TAP,EP-42592,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,ASIA,1,1,False,False,2026-07-12 23:59:00-04:00,2026-07-13 00:00:00-04:00,2026-07-13 00:00:00-04:00,29689.75,10.4679,30.9094,29696.5,6.75,29700.2179,10.4679,True,29688.75,ifvg,3,1.0,0.0324,0.0955,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-42594-ENTRY_ON_TAP,EP-42594,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-13 00:03:00-04:00,2026-07-13 00:03:00-04:00,29668.0,11.0082,30.9094,29683.0,15.0,29653.0,15.0,False,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42595-ENTRY_ON_TAP,EP-42595,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,5,5,False,False,,2026-07-13 00:05:00-04:00,2026-07-13 00:05:00-04:00,29662.75,11.2003,31.1215,29683.0,20.25,29642.5,20.25,False,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-42599-ENTRY_ON_TAP,EP-42599,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,ASIA,3,3,False,False,,2026-07-13 00:06:00-04:00,2026-07-13 00:06:00-04:00,29656.0,11.244,31.1215,29658.75,2.75,29644.756,11.244,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
