id,parent_fvg_id,timeframe,parent_direction,child_direction,parent_formation_ts_et,parent_width_points,parent_width_atr,parent_first_touch_ts_et,inversion_ts_et,inversion_open,inversion_high,inversion_low,inversion_close,close_through_boundary,atr_at_inversion,inversion_body_atr,inversion_range_atr,bars_from_formation_to_inversion,bars_from_first_touch_to_inversion,inversion_speed_bucket,max_penetration_before_inversion,distance_through_zone,distance_through_zone_over_width,n_scraping_candles,avg_scraping_body,activation_ts_et,expiry_ts_et,deactivation_reason
IFVG2-000015,FVG2-000043,1,bullish,bearish,2026-07-13 01:10:00-04:00,4.5,0.3988460519476385,2026-07-13 01:15:00-04:00,2026-07-13 01:16:00-04:00,29666.0,29668.75,29652.25,29653.25,29663.5,12.694992002000532,1.0043330470779974,1.2997251197479964,6,1,5plus_candles,0.0,10.25,2.2777777777777777,1,19.0,2026-07-13 01:16:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000016,FVG2-000041,1,bullish,bearish,2026-07-13 01:08:00-04:00,3.75,0.35156974018008014,2026-07-13 01:16:00-04:00,2026-07-13 01:19:00-04:00,29650.5,29654.25,29645.0,29646.25,29648.75,12.084055185275208,0.351703127372238,0.7654715125160475,11,3,5plus_candles,0.0,2.5,0.6666666666666666,3,7.083333333333333,2026-07-13 01:19:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000017,FVG2-000047,1,bearish,bullish,2026-07-13 01:24:00-04:00,11.25,0.855851751317676,2026-07-13 01:34:00-04:00,2026-07-13 01:34:00-04:00,29591.0,29623.0,29590.75,29622.0,29617.25,16.902017301395926,1.8341005956395353,1.9080562648185488,10,,5plus_candles,0.0,4.75,0.4222222222222222,0,,2026-07-13 01:34:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000018,FVG2-000046,1,bearish,bullish,2026-07-13 01:23:00-04:00,7.0,0.5251700793021942,2026-07-13 01:34:00-04:00,2026-07-13 01:35:00-04:00,29621.25,29640.25,29618.25,29635.0,29628.0,17.266158922724788,0.7963554639765879,1.2741687423625405,12,,5plus_candles,0.0,7.0,1.0,1,31.0,2026-07-13 01:35:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000019,FVG2-000051,1,bearish,bullish,2026-07-13 01:48:00-04:00,1.0,0.06518383909959509,2026-07-13 01:49:00-04:00,2026-07-13 01:49:00-04:00,29616.25,29633.0,29615.25,29633.0,29624.75,15.531138326367282,1.0784785794846377,1.1428653603493921,1,,1_candles,0.0,8.25,8.25,0,,2026-07-13 01:49:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000020,FVG2-000052,1,bullish,bearish,2026-07-13 02:01:00-04:00,6.5,0.4411151708745018,2026-07-13 02:03:00-04:00,2026-07-13 02:03:00-04:00,29663.5,29663.5,29641.25,29645.75,29649.5,14.759078304754592,1.202649625775201,1.5075467139999,2,0,2_candles,0.0,3.75,0.5769230769230769,0,,2026-07-13 02:03:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000021,FVG2-000049,1,bullish,bearish,2026-07-13 01:35:00-04:00,23.25,1.3465646936331395,2026-07-13 01:48:00-04:00,2026-07-13 02:12:00-04:00,29603.75,29606.25,29590.0,29593.5,29595.0,14.615302929795059,0.7013197091593728,1.1118483193990056,37,24,5plus_candles,0.0,1.5,0.06451612903225806,5,8.8,2026-07-13 02:12:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000022,FVG2-000055,1,bearish,bullish,2026-07-13 02:12:00-04:00,0.75,0.05131607627995411,2026-07-13 02:15:00-04:00,2026-07-13 02:20:00-04:00,29601.25,29616.25,29601.25,29612.0,29607.0,13.361964563386179,0.8045224150239584,1.1225894163125,8,,5plus_candles,0.0,5.0,6.666666666666667,2,3.875,2026-07-13 02:20:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000023,FVG2-000053,1,bearish,bullish,2026-07-13 02:10:00-04:00,4.5,0.3061163650674938,2026-07-13 02:24:00-04:00,2026-07-13 02:25:00-04:00,29617.25,29635.25,29615.25,29632.75,29622.5,13.075895476277266,1.1853872668316008,1.5295319572020654,15,,5plus_candles,0.0,10.25,2.2777777777777777,1,2.5,2026-07-13 02:25:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000024,FVG2-000057,1,bullish,bearish,2026-07-13 02:25:00-04:00,3.25,0.24854894304533565,2026-07-13 02:27:00-04:00,2026-07-13 02:27:00-04:00,29629.0,29630.25,29611.5,29611.75,29612.0,13.17768538515744,1.3090311003652715,1.422859891701382,2,0,2_candles,0.0,0.25,0.07692307692307693,0,,2026-07-13 02:27:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000025,FVG2-000058,1,bullish,bearish,2026-07-13 02:30:00-04:00,9.5,0.701839883597927,2026-07-13 02:31:00-04:00,2026-07-13 02:32:00-04:00,29636.25,29641.75,29615.75,29618.25,29620.75,14.175044884035042,1.2698372490003822,1.8342093596672187,2,1,2_candles,0.0,2.5,0.2631578947368421,1,0.75,2026-07-13 02:32:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000026,FVG2-000062,1,bullish,bearish,2026-07-13 03:10:00-04:00,5.0,0.3493621809859689,2026-07-13 03:16:00-04:00,2026-07-13 03:17:00-04:00,29655.5,29657.25,29644.5,29648.5,29651.5,13.683276552693247,0.5115733774029588,0.9317943659839607,7,1,5plus_candles,0.0,3.0,0.6,1,11.5,2026-07-13 03:17:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000027,FVG2-000063,1,bearish,bullish,2026-07-13 03:17:00-04:00,5.0,0.36540955528782776,2026-07-13 03:21:00-04:00,2026-07-13 03:22:00-04:00,29658.25,29672.0,29655.5,29672.0,29662.25,12.760323639478965,1.0775588761290575,1.293070651354869,5,,5plus_candles,0.0,9.75,1.95,1,4.25,2026-07-13 03:22:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000028,FVG2-000064,1,bullish,bearish,2026-07-13 03:22:00-04:00,2.5,0.19591979565982864,2026-07-13 03:30:00-04:00,2026-07-13 03:30:00-04:00,29670.75,29671.25,29649.0,29649.0,29653.0,12.897826423931361,1.6863306486776573,1.725096870486339,8,0,5plus_candles,0.0,4.0,1.6,0,,2026-07-13 03:30:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000029,FVG2-000065,1,bullish,bearish,2026-07-13 03:23:00-04:00,9.75,0.7760787741272958,2026-07-13 03:30:00-04:00,2026-07-13 03:30:00-04:00,29670.75,29671.25,29649.0,29649.0,29658.0,12.897826423931361,1.6863306486776573,1.725096870486339,7,0,5plus_candles,0.0,9.0,0.9230769230769231,0,,2026-07-13 03:30:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000030,FVG2-000061,1,bullish,bearish,2026-07-13 03:09:00-04:00,7.75,0.541331584147054,2026-07-13 03:17:00-04:00,2026-07-13 03:33:00-04:00,29647.75,29653.0,29636.5,29636.75,29641.75,12.607971812455249,0.872463879490375,1.3086958192355624,24,16,5plus_candles,0.0,5.0,0.6451612903225806,7,6.392857142857143,2026-07-13 03:33:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000031,FVG2-000035,1,bearish,bullish,2026-07-12 23:52:00-04:00,7.5,0.6899110535628844,2026-07-12 23:53:00-04:00,2026-07-13 04:16:00-04:00,29709.75,29716.0,29706.0,29716.0,29714.5,13.53383003777314,0.46180571076747295,0.7388891372279567,264,,5plus_candles,0.0,1.5,0.2,5,7.55,2026-07-13 04:16:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000032,FVG2-000068,1,bullish,bearish,2026-07-13 04:17:00-04:00,5.0,0.37445211539033496,2026-07-13 04:20:00-04:00,2026-07-13 04:36:00-04:00,29715.5,29715.5,29709.0,29709.25,29711.25,10.687901154143388,0.5847733722328688,0.6081643071221836,19,16,5plus_candles,0.0,2.0,0.4,4,4.75,2026-07-13 04:36:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000033,FVG2-000070,1,bearish,bullish,2026-07-13 04:38:00-04:00,0.5,0.048062651057306706,2026-07-13 04:39:00-04:00,2026-07-13 04:39:00-04:00,29704.5,29719.0,29704.5,29717.0,29709.0,10.749296222905617,1.1628668278174172,1.348925520268204,1,,1_candles,0.0,8.0,16.0,0,,2026-07-13 04:39:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000034,FVG2-000072,1,bullish,bearish,2026-07-13 04:53:00-04:00,1.25,0.13763197414895112,2026-07-13 04:54:00-04:00,2026-07-13 04:54:00-04:00,29751.0,29752.0,29742.25,29743.75,29745.0,9.129892473196861,0.7940947849368689,1.067920572846134,1,0,1_candles,0.0,1.25,1.0,0,,2026-07-13 04:54:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000035,FVG2-000071,1,bullish,bearish,2026-07-13 04:50:00-04:00,1.5,0.162064196288635,2026-07-13 04:51:00-04:00,2026-07-13 04:58:00-04:00,29740.25,29740.25,29734.25,29734.25,29736.25,8.944745911260297,0.6707848450392273,0.6707848450392273,8,7,5plus_candles,0.25,2.0,1.3333333333333333,2,4.5,2026-07-13 04:58:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000036,FVG2-000077,1,bullish,bearish,2026-07-13 06:38:00-04:00,0.75,0.10952874785604502,2026-07-13 06:41:00-04:00,2026-07-13 06:41:00-04:00,29755.0,29755.0,29743.5,29743.5,29746.75,7.090377402519949,1.621916485843596,1.621916485843596,3,0,3_candles,0.0,3.25,4.333333333333333,0,,2026-07-13 06:41:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000037,FVG2-000076,1,bearish,bullish,2026-07-13 06:03:00-04:00,5.75,0.8596154006652391,2026-07-13 06:04:00-04:00,2026-07-13 07:00:00-04:00,29755.75,29791.25,29755.5,29786.5,29769.25,8.777897597863575,3.5031167380540125,4.072729215786373,57,,5plus_candles,0.0,17.25,3.0,7,2.9285714285714284,2026-07-13 07:00:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000038,FVG2-000081,1,bearish,bullish,2026-07-13 07:11:00-04:00,4.25,0.4027666214016924,2026-07-13 07:12:00-04:00,2026-07-13 07:13:00-04:00,29762.0,29772.75,29761.25,29771.5,29766.5,10.317810071165226,0.9207380184821654,1.114577601320516,2,,2_candles,0.0,5.0,1.1764705882352942,1,2.5,2026-07-13 07:13:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000039,FVG2-000082,1,bearish,bullish,2026-07-13 07:20:00-04:00,10.5,0.9432080955516101,2026-07-13 07:21:00-04:00,2026-07-13 07:21:00-04:00,29744.75,29769.0,29744.75,29769.0,29765.5,12.069204260647851,2.0092459681926296,2.0092459681926296,1,,1_candles,0.0,3.5,0.3333333333333333,0,,2026-07-13 07:21:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000040,FVG2-000084,1,bullish,bearish,2026-07-13 07:28:00-04:00,1.25,0.11722380602266261,2026-07-13 07:29:00-04:00,2026-07-13 07:29:00-04:00,29778.75,29780.0,29773.0,29774.75,29775.25,10.401694247070322,0.38455273775487253,0.6729672910710269,1,0,1_candles,0.0,0.5,0.4,0,,2026-07-13 07:29:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000041,FVG2-000078,1,bearish,bullish,2026-07-13 07:08:00-04:00,3.25,0.30565833773388307,2026-07-13 07:28:00-04:00,2026-07-13 07:34:00-04:00,29772.0,29790.0,29772.0,29788.5,29786.0,11.307771245012274,1.4591734871960695,1.5918256223957121,26,,5plus_candles,0.0,2.5,0.7692307692307693,3,6.0,2026-07-13 07:34:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000042,FVG2-000083,1,bullish,bearish,2026-07-13 07:26:00-04:00,5.75,0.5153752999349358,2026-07-13 07:27:00-04:00,2026-07-13 07:46:00-04:00,29766.25,29767.5,29752.75,29754.25,29764.25,9.572195721914486,1.2536308647061325,1.5409212712012879,20,19,5plus_candles,0.25,10.0,1.7391304347826086,6,4.666666666666667,2026-07-13 07:46:00-04:00,2026-07-13 15:46:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000043,FVG2-000086,1,bullish,bearish,2026-07-13 08:10:00-04:00,1.5,0.11992365157758293,2026-07-13 08:11:00-04:00,2026-07-13 08:11:00-04:00,29748.75,29757.25,29714.5,29716.5,29727.0,14.668103879295325,2.1986481869358925,2.914487131519672,1,0,1_candles,0.0,10.5,7.0,0,,2026-07-13 08:11:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000044,FVG2-000087,1,bearish,bullish,2026-07-13 08:31:00-04:00,7.25,0.5713810506099066,2026-07-13 08:39:00-04:00,2026-07-13 08:40:00-04:00,29675.25,29686.75,29673.75,29685.5,29682.75,12.655674262738913,0.8099133864545055,1.0272072218447388,9,,5plus_candles,0.0,2.75,0.3793103448275862,1,2.75,2026-07-13 08:40:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000045,FVG2-000089,1,bullish,bearish,2026-07-13 08:49:00-04:00,0.5,0.04278922197939931,2026-07-13 09:19:00-04:00,2026-07-13 09:19:00-04:00,29709.0,29711.75,29697.5,29699.0,29699.5,10.62932232599266,0.9407937489623649,1.34063109227137,30,0,5plus_candles,0.0,0.5,1.0,0,,2026-07-13 09:19:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000046,FVG2-000090,1,bullish,bearish,2026-07-13 08:50:00-04:00,8.75,0.7794732551140009,2026-07-13 08:51:00-04:00,2026-07-13 09:19:00-04:00,29709.0,29711.75,29697.5,29699.0,29702.5,10.62932232599266,0.9407937489623649,1.34063109227137,29,28,5plus_candles,0.0,3.5,0.4,11,4.295454545454546,2026-07-13 09:19:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000047,FVG2-000059,1,bullish,bearish,2026-07-13 02:40:00-04:00,5.0,0.38226188828140945,2026-07-13 02:41:00-04:00,2026-07-13 09:40:00-04:00,29622.5,29623.25,29562.25,29580.25,29607.0,32.601241120730876,1.2959629310901772,1.8710944093846347,420,419,5plus_candles,0.0,26.75,5.35,5,16.45,2026-07-13 09:40:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000048,FVG2-000093,1,bearish,bullish,2026-07-13 09:41:00-04:00,19.0,0.581972672839869,2026-07-13 09:44:00-04:00,2026-07-13 09:59:00-04:00,29607.75,29640.0,29604.0,29630.0,29621.5,35.80910125631565,0.6213504170556575,1.0053310118653336,18,,5plus_candles,0.0,8.5,0.4473684210526316,2,23.25,2026-07-13 09:59:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000049,FVG2-000095,1,bullish,bearish,2026-07-13 10:00:00-04:00,6.25,0.17206853163349076,2026-07-13 10:02:00-04:00,2026-07-13 10:02:00-04:00,29625.75,29634.0,29592.75,29599.25,29611.5,37.051237412582175,0.7152257751856057,1.113323140619103,2,0,2_candles,0.0,12.25,1.96,0,,2026-07-13 10:02:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000050,FVG2-000096,1,bullish,bearish,2026-07-13 10:09:00-04:00,2.75,0.07733289963258924,2026-07-13 10:16:00-04:00,2026-07-13 10:16:00-04:00,29643.75,29654.25,29488.5,29557.25,29595.0,41.39701004214049,2.0895228885358264,4.003912355778187,7,0,5plus_candles,0.0,37.75,13.727272727272727,0,,2026-07-13 10:16:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000051,FVG2-000092,1,bearish,bullish,2026-07-13 09:34:00-04:00,28.0,1.1071589013725909,2026-07-13 10:24:00-04:00,2026-07-13 10:30:00-04:00,29701.25,29724.0,29697.25,29709.25,29704.0,38.38680690745129,0.20840493504155239,0.6968540015451908,56,,5plus_candles,0.0,5.25,0.1875,5,22.95,2026-07-13 10:30:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000052,FVG2-000097,1,bullish,bearish,2026-07-13 10:30:00-04:00,16.5,0.4298351785232018,2026-07-13 10:31:00-04:00,2026-07-13 10:36:00-04:00,29692.25,29692.25,29671.5,29674.5,29680.75,32.414310465100115,0.5475976426865873,0.6401493569434753,6,5,5plus_candles,0.0,6.25,0.3787878787878788,5,5.45,2026-07-13 10:36:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000053,FVG2-000101,1,bullish,bearish,2026-07-13 10:49:00-04:00,8.0,0.270924180277277,2026-07-13 10:52:00-04:00,2026-07-13 10:52:00-04:00,29679.25,29684.0,29640.5,29653.75,29657.75,29.539810101350465,0.8632418391489328,1.47258901972465,3,0,3_candles,0.0,4.0,0.5,0,,2026-07-13 10:52:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000054,FVG2-000105,1,bullish,bearish,2026-07-13 11:00:00-04:00,18.25,0.6613127360962718,2026-07-13 11:03:00-04:00,2026-07-13 11:08:00-04:00,29706.0,29706.0,29691.25,29696.25,29699.75,23.75299330015958,0.4104745821628509,0.6209743678873898,8,5,5plus_candles,0.0,3.5,0.1917808219178082,5,6.75,2026-07-13 11:08:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000055,FVG2-000107,1,bearish,bullish,2026-07-13 11:36:00-04:00,7.75,0.37715460539130635,2026-07-13 11:37:00-04:00,2026-07-13 11:37:00-04:00,29671.25,29693.0,29670.5,29691.0,29688.5,20.705845013047412,0.9538369473718603,1.0866496868793345,1,,1_candles,0.0,2.5,0.3225806451612903,0,,2026-07-13 11:37:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000056,FVG2-000103,1,bullish,bearish,2026-07-13 10:57:00-04:00,7.5,0.2715792803803974,2026-07-13 11:15:00-04:00,2026-07-13 11:43:00-04:00,29666.25,29669.25,29654.75,29657.0,29660.5,19.20336449836781,0.4816864253545884,0.7550760181234089,46,28,5plus_candles,1.5,3.5,0.4666666666666667,5,11.25,2026-07-13 11:43:00-04:00,2026-07-13 19:43:00-04:00,EXPIRED_ACTIVE_8H
IFVG2-000057,FVG2-000109,1,bearish,bullish,2026-07-13 12:05:00-04:00,2.5,0.1331818917135422,2026-07-13 12:06:00-04:00,2026-07-13 12:07:00-04:00,29599.25,29604.75,29596.5,29603.75,29602.0,17.75307753724804,0.2534771782840734,0.4647081601874679,2,,2_candles,0.5,1.75,0.7,1,10.75,2026-07-13 12:07:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000058,FVG2-000112,1,bearish,bullish,2026-07-13 12:36:00-04:00,21.0,1.013512462185578,2026-07-13 12:38:00-04:00,2026-07-13 12:39:00-04:00,29504.0,29531.5,29502.5,29519.0,29510.0,22.1798969461805,0.6762880835919791,1.307490294944493,3,,3_candles,0.0,9.0,0.42857142857142855,1,27.0,2026-07-13 12:39:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000059,FVG2-000114,1,bearish,bullish,2026-07-13 12:49:00-04:00,4.25,0.19388005999985772,2026-07-13 12:57:00-04:00,2026-07-13 12:57:00-04:00,29522.5,29543.0,29515.0,29541.5,29534.25,22.424089712712604,0.8473030675233417,1.2486571521396614,8,,5plus_candles,0.0,7.25,1.7058823529411764,0,,2026-07-13 12:57:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000060,FVG2-000116,1,bullish,bearish,2026-07-13 12:57:00-04:00,8.25,0.3679079108982931,2026-07-13 12:59:00-04:00,2026-07-13 13:25:00-04:00,29514.0,29517.75,29498.25,29502.0,29506.75,17.9325176132537,0.6691754196929353,1.08741005700102,28,26,5plus_candles,0.0,4.75,0.5757575757575758,3,7.583333333333333,2026-07-13 13:25:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000061,FVG2-000119,1,bearish,bullish,2026-07-13 13:25:00-04:00,5.75,0.3206465552695315,2026-07-13 13:27:00-04:00,2026-07-13 13:30:00-04:00,29518.75,29529.0,29512.0,29526.0,29523.5,16.836936455379096,0.4306009005387531,1.0096848702288004,5,,5plus_candles,0.5,2.5,0.43478260869565216,3,5.75,2026-07-13 13:30:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000062,FVG2-000122,1,bearish,bullish,2026-07-13 13:50:00-04:00,1.5,0.09656731625754829,2026-07-13 13:57:00-04:00,2026-07-13 14:00:00-04:00,29480.0,29508.5,29476.0,29501.5,29498.75,17.315382031659652,1.241670554001589,1.8769438607000763,10,,5plus_candles,0.0,2.75,1.8333333333333333,1,6.75,2026-07-13 14:00:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000063,FVG2-000125,1,bearish,bullish,2026-07-13 14:11:00-04:00,14.25,0.8311248011122987,2026-07-13 14:12:00-04:00,2026-07-13 14:13:00-04:00,29488.25,29507.0,29488.25,29506.75,29504.5,16.620302431808877,1.113096471974761,1.128138316190636,2,,2_candles,0.0,2.25,0.15789473684210525,1,0.25,2026-07-13 14:13:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000064,FVG2-000131,1,bearish,bullish,2026-07-13 15:36:00-04:00,14.0,0.7970457750228735,2026-07-13 15:40:00-04:00,2026-07-13 15:42:00-04:00,29423.0,29436.75,29422.25,29435.0,29431.75,17.035844673948755,0.7043971243967974,0.8511465253127969,6,,5plus_candles,0.0,3.25,0.23214285714285715,2,8.625,2026-07-13 15:42:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000065,FVG2-000128,1,bearish,bullish,2026-07-13 15:11:00-04:00,7.25,0.4764191635403978,2026-07-13 15:14:00-04:00,2026-07-13 15:50:00-04:00,29459.5,29485.25,29452.75,29482.25,29478.25,16.72953012329035,1.359870829147086,1.9426726130672658,39,,5plus_candles,0.0,4.0,0.5517241379310345,1,1.25,2026-07-13 15:50:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000066,FVG2-000138,1,bearish,bullish,2026-07-13 15:54:00-04:00,1.75,0.0936879166890664,2026-07-13 15:57:00-04:00,2026-07-13 15:57:00-04:00,29483.75,29496.0,29483.75,29493.75,29490.75,18.477621293124805,0.5411952026379512,0.6629641232314901,3,,3_candles,0.0,3.0,1.7142857142857142,0,,2026-07-13 15:57:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000067,FVG2-000139,1,bearish,bullish,2026-07-13 16:10:00-04:00,3.5,0.2231707894594047,2026-07-13 16:11:00-04:00,2026-07-13 16:12:00-04:00,29458.5,29463.5,29455.25,29460.0,29458.75,14.957584043828586,0.10028357491455256,0.551559662030039,2,,2_candles,0.0,1.25,0.35714285714285715,1,5.75,2026-07-13 16:12:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000068,FVG2-000133,1,bullish,bearish,2026-07-13 15:42:00-04:00,2.5,0.14674940091599947,2026-07-13 16:15:00-04:00,2026-07-13 16:15:00-04:00,29454.5,29454.75,29417.0,29419.5,29419.75,15.690893638590163,2.230593158436881,2.405854049456922,33,0,5plus_candles,0.0,0.25,0.1,0,,2026-07-13 16:15:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000069,FVG2-000134,1,bullish,bearish,2026-07-13 15:43:00-04:00,10.75,0.6252181493060838,2026-07-13 16:15:00-04:00,2026-07-13 16:15:00-04:00,29454.5,29454.75,29417.0,29419.5,29423.0,15.690893638590163,2.230593158436881,2.405854049456922,32,0,5plus_candles,0.0,3.5,0.32558139534883723,0,,2026-07-13 16:15:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000070,FVG2-000140,1,bearish,bullish,2026-07-13 16:51:00-04:00,4.0,0.6208053203373555,2026-07-13 16:52:00-04:00,2026-07-13 16:52:00-04:00,29423.25,29428.0,29423.25,29427.5,29427.0,6.411583481798216,0.6628627720539373,0.7408466275896946,1,,1_candles,0.0,0.5,0.125,0,,2026-07-13 16:52:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000071,FVG2-000141,1,bearish,bullish,2026-07-13 18:04:00-04:00,1.25,0.10801860524211153,2026-07-13 18:05:00-04:00,2026-07-13 18:05:00-04:00,29449.5,29474.0,29449.5,29473.25,29460.5,12.513360504177866,1.8979713716447735,1.957907309696714,1,,1_candles,0.0,12.75,10.2,0,,2026-07-13 18:05:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000072,FVG2-000142,1,bullish,bearish,2026-07-13 18:46:00-04:00,6.0,0.7815892710043693,2026-07-13 18:47:00-04:00,2026-07-13 18:50:00-04:00,29446.0,29448.75,29430.5,29431.5,29443.75,8.353180069950179,1.7358658473271105,2.1847966699117083,4,3,4_candles,0.0,12.25,2.0416666666666665,2,6.0,2026-07-13 18:50:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000073,FVG2-000147,1,bearish,bullish,2026-07-13 19:31:00-04:00,2.0,0.21267701243419873,2026-07-13 19:35:00-04:00,2026-07-13 19:35:00-04:00,29351.75,29366.5,29350.5,29366.25,29361.75,9.266566794472455,1.56476506581157,1.7266373139989737,4,,4_candles,0.0,4.5,2.25,0,,2026-07-13 19:35:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000074,FVG2-000145,1,bearish,bullish,2026-07-13 18:56:00-04:00,9.75,1.0424975813720594,2026-07-13 18:57:00-04:00,2026-07-13 19:58:00-04:00,29393.5,29413.5,29388.75,29413.0,29412.0,14.34354314745097,1.359496729611428,1.7255150798914278,62,,5plus_candles,0.0,1.0,0.10256410256410256,4,4.3125,2026-07-13 19:58:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000075,FVG2-000144,1,bearish,bullish,2026-07-13 18:55:00-04:00,2.75,0.2919903440860639,2026-07-13 19:58:00-04:00,2026-07-13 19:59:00-04:00,29412.5,29423.75,29407.0,29420.75,29415.0,14.515432922633043,0.5683605886212508,1.1539442253825396,64,,5plus_candles,0.0,5.75,2.090909090909091,1,19.5,2026-07-13 19:59:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000076,FVG2-000149,1,bullish,bearish,2026-07-13 19:59:00-04:00,10.75,0.7405910700216299,2026-07-13 20:00:00-04:00,2026-07-13 20:03:00-04:00,29405.0,29416.25,29377.0,29381.0,29396.25,19.879998690736215,1.2072435402716422,1.9743462064859147,4,3,4_candles,0.0,15.25,1.4186046511627908,2,23.75,2026-07-13 20:03:00-04:00,,DEACTIVATED_CLOSE_THROUGH
IFVG2-000077,FVG2-000148,1,bullish,bearish,2026-07-13 19:54:00-04:00,10.5,0.7906366492692496,2026-07-13 19:55:00-04:00,2026-07-13 20:04:00-04:00,29383.75,29394.0,29354.0,29363.25,29364.0,21.317141641397914,0.9616673916632883,1.8764241788551967,10,9,5plus_candles,0.0,0.75,0.07142857142857142,1,1.0,2026-07-13 20:04:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
IFVG2-000078,FVG2-000150,1,bearish,bullish,2026-07-13 20:03:00-04:00,9.75,0.49044268823535464,2026-07-13 20:10:00-04:00,2026-07-13 20:10:00-04:00,29363.0,29431.25,29363.0,29429.5,29426.0,26.989930571946825,2.463881847444236,2.5287208434296105,7,,5plus_candles,0.0,3.5,0.358974358974359,0,,2026-07-13 20:10:00-04:00,,DEACTIVATED_OVERSHOOT_LIMIT
